id,numpoints,X,Y
92,1,625878.93089505,6859292.4241719
93,2,638716.28532839,6870226.6511808
94,3,640112.01013652,6869024.9736549
95,1,638605.04288572,6869950.7275238
96,1,638945.61184878,6870299.0841010
97,1,626063.15335739,6859539.4320284
98,2,638854.47268621,6870371.6469957
99,2,638868.37840928,6870173.4117439
100,3,638794.80146202,6870238.5364919
101,1,626052.55934319,6859438.4179752
102,1,629843.60905065,6854205.4839644
103,5,625919.81999519,6859456.3014946
104,2,638815.47273395,6852461.5169032
105,2,627640.68648411,6875449.5120711
106,3,627743.98837417,6875584.9671878
107,3,635435.71356739,6865753.6033273
108,1,635537.64765617,6865598.4693533
109,1,629501.25436460,6853353.9922210
110,2,627908.88462615,6861268.4209090
111,3,619649.88232751,6877152.2057453
112,2,610146.27495504,6862812.2241405
113,4,631226.79553476,6872838.1069324
114,1,609963.34758727,6862812.7578686
115,6,616075.16608259,6869862.9570387
116,2,609862.64211549,6862951.8351113
117,1,609908.75002475,6863059.7562507
118,1,639715.76752144,6856081.1598412
119,2,638197.20225811,6865912.5167166
120,4,615579.05609917,6839897.1334931
121,5,633289.75940992,6864747.7279283
122,1,639824.34822048,6867841.1822716
123,7,637989.21945021,6865072.4274508
124,1,633307.46418586,6847467.8110232
125,2,639693.90830466,6867627.6251248
126,7,637915.86464963,6864987.4303139
127,1,621925.15433192,6851899.1002577
128,2,628732.04118287,6868132.8444895
129,2,638030.39592219,6865201.8620395
130,1,629269.47266271,6868002.9416359
131,1,639906.85304051,6867885.7694536
132,1,621814.25371436,6851649.1030724
133,1,639866.97535239,6867799.0673697
134,2,619874.45932512,6877504.6252777
135,3,628863.17375982,6867525.1975215
136,1,621811.05121885,6851695.2022088
137,1,615767.56133329,6839655.1874895
138,5,621956.39254699,6851669.0020950
139,1,599807.49115667,6858611.5063330
140,4,623337.41511827,6850576.7840113
141,4,623094.46658140,6850710.9888848
142,1,627543.24248249,6862602.6351149
143,2,637526.71639648,6864931.1454345
144,12,636716.39021811,6867683.6113365
145,4,637665.35628070,6864891.1988882
146,2,639538.01381856,6867988.7073365
147,1,610080.42148483,6863339.7488674
148,1,639663.03125334,6868458.2321235
149,4,635151.83132012,6867088.0132764
150,2,609091.76895120,6863165.6510027
151,1,634984.14158023,6866963.6406005
152,3,609293.37558637,6862497.8842769
153,1,639703.55876038,6867791.1268845
154,2,627533.85046682,6862669.9359079
155,2,634878.76849120,6866876.5632234
156,1,640003.95396423,6868080.8093593
157,1,617535.54939650,6878121.8406520
158,1,639788.12077320,6867952.3090323
159,1,609816.17610927,6863427.7109679
160,5,640022.93303589,6868549.8987247
161,3,628171.33483133,6862503.8392189
162,1,596162.61012917,6882648.6918154
163,1,640082.74168851,6868395.0042164
164,1,616215.93683374,6868342.4681114
165,2,636388.39580204,6855576.5585040
166,1,631700.64003214,6865663.0683867
167,1,596091.17474570,6882586.6012781
168,1,633563.98145816,6863236.1535958
169,2,627896.66458026,6862489.9186951
170,1,637311.92144622,6865010.9363444
171,1,627831.99149230,6862589.5398564
172,2,627752.55691229,6862404.5815146
173,1,596126.16860940,6882768.2161255
174,1,627913.56448668,6862373.6671510
175,1,639898.35901505,6868431.8849360
176,1,613312.76835050,6854721.5554292
177,1,603984.92297028,6872489.6005165
178,7,628007.53971306,6862644.3994258
179,1,637273.43826208,6872362.0887310
180,3,602987.30250258,6856162.9996443
181,1,604568.71628130,6872036.7264530
182,31,617675.44002828,6875964.1294400
183,1,629720.47814617,6853272.2110866
184,1,617331.59976643,6874373.5173994
185,1,612609.29238845,6876795.7937629
186,3,617754.20020217,6874803.8829242
187,1,630152.21227423,6870434.6836353
188,2,630371.49253299,6870055.3696946
189,1,604389.32747284,6872828.5790462
190,2,629462.36578736,6869467.0077619
191,2,636382.72958683,6860400.9587286
192,1,638521.57478017,6870537.0521004
193,2,629307.60467467,6869479.9320931
194,1,629200.76578345,6875538.8979841
195,1,637439.04807404,6861086.5753390
196,1,629048.75089922,6875571.8171443
197,1,637506.91246583,6861206.2909335
198,1,630054.57936607,6870057.0125139
199,2,631456.15864339,6873055.9339490
200,4,628973.22009066,6875882.8605293
201,1,629888.33002491,6870070.3929904
202,2,627021.71156063,6857912.6122912
203,2,624905.99187315,6858319.2655608
204,5,598757.02590179,6876606.6763891
205,1,598979.79979638,6876772.6611062
206,1,624331.71856148,6873065.4086311
207,1,629250.06905780,6869539.5531580
208,2,629104.72628129,6869563.8606235
209,1,624534.56054210,6871192.2867968
210,4,598145.80815914,6876580.7543413
211,1,612658.53106321,6877024.4321236
212,1,629222.41873088,6869870.4236136
213,1,629146.31949218,6869824.7224601
214,15,598725.55178952,6876775.7709250
215,3,635708.61069924,6859983.4119735
216,1,598527.00987704,6876897.0064495
217,3,629147.63743869,6869721.0230204
218,2,639177.17791491,6871351.6327070
219,1,625008.21156004,6875321.5102303
220,1,624337.45899621,6855388.7803097
221,4,615863.08407458,6869672.7937660
222,1,605956.17906566,6876901.3692378
223,1,629509.81445853,6853559.8641003
224,1,633357.20506154,6866509.5676684
225,1,614031.43156895,6877887.6595869
226,1,623969.88968589,6855220.7453029
227,3,605718.05915324,6877115.2762632
228,1,624385.37542289,6855490.9853460
229,1,638331.35389740,6856813.1765354
230,3,605804.34745884,6877039.6833274
231,1,638251.77127408,6856533.4607999
232,1,629337.38513593,6869906.4526530
233,3,631293.22593069,6877496.2543361
234,7,615821.94414205,6869330.5152726
235,1,635985.86719556,6860428.0884744
236,1,624180.30486178,6855404.3274108
237,2,615506.98349984,6870222.0090274
238,1,636163.26315574,6860408.2569486
239,1,637004.08058362,6860295.1362530
240,2,622129.53141722,6852054.8229874
241,1,627090.17004470,6857827.7363885
242,1,631669.90675029,6855259.7987732
243,3,636406.80971998,6860572.7729855
244,1,636117.67067786,6860226.6505651
245,3,617898.22947053,6857858.2012277
246,1,615341.07012623,6839814.1385973
247,1,635542.61484568,6860360.4350718
248,1,630118.15850703,6854023.0728964
249,1,621789.74053052,6852289.4923689
250,6,628166.27905245,6845043.6800255
251,1,624274.33837816,6852572.5748472
252,1,624592.59681565,6852581.5021808
253,1,638268.96511810,6856661.6404042
254,1,638151.76955820,6856745.4660648
255,1,618852.50430567,6853422.5407425
256,4,624382.55284878,6852602.3247839
257,1,624353.62714854,6852664.8712886
258,1,630002.80220024,6854030.5606730
259,1,630015.24844362,6854088.2921793
260,6,624550.90320509,6852640.4975617
261,2,636259.95655833,6859908.6700503
262,3,638383.70800821,6856443.3506398
263,1,636426.01318382,6860785.3238601
264,1,618100.98087372,6847062.6551708
265,1,626660.52499586,6853434.4684344
266,1,626525.46081987,6847931.3296687
267,7,619017.95758513,6852665.3127368
268,2,618010.10043836,6846825.2838308
269,2,617925.55626710,6846850.4008190
270,1,636931.55355670,6867625.6431895
271,1,605507.75006224,6877634.2357665
272,3,629445.98786022,6856585.4358502
273,1,621737.08160912,6852100.2466065
274,2,620326.30748760,6868439.3369280
275,1,627934.79192178,6875409.1573061
276,6,621819.13497582,6851946.7324565
277,1,631619.98168297,6860289.4211044
278,1,621949.22461238,6852143.1962511
279,3,631954.52549636,6846708.8966232
280,1,621883.05123000,6852317.5004572
281,3,620302.84111880,6868544.4688620
282,2,620458.33560703,6868220.9750702
283,3,638796.16132186,6867725.7906813
284,3,622119.43925350,6851792.8390649
285,1,627897.13909345,6875285.8657376
286,1,600548.98262030,6877748.7974765
287,2,627911.19198872,6875785.3485128
288,2,622058.50071858,6851595.2968630
289,2,627930.55617761,6875331.6660179
290,1,628106.40103232,6875844.7220112
291,3,631391.81834970,6860531.2105659
292,2,627888.25200608,6875805.1993913
293,2,631593.32923184,6872987.6795363
294,1,631659.02117416,6873051.6245921
295,1,631702.79341125,6860263.8950133
296,2,631722.70550982,6873242.1493625
297,1,635974.09663792,6859718.2490025
298,2,629018.06866905,6855955.5653297
299,1,627856.97386110,6875772.8565429
300,1,641055.37626915,6869085.3844255
301,1,641069.20763879,6869017.8957863
302,2,632406.95108720,6865752.3294754
303,1,631777.29214162,6872578.3872676
304,1,637481.30292015,6865687.1016320
305,7,632179.03477351,6865461.6248589
306,1,631933.75207627,6872413.7513117
307,2,602612.62106039,6855372.5238486
308,1,631889.58981737,6872494.3734883
309,1,628608.70082553,6861271.3437886
310,9,637760.50032219,6865508.7811467
311,1,629075.28195705,6856081.8755792
312,2,637928.49562780,6865408.8564277
313,1,629417.33870591,6860362.0883393
314,1,627477.26602983,6856624.5964688
315,1,631752.05037687,6860382.6697211
316,2,637726.68286860,6865066.3467902
317,6,637830.53345005,6865240.6718781
318,1,640880.71934459,6869266.9694762
319,1,637793.24297883,6856532.9393077
320,2,637666.23305590,6865316.6301551
321,1,629864.85136113,6853955.2024409
322,1,637417.26086935,6865289.4034710
323,2,607785.67739787,6877624.3070621
324,1,640679.29772074,6869228.5466411
325,1,637505.62151433,6865147.8144944
326,1,631466.29444566,6872799.5285436
327,1,614243.98430730,6839337.2389919
328,1,614306.80765963,6839401.7765134
329,1,640573.86879150,6869706.7890164
330,3,629770.64065994,6854170.0150201
331,3,615312.62265778,6869473.5869347
332,1,614180.92748823,6839272.7533064
333,1,619411.54530994,6862133.5231332
334,2,631545.06409404,6872882.7806249
335,1,614237.03556959,6839560.2605524
336,3,614424.90484670,6839537.5449610
337,3,634685.57609425,6864573.9090045
338,1,631229.46834446,6860574.2153044
339,1,635066.35535089,6864480.3250056
340,2,634531.61316512,6864037.7684984
341,2,634883.47152390,6864610.7225991
342,2,615269.27978764,6869184.2999403
343,2,634563.63784443,6863944.3666333
344,1,613611.41663687,6854782.9470265
345,1,637799.24183990,6864550.4288051
346,1,615047.18523150,6844198.1718308
347,9,637792.20937243,6864717.1107303
348,4,637034.04681317,6866937.0974698
349,1,627674.83556325,6875235.0757455
350,2,630154.65078827,6854320.0931831
351,4,636586.19205800,6867214.1929646
352,2,630495.04932938,6853911.9040217
353,2,637491.30108348,6865368.0411939
354,3,636571.21156054,6867319.2386330
355,1,629860.30602844,6852981.6285970
356,1,637398.05184457,6865194.9952770
357,1,627486.00481917,6875418.6150026
358,1,629678.30372001,6853069.0364137
359,7,634770.17926026,6864242.5983674
360,5,615844.80415851,6868998.3323645
361,2,620017.83962894,6877112.2293047
362,3,638118.12403869,6865235.5993342
363,1,617303.36923891,6877739.4095982
364,1,613533.94511536,6854696.7814789
365,7,617884.32015584,6877762.8776374
366,1,620244.99400979,6877070.0917041
367,16,615606.97886718,6869473.2000543
368,4,615611.43068214,6869837.6175401
369,1,628978.09529933,6855807.9169128
370,8,637992.40070800,6864709.3635759
371,2,638112.23536694,6864980.8466506
372,1,597132.17258252,6855273.6314090
373,9,637902.37762501,6864862.8469558
374,1,631036.40372303,6852302.6777230
375,2,616231.80904061,6865291.5441687
376,1,631154.25405640,6855599.8207144
377,1,630964.28846156,6852391.6847456
378,2,635241.97623400,6866976.2385380
379,1,631023.58803608,6852197.8946789
380,2,616300.99421471,6877197.0211873
381,1,597319.17797409,6855278.8103697
382,2,631167.11845656,6852297.8987964
383,1,635550.67855641,6860503.0542615
384,1,615203.75454229,6839949.5683933
385,2,635705.28887515,6860332.6578477
386,17,615491.67643420,6840094.7168727
387,3,632031.00204375,6846208.3316213
388,3,625365.66177403,6853543.0193677
389,5,632357.68458244,6846623.7851899
390,2,631034.20042241,6852413.7364450
391,1,631092.14026413,6852435.6528274
392,5,613921.30182907,6876651.4674863
393,2,592988.08983030,6872762.6949578
394,2,632138.66894225,6846562.2406124
395,2,631215.75064633,6852181.5392029
396,1,632416.49424969,6846727.6258276
397,1,635708.95907783,6866267.2162377
398,2,632493.78879093,6846781.3670228
399,3,631031.25756594,6852149.8811357
400,2,635920.15122714,6866146.1725937
401,1,603572.84918181,6878930.4653539
402,1,630957.40145558,6852226.2055842
403,1,620563.08409092,6873027.0675924
404,4,639085.07074059,6870077.5140345
405,1,632458.92963660,6846926.7858693
406,1,632626.21558232,6846725.9150935
407,2,601783.13505199,6869470.0281235
408,2,613573.11922773,6873439.2580994
409,1,601844.54712472,6869411.1094092
410,1,627359.13347250,6856528.3298441
411,1,639766.49177553,6856657.3233038
412,3,615789.78015486,6869033.3409695
413,1,634718.44893836,6864743.5418246
414,1,614468.77498567,6839099.8862962
415,1,601943.44625795,6869431.0541408
416,4,611229.92548658,6834834.0789133
417,2,605644.15386123,6877188.5116662
418,1,633362.25533904,6866623.1017685
419,1,624361.85960841,6855321.3925674
420,1,620473.27373501,6876840.2937415
421,4,613924.56989838,6824580.3820717
422,1,631165.86068850,6846327.8824587
423,1,631170.65621129,6846112.0048825
424,1,631175.41603549,6846229.0417508
425,1,630998.70270375,6846373.1608057
426,1,613935.22790586,6824421.4016874
427,1,631038.27785786,6846300.3976482
428,2,619877.17928038,6876930.4691388
429,1,640209.62258139,6869529.3122471
430,1,616478.71816422,6865509.7200463
431,1,622624.27274310,6858195.4409821
432,1,601782.88567863,6868776.2067432
433,2,622643.34198278,6858115.4682029
434,1,633346.18750886,6864203.2264687
435,1,633033.06354460,6867026.4235252
436,1,638200.40130682,6865528.7969998
437,1,633170.71637297,6864190.4551479
438,1,615604.52922206,6877399.9171649
439,1,616404.70979106,6865175.2834448
440,1,618295.60924586,6861391.6389534
441,2,618254.94772126,6861349.9012100
442,1,619234.95535694,6874615.2919261
443,2,630502.09023583,6854191.2649770
444,2,633186.41000048,6866865.7014754
445,1,620910.48147305,6858477.4630068
446,4,618880.42967998,6828256.9348730
447,1,633192.49141628,6866753.4174018
448,1,624840.36239529,6858501.3227861
449,2,619426.74671205,6874380.3556510
450,2,619230.21002856,6874360.2029626
451,1,619368.53434171,6874592.6914331
452,1,640946.63399966,6868342.6109695
453,4,639598.57062176,6855932.1786733
454,1,639722.31986505,6855827.4893779
455,1,635031.52129377,6865824.4776689
456,1,641137.31009372,6869355.0023073
457,2,640394.02532523,6868621.1042966
458,2,640396.54960392,6868771.8544814
459,3,640181.12905234,6868711.3617289
460,1,640282.98621248,6868461.5142265
461,1,635374.41099626,6866122.5076995
462,1,616466.56752305,6857795.4598269
463,1,640746.10310172,6868732.8405900
464,2,640666.55224702,6868858.1444441
465,1,616503.72148147,6857866.8106321
466,2,640539.95378596,6868802.1349588
467,3,640401.85835242,6868884.3027704
468,1,631489.59157572,6845944.8682384
469,9,640180.73863923,6868869.5687268
470,1,625342.81477492,6858175.8456033
471,1,640397.66399010,6869289.7871707
472,2,616246.24617181,6857871.7721632
473,1,640524.19502356,6869406.6024933
474,1,628129.25535775,6871429.5786956
475,1,618868.62405806,6847160.9093701
476,2,621392.52522213,6858294.6876368
477,1,640443.53707953,6869809.2850601
478,1,624729.79232961,6871693.4668227
479,4,625916.05417362,6859711.1966134
480,1,638708.59756813,6852277.9664658
481,1,628098.11756396,6871700.9788910
482,1,638324.28352054,6865806.1741925
483,1,625385.52815646,6832305.7144023
484,3,625335.26223583,6832537.9962271
485,1,618249.87455593,6861086.9013459
486,1,625559.75341445,6831904.8020037
487,1,620017.34217149,6858506.0921222
488,1,635989.42504586,6865757.3019660
489,1,620308.44319462,6858557.5967547
490,1,618371.77223230,6861486.3108950
491,1,617203.97849227,6840946.8354453
492,1,618258.71973740,6861634.5721265
493,1,618183.89338842,6861620.7101722
494,2,618333.77967232,6861442.1452884
495,2,635878.78687380,6865882.4768688
496,1,626107.02208636,6859817.6035442
497,1,628112.15547473,6871064.6624668
498,1,618813.48688272,6860966.6297632
499,2,628196.12467431,6871123.4996578
500,1,628029.58713986,6871023.3983856
501,1,639104.57022766,6871297.7801459
502,1,624271.03596432,6852386.6399507
503,1,638773.92533231,6871575.6844203
504,1,624236.87600217,6852484.9183954
505,1,619946.10236578,6829344.3322046
506,1,628289.00523068,6871562.2857496
507,1,628343.17251981,6871454.6278658
508,1,638450.62209306,6871415.3584074
509,2,638441.55385208,6871320.7602173
510,2,638803.76092414,6871342.9483371
511,3,639072.44241566,6871170.0494829
512,2,638622.01466988,6871550.1711357
513,2,631492.51692433,6855241.5522861
514,3,631634.12362936,6855149.9787686
515,2,606131.54917684,6875414.4614404
516,2,636254.94097903,6855763.9855874
517,2,637381.81468740,6870616.9078709
518,1,637214.03293242,6870728.3780206
519,3,606232.74352528,6875436.3134472
520,3,622978.94471425,6858085.1029469
521,1,637519.28262317,6870702.1567471
522,1,635765.20912160,6865748.6676326
523,1,606282.64403065,6875299.3808096
524,1,596282.69234328,6882589.4980547
525,6,621092.80762183,6858267.6109659
526,6,635615.82997694,6866000.5200193
527,1,620984.57700379,6858404.0789786
528,1,606320.89798220,6875445.2102770
529,3,635747.16279045,6865922.6082121
530,2,625915.45973363,6871711.7939264
531,2,625346.65961316,6858422.1585589
532,2,639107.72666943,6870772.0356398
533,4,639320.54627505,6870955.4421429
534,1,640324.79929258,6871220.4189384
535,1,623840.81384173,6858829.7403246
536,1,634980.90154129,6879040.4640321
537,1,634409.52538233,6867923.0814127
538,1,623583.39979487,6858742.6298957
539,1,622869.28094271,6857992.3332910
540,4,621543.35208132,6851913.0501671
541,1,622854.18638521,6858289.6953088
542,1,623584.04008028,6858929.8527772
543,3,630996.02768562,6846110.9655936
544,2,637786.83576666,6870964.9085789
545,3,629031.17098141,6867628.4726560
546,2,630964.09706285,6846237.2310307
547,1,637805.27159118,6870824.8882110
548,1,629451.67492044,6856956.2654108
549,2,629217.28758309,6867703.3820026
550,1,623608.90290721,6857903.9457743
551,1,623776.39752770,6858161.5087025
552,4,623669.38758033,6858038.5989962
553,1,623771.48149949,6858248.0957927
554,1,623877.99689607,6858191.3141271
555,1,638777.37226238,6870573.9039443
556,2,626356.90465985,6853864.0987678
557,1,640394.09092880,6871314.5421606
558,2,640168.74701062,6871422.5089191
559,1,612427.05136744,6863379.0342688
560,1,621165.15314308,6830801.4120591
561,2,603442.08905463,6855810.5519753
562,10,603096.92512904,6855600.0895981
563,1,624020.53703262,6858079.9137748
564,1,623572.10874250,6858846.7218278
565,1,628826.34795988,6875626.1868040
566,2,613109.81420232,6839129.5254774
567,2,634603.82462077,6867440.7989117
568,1,637862.63158633,6867388.5715160
569,2,638985.31961151,6853059.0204257
570,9,631973.89703959,6865309.3618609
571,1,629775.91831242,6876369.7590873
572,1,606338.27601931,6875569.1873377
573,1,634546.37220906,6867250.0607008
574,1,624105.07128083,6858188.8051015
575,3,638683.76736349,6852955.6791044
576,1,638140.15973632,6866953.2843293
577,1,623769.66441211,6858290.9660135
578,3,629088.52151217,6876305.5431914
579,1,629375.35783187,6876307.6630563
580,2,606038.43860832,6876242.5340294
581,1,624216.38031992,6858105.9270267
582,1,628946.98918540,6875699.8062893
583,6,620824.58642431,6879034.2779400
584,1,624105.90687610,6858294.5474278
585,2,620460.56878210,6878857.6886340
586,6,628600.14462082,6862469.7129244
587,1,620890.70106021,6879883.9555975
588,1,620275.03700584,6879404.0844056
589,1,638920.63145214,6867489.3973698
590,1,620139.96639055,6878853.3856592
591,1,636187.62314594,6866029.6078016
592,1,631827.72806846,6873534.4812203
593,1,623575.37603421,6858317.2959792
594,4,626455.00038362,6844580.2378205
595,4,625041.28999350,6852642.5392647
596,5,624944.03897125,6852702.3274678
597,22,613965.68059172,6880753.3746553
598,5,625146.41887621,6852747.4852438
599,1,613153.15716102,6880459.2920771
600,1,629108.68402168,6875921.1189931
601,1,624327.75676997,6864051.2771724
602,1,620430.70597982,6878972.3907342
603,6,614368.31176017,6880359.8119843
604,1,640149.50558383,6869200.8060292
605,2,629131.85144588,6875936.4469611
606,2,619658.15763647,6828526.1238247
607,3,613054.27829682,6876611.1052553
608,3,629292.11007312,6876134.2841569
609,2,630416.29250415,6853834.2918464
610,1,629116.92022587,6876039.4836996
611,5,635734.17250137,6860449.9849781
612,6,629371.82628041,6875945.7162400
613,1,629684.21704423,6859822.4433306
614,4,630137.58991030,6853903.4707778
615,1,634795.32598814,6864784.7771000
616,1,621676.06439850,6879263.2445555
617,5,622604.82754369,6879381.6443582
618,1,633033.68791364,6847630.0221948
619,1,629937.68190925,6853874.9088636
620,1,639002.68894662,6856603.2648065
621,1,615906.95071729,6877727.5738603
622,2,629703.40924624,6853178.5265406
623,5,638596.48541105,6852522.3106465
624,2,615756.53721202,6877712.5313166
625,1,617235.31377948,6874531.4697050
626,2,617372.61302712,6874502.1070222
627,1,632786.59646930,6847857.0658152
628,4,637199.53302514,6872520.5054336
629,1,637312.64850073,6872441.7633766
630,1,626311.62248563,6859161.9921884
631,1,637082.49036689,6872586.2366101
632,2,637306.39870869,6872583.7076974
633,2,638718.94750223,6852641.4746530
634,4,617421.20771143,6841390.5378468
635,1,620613.14988254,6879566.2020881
636,2,617692.55504283,6840962.0170760
637,2,636880.92286310,6868010.0310692
638,1,617252.50883235,6841095.8473816
639,1,636755.94482724,6868019.1385486
640,1,637507.56282311,6872417.9249307
641,1,636747.33743789,6868172.1478085
642,1,638454.11301920,6853079.1845048
643,1,617646.54036184,6874879.9077668
644,1,616245.83924901,6877774.4197932
645,1,639791.96611670,6856099.3284521
646,1,633424.38334775,6863657.7780252
647,5,639607.32333981,6856175.6199812
648,2,639993.71418110,6870076.9810259
649,1,639521.88355633,6856195.2135755
650,2,603521.39465616,6879074.3702754
651,1,639443.16335367,6856190.1035340
652,1,639452.05397617,6856038.6595230
653,1,638640.83907152,6856320.7057187
654,2,639607.08554227,6856087.1323188
655,1,617409.38709266,6874400.2801814
656,1,640096.50882440,6870192.3779680
657,3,620991.58397656,6879261.1402947
658,2,634539.23575599,6864144.2524580
659,1,634595.03609303,6864214.1321317
660,1,629648.24608172,6870413.8724946
661,1,629661.14012743,6870572.8275365
662,1,639762.53184599,6856224.4255057
663,1,629623.57478175,6870513.2026362
664,3,634742.42337357,6864237.1504142
665,4,612872.74900660,6876012.3604794
666,1,625443.83427464,6832178.7894226
667,1,629966.85468327,6870325.0862199
668,1,612881.18111741,6876320.3569257
669,1,612831.62168078,6876720.6752767
670,2,630145.85167042,6870828.1517275
671,2,611400.22546999,6875748.8620373
672,2,630261.48867917,6870848.0906277
673,2,612900.06644279,6876474.6022142
674,1,629695.99052776,6870756.4793354
675,2,612744.25081544,6876341.1548475
676,1,640105.11530157,6870344.0888043
677,6,617500.57157513,6874758.0769371
678,1,617356.72281997,6874731.2288280
679,1,620084.18294450,6879135.5077808
680,1,635981.16939619,6866365.8005879
681,1,620177.93477927,6879157.7533346
682,1,620009.10737096,6879160.5700596
683,2,630094.75744527,6870650.7989051
684,1,629796.48403171,6870405.2463655
685,1,619531.22333611,6828673.1317103
686,1,625116.40041839,6858626.7062490
687,2,617047.52243213,6857366.9779937
688,1,619715.76321574,6879191.8438927
689,3,613991.06832370,6880006.2109954
690,28,614103.35986613,6880503.5283092
691,1,625291.98737727,6858209.9844151
692,8,604533.83938162,6872478.6996379
693,2,625261.78427326,6858327.2913790
694,1,630415.09735725,6870617.3588962
695,2,638789.07918369,6856616.5738664
696,1,630239.97169735,6870531.6642579
697,4,625056.28455392,6858377.5743753
698,3,628496.80273537,6876601.7191201
699,2,638864.13914552,6856933.4622425
700,1,614603.42290577,6881984.1307080
701,1,624739.75800939,6864072.3063383
702,1,624788.04036504,6864213.2532810
703,2,624999.24882570,6864247.6548686
704,1,639669.80729853,6869532.8995475
705,1,629913.80310392,6870277.7404615
706,3,629900.72020606,6859955.1883194
707,4,629809.72461842,6859858.3954241
708,3,627494.67073415,6845495.0632869
709,1,628904.12396638,6869711.3023812
710,1,624967.15598047,6864377.4917272
711,1,629913.72205680,6854091.6045482
712,1,626752.98191456,6853756.8594036
713,1,613427.38148182,6854470.0331270
714,2,640282.36915184,6869855.8404318
715,1,628045.01188421,6862305.2930693
716,1,603660.54544193,6879124.1539550
717,2,639707.86051392,6868976.1318514
718,2,639793.00494831,6869150.2629824
719,3,640543.78567080,6868984.6286032
720,1,627525.62235246,6862339.2946118
721,1,638512.59040186,6866177.2944825
722,1,639686.27016041,6869327.5596069
723,1,639866.91699954,6869072.0762306
724,1,637790.53030499,6865769.7090343
725,1,638254.67123154,6866738.1415927
726,3,617221.48570072,6861334.3086180
727,5,640215.98814537,6870101.3499374
728,1,628043.06875270,6862335.3737378
729,2,617543.92012795,6862144.2682346
730,2,640296.33386571,6870001.5558417
731,5,628495.81413338,6862231.3830923
732,1,638389.76777772,6866114.9315496
733,1,616925.85770229,6858531.5619885
734,5,620326.63409074,6879701.6430326
