id,numpoints,X,Y
71,2,651857.5680127,6864068.4742483
72,5,654308.0787202,6864296.3067964
73,2,651960.5457529,6863762.6853035
74,2,651881.1256791,6863779.2379260
75,3,655579.9878063,6862178.6452857
76,2,651780.8791350,6864086.1089599
77,2,651925.2358179,6865047.3350413
78,3,648573.9686316,6865757.8109435
79,9,646035.4615457,6860221.2721545
80,8,645930.7825779,6860121.2575597
81,2,647887.6870906,6864379.4420152
82,2,651383.7662942,6865023.6735803
83,10,654754.1863415,6861836.9481179
84,5,655143.6716562,6861090.2456738
85,2,655947.1826039,6862208.2726621
86,2,645883.1012673,6861468.7949743
87,8,648006.0781145,6864772.4484127
88,4,651207.6868861,6865367.6196427
89,2,656810.5844831,6861492.3474229
90,9,656869.0240511,6861506.4150695
91,6,655925.2270763,6862705.6737069
92,4,648019.2368282,6865366.6919048
93,4,655271.3587551,6863154.4592386
94,3,654884.5678298,6862335.9697810
95,2,651574.5976657,6863812.4257649
96,2,647860.4415600,6865031.1510821
97,2,650195.3238173,6859818.1495326
98,2,650196.2391133,6859327.2378372
99,4,651649.9611478,6862680.1193778
100,2,650058.5666882,6864108.5366324
101,4,654312.6729434,6865975.8958276
102,2,647812.9123642,6864898.0353333
103,4,650199.2813716,6862261.0027658
104,3,653206.9671061,6859596.9132368
105,4,653139.7339352,6859550.4667873
106,2,648191.5990101,6861853.1549799
107,2,649278.4854925,6865349.2214687
108,2,650261.2172206,6859868.1458241
109,4,645681.6053716,6860350.3513411
110,2,650091.0757663,6865084.9682969
111,8,645738.5477373,6860330.8793813
112,3,652801.4230973,6858968.1366981
113,3,654619.0342241,6865307.8567498
114,4,654627.8581050,6863452.2224832
115,4,651485.4209189,6865808.3746533
116,2,654551.2107701,6860867.8494341
117,3,656527.4543271,6860102.1241234
118,2,651592.9348949,6865820.6766998
119,2,650248.1134809,6859682.5727126
120,2,654579.5367772,6863470.0496202
121,7,655022.8673081,6862573.1929509
122,2,655145.5907602,6861799.0713847
123,5,650120.1697759,6865216.9926406
124,2,650044.5494787,6865301.6063536
125,5,650090.7597103,6865351.1577025
126,2,652059.4784858,6862223.3394740
127,6,650201.9387226,6865403.2988793
128,4,650132.7474019,6865578.6839695
129,5,650182.2838874,6865704.9036653
130,2,652068.3112072,6861326.7365039
131,5,655106.2513037,6862270.5679640
132,3,652709.8335725,6859906.0564638
133,3,652199.9683771,6863482.9748067
134,3,652224.0508371,6864646.1889519
135,2,652229.5313156,6863478.9425981
136,2,649885.5702242,6859760.3398122
137,5,652184.5642524,6864766.8026396
138,2,649796.5166683,6859716.8080004
139,2,655028.8057869,6861990.3276952
140,6,655058.5967611,6862410.9304805
141,5,652174.4626265,6862319.7523422
142,3,652239.0953265,6862305.8549631
143,2,645506.4519142,6860682.6471975
144,2,650303.5060795,6860220.8065278
145,2,654844.9627331,6861969.1603935
146,5,648372.2697098,6859135.0378218
147,5,654928.3534714,6861871.3275427
148,3,646347.3608266,6861423.9615788
149,4,652021.1900836,6863540.8610823
150,2,651982.0219013,6862299.5341354
151,5,647533.7803788,6861286.0543506
152,2,656118.1881350,6861107.3873676
153,3,647893.9988743,6859903.1758912
154,2,651996.1971872,6859954.5279767
155,2,648228.7186275,6863755.6438598
156,2,651909.7449289,6863384.1512672
157,3,653914.6125995,6859737.3262476
158,2,652030.8400958,6865328.8944820
159,4,645752.4760996,6860455.4774202
160,5,654977.0967992,6860542.0138771
161,2,652003.4406502,6865944.8126955
162,2,651629.0032222,6862758.9838320
163,2,645881.4710200,6861231.8841654
164,3,654751.0137768,6862709.3721969
165,2,645338.6739293,6860183.7521849
166,3,651583.2141066,6862723.6953522
167,4,646921.1423954,6862024.5079109
168,2,656365.6432580,6863981.7413952
169,4,654809.9040219,6861501.4717534
170,10,651014.9044814,6863941.1716707
171,2,645866.4026660,6860049.1501471
172,3,647272.8460337,6861038.1451289
173,3,652148.8680788,6861097.0367393
174,4,653737.9752202,6865236.5650654
175,2,653002.5931118,6865702.7638397
176,4,651757.8196639,6863215.7845124
177,2,645950.9947716,6862066.8283949
178,3,655351.0315858,6865411.2713794
179,2,656762.3428561,6860082.9158816
180,5,646438.9336623,6860799.3111659
181,2,648771.5047529,6865702.4925976
182,3,648726.0247633,6865763.7914785
183,2,648781.7750002,6865106.9816763
184,2,652858.6306378,6858051.9378097
185,12,648650.3367976,6865663.9376220
186,2,653656.6036921,6864928.6353347
187,3,656836.8908402,6861067.5191020
188,2,654413.3157876,6858956.4175085
189,5,654484.3351987,6858840.6754855
190,4,648645.9655148,6861560.5655535
191,3,651788.4937841,6862611.7516899
192,2,648311.6087570,6864191.1271635
193,3,652568.2467386,6858149.2621652
194,4,652586.2718207,6861284.3967867
195,2,648290.1366222,6864465.9803054
196,3,654987.9800053,6860245.7528039
197,5,648182.5599918,6864685.6572033
198,2,651998.2314703,6862324.8847306
199,7,648267.0995603,6864749.4183946
200,3,648214.5165671,6864588.2510379
201,4,652089.0442294,6862316.5367166
202,5,648298.4766216,6865301.0173548
203,2,646304.7600569,6862088.0486048
204,2,652846.8966622,6860105.8257133
205,2,652604.2819674,6859782.5254793
206,6,648327.3044404,6864264.4816691
207,4,656447.4053626,6860273.4481230
208,4,655611.8093981,6863036.1313797
209,2,648350.7117855,6864601.8385234
210,2,648151.4957582,6861462.1236552
211,2,648960.4776752,6858658.1377424
212,3,649166.7317304,6858557.6411738
213,8,646622.5767725,6862649.4614840
214,2,648350.1440738,6864742.5963714
215,3,646880.5034615,6862860.6198195
216,17,648222.6421900,6859266.0313934
217,6,648339.8272678,6859163.4928897
218,5,655540.3386563,6861274.4776600
219,5,649185.8343385,6860635.9290725
220,3,649169.9120325,6865418.0696509
221,3,652117.9385857,6858051.5266690
222,3,649211.2139501,6860496.6644977
223,2,649302.7464196,6864342.5590610
224,6,649142.0975727,6860457.1162582
225,2,649164.6468990,6859393.2517133
226,3,654600.9957735,6858912.2542405
227,10,653506.6992073,6861801.3660548
228,2,649302.8471358,6859647.1378566
229,3,653321.2188811,6862612.4664064
230,3,653449.7260653,6862350.6965895
231,3,649143.8279824,6860224.4842195
232,2,648965.4993485,6858968.0666022
233,2,652331.7746344,6858781.3449619
234,6,654632.7207277,6860340.6075314
235,2,648772.6561288,6858986.3067155
236,2,653413.4742321,6862234.2949042
237,2,649211.3538218,6860260.6176123
238,5,645486.4249138,6860227.9780303
239,2,655409.2948918,6864788.7359785
240,5,655443.8787601,6864884.5103656
241,3,653437.6227658,6862147.9924649
242,3,647701.3166333,6861319.3295487
243,7,655445.0031438,6864579.8734725
244,2,655345.1489238,6864600.6586333
245,2,648179.7232368,6863535.4777151
246,7,655346.7707521,6864834.5136222
247,19,645629.7831930,6860184.1520596
248,5,653299.2939713,6862303.5418262
249,20,649052.8867382,6860414.7261893
250,5,653354.7304928,6862430.3307884
251,10,655618.7857351,6863159.3546051
252,7,653332.6663533,6862390.6749661
253,3,650467.3718763,6861286.2012278
254,2,653543.0486525,6862118.5189261
255,15,650420.0734875,6861251.3420152
256,2,647594.7838697,6864975.0349275
257,2,650392.3111824,6862284.4301493
258,3,652383.8812924,6860785.1545428
259,6,647458.0188147,6861185.7181354
260,2,647526.2835634,6860770.4558557
261,2,653179.1854160,6862391.5338181
262,3,645568.9560780,6860007.7302161
263,2,650709.0664932,6859527.4186576
264,5,653260.3127919,6862461.0575692
265,4,655159.2480184,6864233.6166449
266,3,653243.5882282,6865926.2086088
267,2,648543.3806124,6860332.1767648
268,4,646509.7317922,6862423.5034080
269,3,651668.0242841,6865775.6143456
270,3,652370.7050972,6863517.5751277
271,8,650771.0313883,6860917.9195755
272,2,652715.5977318,6863529.0327383
273,3,650309.5035285,6859487.9056098
274,2,650437.8227414,6863398.3720942
275,2,648134.1595709,6864765.7074524
276,3,647698.8006155,6860549.4850691
277,2,652158.4902771,6858542.8860207
278,3,653100.5737960,6859296.5223357
279,2,654475.1057800,6865241.1992336
280,4,648104.9326245,6864627.9832345
281,3,650400.9524471,6864747.3118108
282,5,652114.0237416,6858490.4755892
283,5,654340.7045666,6864826.4316816
284,5,654608.2739502,6863799.2251280
285,4,648056.3116537,6864707.9697222
286,2,654403.1950644,6863650.0692398
287,2,654117.7973979,6864695.5366015
288,2,648020.9411204,6864379.8168364
289,4,650911.2377449,6858823.6638084
290,5,651033.4840915,6865221.8280465
291,5,649666.3048307,6859346.5258230
292,5,650325.4609788,6862085.1692927
293,6,648085.4578425,6859113.5612189
294,2,650439.1322634,6858977.0808611
295,7,650192.8465101,6858480.7154135
296,3,653650.4180096,6865331.5781368
297,2,650305.1640816,6859335.9105775
298,4,656217.0123300,6860214.0359380
299,2,649679.5070210,6863619.0652292
300,3,649588.2044597,6861578.8682163
301,3,650681.1430753,6863697.5246207
302,16,650850.3879694,6864132.3619476
303,5,654545.5343672,6865018.0754436
304,2,654054.8027823,6864711.9760423
305,4,652647.3515114,6858453.6161844
306,4,650661.3952599,6859553.3483954
307,5,654017.7684239,6864574.1053093
308,4,650754.6946721,6859606.2929745
309,2,651809.9477636,6865826.7377484
310,5,650623.0203358,6863748.7593671
311,2,655771.8725006,6861303.9647994
312,2,650788.4148593,6863968.5772464
313,2,649622.0531578,6865241.0978763
314,3,650710.0243605,6863922.4104444
315,3,649712.8269812,6864701.3215552
316,2,649525.0188069,6864693.5954773
317,3,651777.6358482,6862421.2075594
318,2,655815.7774220,6861170.2599424
319,4,651806.5232441,6862507.8400890
320,2,651818.6012775,6862363.5659071
321,2,650718.3099613,6864658.8629422
322,3,650704.8269698,6864748.7697692
323,2,648258.3592126,6859710.9425007
324,2,649467.9215789,6859556.1480515
325,8,649644.4000313,6864458.2406376
326,2,649521.8615060,6864427.2894859
327,4,654407.1739107,6861556.6354648
328,3,652183.4451241,6866343.8359530
329,2,654327.9693173,6861535.2797237
330,3,652117.4131170,6866364.1879664
331,5,649045.4120763,6865319.2355019
332,8,652629.4317629,6858967.3453015
333,4,652733.1236225,6858411.5637493
334,2,652028.0448232,6866072.5436816
335,3,650310.3004943,6865580.8362216
336,4,650257.9749731,6865464.6831914
337,2,648196.9938963,6863876.3114167
338,5,652024.3787128,6865055.2585591
339,2,647741.1241755,6860403.0333707
340,2,654394.6257925,6859186.5981327
341,4,648552.9078488,6861495.8713879
342,3,650169.9021681,6865896.7162115
343,8,646121.1428565,6861149.6844132
344,4,650118.1439810,6865903.4624229
345,12,650039.9229564,6865823.8667135
346,2,650092.4788787,6865710.0267197
347,4,653289.2839478,6857845.0224531
348,2,650007.2941591,6862164.6199583
349,8,650080.2181304,6865518.2455234
350,9,650275.8249422,6865883.2076765
351,3,652388.9974705,6860212.9265837
352,2,650469.5669050,6860498.3261855
353,4,650221.1681510,6865891.4103484
354,4,650285.5674765,6865189.0241026
355,2,650627.4805248,6862241.4260136
356,2,652062.4182320,6866334.7741864
357,3,648571.6358458,6865389.7191927
358,10,653341.6033408,6862514.4285385
359,3,654921.5168821,6860371.8159950
360,2,648683.3511932,6865297.7881894
361,2,654980.5187642,6860300.0614576
362,6,652920.4143387,6865480.7538078
363,3,652289.0971480,6861367.0346571
364,3,651953.1021141,6858290.7854657
365,8,650256.4145890,6866060.2506922
366,2,651898.2076658,6858298.6289308
367,2,653010.9488547,6860165.3404332
368,11,653142.8178334,6860375.4854343
369,3,650857.9212157,6860935.2505927
370,3,650729.7182475,6859005.2496723
371,3,650912.6476221,6860941.6399735
372,2,650562.2277125,6865109.7364673
373,3,650581.3029393,6865799.9153252
374,17,650061.2016190,6860976.6764851
375,5,650022.6047113,6863975.5666743
376,3,650591.3587761,6865465.0236859
377,2,651342.1067790,6864679.0357275
378,3,651770.4787636,6860200.4523710
379,4,650156.2583186,6864266.0604916
380,3,650030.9265302,6864749.3322146
381,4,648437.8247842,6865358.0184151
382,4,650472.3529321,6865964.7600736
383,9,649887.1551394,6864494.9426746
384,3,650521.4970362,6865340.1330354
385,4,652678.1727835,6864159.0003393
386,2,651496.9869556,6865366.3532912
387,2,650492.3654274,6866278.0767594
388,2,648220.9410492,6865095.0894017
389,4,648169.4643054,6865219.3696127
390,4,650418.7536852,6865307.5570107
391,2,649466.3420427,6863683.3375258
392,3,650685.5493271,6865294.5026856
393,3,651228.7848705,6864789.5389416
394,4,650470.0203217,6865436.0785835
395,3,649930.4421336,6864656.9597479
396,4,654183.5426807,6863845.7025657
397,5,649944.5003265,6864739.8103606
398,3,648269.0386966,6865229.5442308
399,6,650456.6670929,6865759.7115049
400,2,652035.3294766,6863923.1062869
401,4,648155.5061753,6864923.6937138
402,3,651264.1646290,6859234.0023576
403,7,650212.0129235,6861670.3994030
404,11,649734.9409770,6864227.2974824
405,2,648135.7179820,6865021.1129907
406,2,651401.6692506,6859176.4546675
407,10,649906.4668977,6864213.2719212
408,4,654018.9527798,6859040.4125882
409,5,649539.1619131,6864539.5914875
410,5,649733.2328413,6864498.8213204
411,2,654758.6649182,6865236.3726756
412,2,651973.3040294,6865635.8781770
413,2,648022.4870859,6860247.8427082
414,2,648197.8292810,6865379.6943410
415,10,650084.9015176,6866110.3013200
416,3,650183.6306185,6866301.3374583
417,2,650208.7369733,6859967.1813139
418,4,655912.1058967,6864298.1507845
419,2,648043.6099387,6865157.7048654
420,4,656057.6541219,6864194.2180368
421,3,648100.4867372,6865190.8946642
422,3,656065.8775028,6864291.8262135
423,3,650886.1161421,6863198.9293302
424,2,649849.7160973,6862316.5481046
425,3,650433.5897243,6864880.4587852
426,2,650633.3218399,6863172.0251766
427,5,650373.3945357,6864854.8130140
428,5,650145.0964723,6862394.0454947
429,8,650148.9153206,6860035.7840463
430,7,650372.6785869,6865817.1884302
431,2,650410.6388989,6865186.1647980
432,2,649507.8947946,6864290.6621559
433,2,650429.9511696,6865621.9519840
434,2,653527.8104846,6865152.6498742
435,3,650594.3159880,6863415.3184522
436,3,650013.7624482,6859515.0326835
437,3,650033.6685867,6859844.7621158
438,2,650135.1108233,6859483.8105969
439,2,649950.7739319,6859801.5046560
440,2,650045.6563360,6863389.4890229
441,2,647835.2119812,6861489.2219324
442,7,646545.4786496,6862624.1832778
443,4,654885.8657383,6859308.0573626
444,8,650835.4510825,6861209.4514089
445,6,650383.9700111,6865521.3147809
446,3,650794.8219501,6861413.2359244
447,3,654822.3470303,6864978.9941753
448,6,652955.8052006,6863748.1393987
449,6,650865.4153968,6861049.0411909
450,3,653177.5083314,6862192.8715150
451,3,650257.6798058,6864075.0592279
452,7,648130.1419904,6864476.3795287
453,4,651362.5453567,6866847.7704760
454,3,650224.4064078,6860900.2162781
455,6,648212.2569579,6864366.3677111
456,2,655866.1195142,6860065.0378523
457,2,650655.3865538,6861036.1251631
458,6,650734.1899162,6861103.9245901
459,2,651873.1555409,6863046.3610392
460,2,650652.6116468,6860971.2522138
461,5,653242.5557518,6866053.7646710
462,5,653286.3973671,6866010.4963989
463,2,651175.9673213,6865186.9793130
464,3,655329.7527459,6864978.1866568
465,3,647542.0582655,6861059.1276867
466,2,650977.3722130,6860890.0386763
467,3,648867.0191357,6859048.5934040
468,3,648924.2449432,6861089.5485497
469,9,650764.0278449,6861012.5474278
470,2,653488.6430917,6864649.3965246
471,2,652256.4731251,6862747.9918014
472,2,648001.3515739,6859734.7806773
473,5,651884.9534753,6863548.1625260
474,3,653778.9817066,6862876.7495586
475,2,649301.2107457,6859913.6882677
476,2,653742.1522503,6862967.2814882
477,3,651035.3878175,6866359.3970430
478,2,653862.8340236,6862914.5061432
479,2,650876.8909365,6866332.0551435
480,5,648851.8695965,6860300.8768244
481,4,653959.4991781,6862748.7024544
482,2,653956.5320370,6862884.9922362
483,6,653237.5696353,6866132.6077251
484,10,649051.7453663,6863408.6226118
485,4,652006.0767544,6865572.6215007
486,5,648975.0336346,6864848.0692259
487,3,648930.5533278,6864023.3117926
488,4,653847.4102611,6862377.5100226
489,8,648982.2066349,6863918.4940377
490,10,648985.9914912,6863514.4417783
491,4,651000.9605184,6864030.2123211
492,3,649197.3038481,6863644.2317454
493,2,653732.4615395,6862839.3014642
494,2,649154.9148377,6863518.4671656
495,4,653985.7069051,6861897.7938907
496,2,648689.8876609,6864068.9814618
497,2,651468.4156728,6865091.8263570
498,3,654078.1595617,6863943.5117785
499,5,654002.0560496,6863811.5138348
500,5,652666.7710735,6864241.3629929
501,2,648988.7022271,6864544.8364514
502,2,652780.2146355,6863692.0863984
503,4,654070.9682716,6862596.4444581
504,2,653178.0330166,6861987.2231882
505,2,649851.7082740,6864628.1047139
506,2,649040.2025856,6863698.3684156
507,2,653042.0617407,6858284.7013683
508,2,652853.0842915,6861801.6531177
509,4,654524.9634338,6861867.9297127
510,3,652961.7009263,6863001.1053797
511,7,652698.0208996,6864552.1070429
512,2,653936.7256255,6861997.1763950
513,2,652620.8431575,6864583.4470615
514,2,650406.6772209,6858411.8469039
515,4,649890.4433121,6863941.8911621
516,2,647828.0462827,6863234.5200598
517,7,654619.3421253,6866327.1165512
518,2,647299.3500360,6859890.1882321
519,2,648894.3526309,6863219.0209129
520,4,651531.5781125,6859215.9778027
521,3,652820.3157853,6863300.1602781
522,4,647452.5803888,6860034.2480156
523,3,651637.9946865,6859755.3292628
524,2,652881.5319004,6864435.4882105
525,5,653989.0550654,6858332.5992999
526,6,648923.7529478,6863336.1565332
527,6,650227.8177363,6858713.1156179
528,2,648081.2830567,6863658.4750619
529,2,648830.2702023,6863611.8227763
530,3,648916.2679308,6863577.1642243
531,3,648387.8261521,6863261.7314262
532,5,650050.7842564,6864947.3431208
533,2,653644.3760881,6863057.2895042
534,2,651438.8860808,6864249.3471867
535,5,648991.4762815,6862247.0208376
536,2,651429.1523979,6861551.8915063
537,4,651861.2702336,6864454.1171478
538,2,652516.9948678,6862268.7999554
539,3,647249.4104432,6863502.7939549
540,3,647197.7429620,6859936.0968366
541,4,651967.4625411,6865726.4561888
542,5,654340.4460499,6861307.4224919
543,6,652100.3704047,6860068.9726270
544,3,647318.3032889,6860749.2225258
545,2,651968.8055884,6864898.2130276
546,3,651971.8736135,6864293.3224985
547,2,648318.9213278,6863132.3626408
548,13,646205.1193300,6860325.2914087
549,5,652160.3499766,6861194.4992562
550,3,652071.2247861,6861154.6228846
551,4,653400.2320759,6858108.6220085
552,3,653500.7270469,6858781.7948648
553,2,651151.6090727,6864266.5319418
554,2,652334.2561441,6861344.8123767
555,6,647289.7339319,6862583.3285467
556,2,651092.0939966,6864349.4466596
557,6,647488.1041900,6862931.3532111
558,4,647342.6233391,6862367.5126679
559,5,651220.7234955,6864387.9013454
560,3,654226.7370276,6863615.4985473
561,3,647833.9291427,6862899.0423853
562,3,651553.1834692,6862686.4662099
563,2,648048.4448439,6862954.9405034
564,2,647368.7230711,6862293.6591147
565,4,651312.3182259,6864163.6436955
566,2,654387.4442049,6863912.4712530
567,2,651279.7513054,6864587.1820398
568,3,645850.8651591,6860666.0821137
569,3,653842.4443535,6858941.5674301
570,3,651428.4756061,6864492.7610304
571,2,654328.2718494,6858904.1078796
572,2,648846.7511661,6865627.4021061
573,2,647253.5912899,6860641.2045117
574,2,651089.9060766,6858911.2058439
575,4,654219.3333148,6862394.4832681
576,11,654372.7259607,6863155.1336003
577,7,647583.2809095,6862971.3338192
578,3,654282.0951834,6863476.6904993
579,11,646723.3846175,6861930.6172543
580,9,655320.6084276,6863760.5853194
581,2,654241.8418227,6861367.1132334
582,9,647553.5419509,6863306.2457215
583,6,654804.1933131,6863536.0384596
584,2,645811.8575385,6860279.5674339
585,8,654990.6801914,6863849.1154734
586,2,654300.6088842,6862275.8330496
587,2,651317.3311201,6864251.7364004
588,5,647457.1280751,6862738.0070105
589,2,651432.4359061,6863131.7189474
590,4,647548.9272511,6864249.9806939
591,2,652867.4250878,6862943.6981737
592,6,654185.7834823,6863075.6931790
593,5,653187.5591761,6858025.5576930
594,4,655635.4616433,6861527.5560383
595,6,647530.8942190,6863121.5732065
596,5,651940.0058445,6859416.2650811
597,2,648885.7253391,6859775.2813893
598,2,654163.5878458,6861535.0435683
599,2,648720.9120671,6859734.7195607
600,4,654129.1686928,6863194.8618888
601,5,649838.8030775,6864742.4766216
602,2,654081.7649560,6862326.1043763
603,2,656462.8286857,6860203.2253388
604,2,649007.3076065,6863249.7178209
605,4,648946.0845972,6859478.2205122
606,2,651571.3710053,6861654.5054005
607,3,647792.8153433,6863550.0229959
608,6,647744.4951090,6863083.6809621
609,2,647721.8389414,6862944.5754579
610,8,654524.5236828,6863604.3461318
611,5,656376.3460276,6860207.6345572
612,11,654568.2401456,6863535.7497418
613,5,651368.1386914,6865377.6657318
614,3,651350.9335416,6863327.4004676
615,5,647673.4813208,6863322.6213045
616,2,653008.2505461,6859458.8330338
617,3,652247.5427240,6865714.4390470
618,3,649383.6171404,6861295.6168766
619,2,650243.4297217,6859158.0693226
620,5,653119.5686962,6858505.2564614
621,2,649908.2211714,6865863.6494232
622,3,649792.0344848,6866415.0208887
623,4,653527.2439628,6858463.1675245
624,3,654405.8705375,6864991.7925640
625,5,649811.6295110,6865111.4357230
626,7,652518.0802375,6861143.8261662
627,2,647208.2957581,6860673.3293143
628,2,653059.3577669,6862242.8980933
629,4,649861.6517963,6864052.8947622
630,3,652202.0037434,6863407.1441274
631,2,653917.8561730,6863064.2093590
632,4,649626.6783538,6859218.5240356
633,2,652578.4143388,6865178.3381648
634,2,650422.4172662,6858473.8837652
635,3,649812.9491365,6860848.4297263
636,2,649476.1537846,6864785.9953957
637,4,652514.0704567,6865757.4071279
638,4,652525.2059869,6865678.4634690
639,3,650714.6431047,6865814.7212005
640,2,651023.6407273,6865771.9453516
641,3,649033.4454406,6864278.3758333
642,4,652689.1032005,6859828.4416786
643,4,652150.2386678,6866303.7804016
644,2,652062.3552959,6866578.7768654
645,2,649457.2020735,6865419.9257990
646,2,652086.9819421,6866170.6353071
647,6,652726.6171371,6863863.8226007
648,4,652143.8500535,6865707.2637749
649,2,649564.6217048,6864864.4428103
650,3,652269.9290707,6863475.6678213
651,3,650472.6102425,6858644.4562389
652,3,653521.7692852,6861615.0204590
653,5,653441.4195215,6861612.8028709
654,9,651053.7787157,6858512.0818711
655,2,649499.3259906,6859046.9815039
656,2,649243.7680735,6861520.1120860
657,7,651771.3129007,6859554.8521152
658,3,649613.5171476,6864941.0995235
659,6,651780.7987404,6859378.2093403
660,7,649518.6398798,6864986.4439937
661,2,653400.1504461,6862597.7610857
662,4,649464.2713896,6861570.2059033
663,5,653480.1357610,6862556.2969311
664,7,650564.9610416,6861136.8371026
665,15,653477.3300180,6862475.1512647
666,4,653477.8861804,6862665.9131449
667,5,651959.8038025,6865810.0804865
668,3,651947.1385803,6865405.3685920
669,5,652061.1661054,6865431.6320666
670,2,651846.5810114,6858853.7601722
671,3,651850.1578874,6864734.3279666
672,4,647953.8755262,6863670.3691101
673,5,651749.0278435,6864634.4166824
674,6,650623.5077148,6861162.2911042
675,5,645964.3454848,6860549.3837592
676,3,649114.3189574,6864031.4274726
677,4,649186.4196230,6863210.4763949
678,2,654950.7052837,6861298.9488878
679,5,649742.4459011,6859417.4449911
680,3,650901.3739193,6861608.8908253
681,3,648563.0851240,6859620.9606541
682,2,649141.9922237,6865777.8985602
683,3,655021.5053963,6861749.4067529
684,4,650929.8872016,6861291.2629238
685,4,651949.8315269,6866472.1811644
686,6,648692.0728108,6860936.2996517
687,4,650996.7938814,6861294.7395313
688,3,654979.4613891,6864377.7263159
689,4,650928.3253577,6861057.9104611
690,3,651997.9602534,6866297.9424243
691,2,648147.4808130,6860318.9353469
692,5,650984.2267114,6861067.7080426
693,4,647775.3564317,6860197.0752723
694,2,651619.6014062,6859182.3605155
695,7,650557.6771886,6860744.5398100
696,3,655042.6504648,6864487.2425798
697,2,648607.4076978,6863491.2452750
698,3,653759.5883420,6862243.4910702
699,3,649218.7455197,6864158.0004699
700,3,653703.3734240,6861852.7862729
701,2,649297.1438917,6864225.4778263
702,2,652004.2288950,6859837.5261607
703,2,653740.8336009,6861893.5335733
704,4,649214.7777000,6863779.1286288
705,3,655011.2376618,6864059.4992631
706,5,650296.8894018,6860765.2513201
707,3,654887.6900879,6864138.2560071
708,3,650685.3468387,6861235.6777396
709,2,647691.3815256,6859887.2518603
710,3,655009.3504563,6864169.9442572
711,6,653767.2399550,6863224.5969386
712,2,653868.2102348,6862532.8653306
713,3,650902.1503227,6861539.4280969
714,3,653910.4317628,6861662.8463248
715,2,650545.1528304,6861348.5757875
716,3,649315.7704915,6863733.5650919
717,3,650786.3180764,6861564.1239254
718,2,649360.9528438,6863657.8227419
719,4,650865.4006588,6861693.2671409
720,3,649348.3092056,6861623.3333223
721,2,649250.1356795,6861724.6335393
722,3,652020.3831020,6864744.0590403
723,2,651751.7175758,6865753.1876381
724,7,649200.5558371,6863400.8763986
725,2,649253.5088904,6863584.2691890
726,4,653883.9564602,6862982.6607691
727,2,653109.4372575,6866045.2794677
728,2,653751.3486895,6862021.9743911
729,5,645727.9727681,6860988.0068323
730,2,649305.2709254,6860558.5070773
731,6,652082.4865519,6858384.8611693
732,2,649207.6696357,6859072.3869752
733,2,652104.6544891,6859657.9535528
734,3,651450.4680373,6865223.3285947
