id,numpoints,X,Y
150,2,645876.7016185,6861480.2004968
151,2,645826.3068553,6861332.4009337
152,2,651576.0303250,6863817.4533104
153,3,645967.1382913,6861697.2385242
154,1,645973.7662505,6861182.2705999
155,1,655104.7064399,6860727.8907209
156,2,645977.7201279,6861300.6052376
157,2,656628.2635249,6860446.8182946
158,1,656867.4566475,6860382.1101340
159,2,656352.8183077,6861254.4771079
160,2,648791.3131511,6863330.0785048
161,2,645508.4181984,6860675.8230053
162,1,651550.7315940,6863453.5956587
163,2,645919.5693118,6861181.2218376
164,3,646700.4070783,6860997.9777420
165,3,646611.8936847,6860987.8337239
166,2,647566.9222742,6859847.0907986
167,2,646580.5281300,6860813.6585186
168,1,646783.0997766,6861123.4349145
169,2,646479.2419705,6861005.6068470
170,1,656469.8282735,6861392.4583859
171,3,646595.0694471,6861410.5777789
172,1,646613.4520573,6861254.0460371
173,9,655980.1262945,6860055.2840046
174,1,646409.3037411,6862102.1704863
175,5,656408.3285595,6862254.8334910
176,6,646391.7510664,6861321.6267329
177,5,646472.0931490,6860810.2179698
178,2,646229.4040243,6860409.5872587
179,3,647503.3004030,6861349.4394030
180,2,646636.0930120,6861717.7490053
181,3,647503.3004030,6861349.4394030
182,2,646627.9141782,6861554.7403886
183,11,646023.1767665,6861465.7388981
184,1,647327.4534660,6860903.5384853
185,1,647566.2914865,6861312.9836880
186,1,647566.2914865,6861312.9836880
187,6,646078.8290943,6861590.1591498
188,3,646082.6392436,6861214.2428405
189,1,646123.1646166,6861279.0421419
190,1,647526.5590079,6860160.2006080
191,3,646725.8574249,6861361.6558560
192,1,655068.6569844,6863351.8587348
193,2,656807.5405738,6861522.8360630
194,1,656794.6892763,6861614.0050388
195,1,656851.8032704,6861128.8989284
196,1,656403.6416646,6861179.8978989
197,2,646522.0405077,6862116.5090808
198,1,653391.9178728,6865911.3596579
199,1,646199.2261744,6862682.2287043
200,3,653518.4155646,6865168.7500314
201,2,656860.0773418,6861382.7353492
202,3,646144.1805878,6862521.0458981
203,4,646585.6368850,6862455.5366387
204,7,655694.2089546,6863970.0081216
205,1,646576.7230602,6862302.1121314
206,1,647205.8034924,6860904.9017475
207,3,656835.1595016,6861069.7781254
208,4,646511.4610403,6861998.2156636
209,1,654090.3330720,6865761.0494282
210,3,656818.8549642,6861910.0384394
211,6,655106.5249170,6863980.3593843
212,1,647350.7492352,6861874.5022618
213,1,646087.0510096,6862337.0555845
214,1,646165.2872156,6862274.5400510
215,2,654055.3226628,6864900.3221150
216,3,646238.0200572,6862494.6090944
217,1,656750.3587206,6864354.1936309
218,1,646373.1776186,6861509.5834722
219,13,646506.0066149,6861077.8073961
220,1,654474.8693026,6863859.8722954
221,2,646302.8845321,6862088.7070313
222,1,648086.4083725,6861481.0516228
223,3,646485.2501897,6861316.3356350
224,1,648152.4280476,6861606.6796195
225,2,646155.4074285,6861425.8709377
226,4,656896.0077641,6861074.0412895
227,19,646056.5088535,6860983.3062374
228,5,647441.3413497,6860878.7459356
229,2,654473.4268362,6865242.4672734
230,3,656910.0172325,6861145.8137925
231,5,646340.0840188,6860476.7455106
232,3,646483.7954772,6861203.4992955
233,1,645983.6770798,6862155.1155484
234,12,645901.5953354,6860641.8971433
235,3,646415.6603707,6861417.9609944
236,1,654950.6553199,6862422.2129043
237,4,646296.2609747,6861250.2683498
238,6,646310.3373382,6861133.5143384
239,3,647701.9785012,6861319.1205435
240,2,645629.4167489,6860294.0987613
241,2,645629.4167489,6860294.0987613
242,1,645597.6600505,6860190.0331224
243,1,646862.0742923,6859910.1305400
244,1,656666.4862692,6862705.2233215
245,3,646720.0824867,6863292.6237410
246,3,654187.6744255,6865876.3950775
247,1,645555.1841696,6860567.4556529
248,1,647653.3392263,6861258.0979102
249,4,654311.4144724,6865976.8859532
250,3,645593.0868659,6860473.5558756
251,1,647636.1896572,6860227.7101758
252,2,645580.6603684,6860283.5525695
253,2,646455.6431413,6862895.5698942
254,3,646680.2676464,6862752.7515992
255,3,648097.2216410,6861548.7423735
256,2,646571.6087115,6862740.0701713
257,1,646531.8998917,6862802.0572297
258,2,647606.3285821,6860474.4565897
259,1,656813.1062275,6864204.0422593
260,7,646544.5449835,6863048.2914250
261,1,656995.7735885,6861329.6096426
262,2,647528.6147048,6864910.6948468
263,11,646253.5432980,6861889.9243106
264,2,646371.7367023,6861605.5409577
265,1,656553.8757683,6860240.0727306
266,2,646597.6575938,6862564.8490796
267,1,647742.1912970,6860404.0134103
268,6,646546.1568348,6862623.1722615
269,1,647702.6386001,6860300.2230689
270,1,656883.0633491,6860547.5449755
271,2,646500.9586783,6862509.6985462
272,1,656667.9936078,6864532.6843114
273,1,654640.0296369,6865919.7814819
274,6,651129.5512556,6865423.3413585
275,11,656315.0224632,6864054.4924049
276,3,649999.5215324,6864672.1956331
277,4,656471.2162834,6863995.5523626
278,1,650924.4649565,6865762.9355627
279,1,654714.7562487,6866421.8718494
280,2,654734.6203974,6866363.4659177
281,2,654327.9239878,6858901.3803633
282,3,654098.5390144,6858918.9665336
283,1,650193.8574969,6864671.8986022
284,2,654172.3889127,6859150.5343266
285,4,654853.0100766,6866536.1838205
286,2,653836.0874923,6859298.8874161
287,1,650452.2360131,6866491.1205452
288,2,654615.2451467,6858644.7040929
289,2,646322.6704727,6860906.1107287
290,3,650401.7114993,6864746.8135340
291,1,650620.2104410,6864909.1828740
292,1,650774.6046862,6864391.4341497
293,1,650049.5362156,6865649.6677572
294,5,650303.6000576,6860769.8003569
295,7,654794.3486991,6866251.0722604
296,4,654669.4559247,6866338.0782018
297,1,652661.2313779,6859414.1639175
298,2,654675.7576124,6858958.4014477
299,4,650572.0100474,6864771.3299448
300,3,654594.5385456,6866309.3901040
301,55,650371.2090130,6865318.5206540
302,6,650007.0197456,6864776.2999705
303,3,650162.1208914,6864541.6367043
304,9,650507.4462321,6865649.5862912
305,2,650470.3280345,6860496.0943753
306,1,654225.1594427,6861162.1872253
307,1,650129.2049150,6864608.5263982
308,8,650047.3644855,6866141.2369210
309,7,650307.3546858,6860258.1504851
310,10,653991.0160153,6861770.5665287
311,5,650025.1302131,6866402.0796278
312,3,650200.1847819,6864398.0933867
313,4,650159.6843897,6864267.3569515
314,1,650274.0059720,6866297.1680223
315,30,650401.3894430,6865866.4335771
316,10,650519.2907067,6865812.6913656
317,1,651370.0864538,6866661.3667254
318,12,650196.6134978,6860630.6181353
319,4,654690.0827852,6866064.7984065
320,2,654727.0115901,6866192.3900163
321,2,654841.4040359,6866128.8300118
322,20,650228.5102597,6865891.4189472
323,1,650142.0576882,6865771.4056002
324,1,654443.7147936,6863488.4985927
325,11,650213.5240915,6865671.6924875
326,1,654443.7147936,6863488.4985927
327,5,650142.0263096,6859978.8789511
328,2,654120.6551886,6862887.6535031
329,1,655042.6244973,6866510.0833800
330,1,654705.1292815,6863829.5746965
331,25,650271.9837337,6866067.9659542
332,1,654265.1166653,6863685.2411351
333,3,654228.6221534,6863910.8683756
334,1,654316.8526006,6863914.1460652
335,4,654184.9808568,6863845.0622128
336,5,650393.9028987,6863864.6752226
337,3,650431.4684045,6864881.6759200
338,5,650371.7468316,6864857.1709261
339,1,654054.3209373,6861158.0053957
340,2,650134.6790118,6860721.4641022
341,1,654233.8601109,6861249.1114079
342,2,648043.5836484,6860083.8044552
343,1,654173.5699542,6861163.4804269
344,5,654594.6793780,6863459.3971171
345,3,654131.3804701,6861094.8283358
346,2,650487.9446808,6866272.4041630
347,1,650584.5956586,6866032.9109544
348,2,654000.5330649,6863069.9104842
349,1,648942.4098249,6865160.0542520
350,4,654129.9392069,6863195.4807928
351,1,654088.8213488,6860992.7072043
352,6,653956.5105479,6862795.6457498
353,1,654957.5686772,6863468.1662471
354,8,654697.2114895,6863521.2445977
355,4,648926.5086947,6865403.1659452
356,2,654849.9704361,6863555.0716365
357,58,655161.4656338,6863682.6753296
358,49,654548.6700810,6863680.8733044
359,1,654338.4463160,6863817.5608406
360,19,650787.0148917,6864117.1026033
361,2,654072.3961588,6864419.3665245
362,2,653907.9338701,6864455.4830420
363,3,654272.6613078,6864534.5529257
364,2,654142.6448872,6864648.3741442
365,1,647814.1417814,6865215.2939966
366,2,649821.9381656,6866219.0352881
367,1,654174.0941082,6864713.3309306
368,2,647748.9641956,6865076.9422780
369,11,649899.9122015,6866157.4562618
370,1,653987.1316903,6863484.4868547
371,13,649877.5000290,6866307.0408286
372,1,653924.6015369,6863445.7344401
373,5,649754.2796129,6866264.8494565
374,1,650714.1037390,6866454.2378266
375,2,654303.8425502,6864962.7415587
376,5,654249.8657445,6864817.7075450
377,1,650746.3283201,6866004.3019794
378,1,654160.5509020,6863423.6085816
379,3,654158.6470229,6864521.8119445
380,8,654021.5452251,6864594.0207076
381,2,650832.1557353,6866471.8633936
382,1,654122.0045815,6864243.5940918
383,5,651872.4020611,6864056.7666872
384,3,651948.7025189,6865402.0767680
385,2,654011.4849268,6864380.8889385
386,3,651781.8752618,6863419.6708914
387,13,654402.7699940,6863376.9222542
388,1,651887.4494054,6865828.5030452
389,1,654071.4342550,6864371.2239933
390,22,654275.6080785,6864341.7708388
391,3,652144.9520831,6865654.8748181
392,1,653940.6755414,6864872.9136940
393,9,651986.5875651,6865708.5340017
394,1,651847.1406869,6863944.7969094
395,1,652148.4602255,6865528.5058078
396,1,651313.5412259,6866741.7775347
397,1,652142.8189511,6865722.1580662
398,1,652762.9988054,6862034.2995626
399,2,651867.0716582,6865747.8694232
400,1,651172.4848060,6866656.2249070
401,4,651857.8824916,6865677.9826439
402,7,652078.9510137,6859819.9746851
403,1,651879.7013799,6866152.9958985
404,2,649929.1912448,6866095.4442692
405,4,652177.1094548,6865910.2737012
406,3,651851.2685170,6866547.2317660
407,1,651869.3517106,6866238.5538015
408,1,651213.8457827,6863301.5770967
409,2,651814.9503015,6865829.5456222
410,2,651917.1483702,6858314.3245545
411,2,652002.7887871,6865944.3049781
412,1,651702.5208218,6866156.8074598
413,1,651188.5611899,6862785.8252122
414,1,651920.2960981,6865950.2430764
415,2,652071.8158488,6865904.5812266
416,1,651604.2134104,6858846.7154478
417,2,652122.7913173,6865820.6831619
418,1,651966.5881113,6858279.5495088
419,5,651020.6520144,6860124.0447389
420,1,652020.5779999,6858158.3483253
421,2,651160.2877124,6860358.0951973
422,1,649412.1765992,6866156.4929774
423,1,647527.8569027,6861216.5699758
424,1,650600.2029376,6860433.5561921
425,4,651961.9039799,6864270.4142096
426,1,649968.1636626,6866070.4464343
427,1,651800.3361804,6866358.6548009
428,3,650949.0131459,6860231.6261605
429,2,649572.4332501,6863670.6559769
430,13,650868.8419531,6861224.5636937
431,1,653181.0089310,6865241.0170413
432,6,650865.3667350,6861050.2966024
433,1,649964.7716938,6866167.7566330
434,13,650591.3551194,6861150.6514557
435,3,651884.0247903,6863055.2031926
436,22,652039.3864301,6865413.9363082
437,1,656555.0557404,6863464.7970914
438,1,651279.8270061,6861613.9415691
439,1,652190.1357530,6862548.6346708
440,1,650524.6956069,6864178.5371105
441,7,653696.6787395,6858409.0024153
442,7,651409.6472442,6861672.9744398
443,4,650005.6715667,6866146.5273190
444,4,651228.2517480,6861352.1332199
445,23,651807.1320741,6864562.7557179
446,1,651269.3685744,6864911.9023887
447,2,650042.9544829,6864240.1992529
448,2,650095.1064091,6865710.1986896
449,1,651110.4876952,6863594.4677256
450,7,650095.5569276,6860117.4732761
451,2,651334.2328073,6866415.5758358
452,1,651674.6547982,6866064.8102829
453,7,652923.9095054,6861810.9676139
454,1,651120.0970851,6864962.8690430
455,4,651171.4946780,6865659.8305069
456,5,651811.4809962,6864272.7866666
457,1,651693.3321724,6864147.0528235
458,39,651065.6271363,6858606.7860179
459,9,650977.6783164,6863233.3095948
460,12,648648.2139915,6865668.9887561
461,2,648871.3021611,6865343.8868489
462,3,651047.8799374,6866512.2068775
463,22,651282.7413031,6866548.4701004
464,1,654565.5898924,6858713.6352526
465,1,656059.0199610,6863711.4702338
466,1,650997.8455688,6864364.4368924
467,8,650892.6636582,6863965.5275420
468,1,650923.2078399,6864342.9466992
469,15,651724.3085835,6863593.6299806
470,2,651642.7207804,6864298.4933213
471,3,650183.8985443,6866300.3203177
472,3,650980.3636324,6864164.4526219
473,3,651361.5552222,6866854.1499617
474,2,650382.8225398,6866297.5304099
475,13,653918.7885894,6866111.6307693
476,1,650570.5430276,6864043.4418362
477,1,650898.0616581,6864312.0064805
478,1,648517.9149870,6865605.4043784
479,2,650718.2917001,6864657.5633781
480,2,652238.4155896,6861190.8043674
481,1,653397.2014154,6865205.9441417
482,1,648816.0817135,6865587.4237098
483,4,652713.3349833,6860711.5879471
484,1,651246.6442052,6866746.0169248
485,11,652464.7900257,6861158.0059976
486,1,651270.2108238,6866686.3310449
487,1,652288.7016884,6861135.8089497
488,3,649050.5629275,6860248.8753706
489,6,652371.6319802,6860743.8290799
490,6,652211.5944130,6861010.7484092
491,3,650036.2315331,6859841.4151021
492,7,652474.9941588,6858543.3432148
493,1,648405.1456896,6860683.4064142
494,9,652352.7778430,6858480.3274283
495,2,652513.0452882,6858235.2185317
496,3,652404.1456122,6858275.0075596
497,4,654071.2612481,6859769.3427322
498,1,653858.6439548,6859821.7231844
499,6,652678.5861385,6860794.1550035
500,1,652861.0913264,6860735.5735699
501,1,654245.3138229,6861004.8383703
502,4,652533.1888662,6858328.1168138
503,2,648053.0943689,6860737.0828805
504,1,652499.8975716,6858691.0906345
505,4,652586.3290543,6861285.8017502
506,2,651754.3749641,6861555.4134084
507,1,652930.5137399,6860024.9038592
508,1,651595.2855447,6861131.7995554
509,5,651979.4878437,6861090.8552577
510,1,651484.9550054,6859797.3148243
511,1,652251.9739426,6860810.0524044
512,4,648648.0599438,6861559.1704839
513,1,647483.6873715,6861964.5190287
514,1,652353.8807477,6861106.1759081
515,29,652547.8645980,6860737.3320206
516,2,652422.0195190,6861007.1656598
517,2,653741.5446932,6859358.8082447
518,1,652310.7546837,6862145.2947594
519,2,648773.6074691,6858985.7801699
520,1,652309.0515201,6862047.4223746
521,2,650009.5182472,6860762.4562854
522,1,650437.8929361,6859292.8375739
523,1,653037.5314738,6857930.9276569
524,1,649694.3328184,6859018.2643286
525,2,648775.6812049,6865712.9735097
526,6,650777.5728626,6864035.0137086
527,2,648801.0733778,6862320.0043707
528,5,651688.8876374,6859519.6340857
529,1,651559.7170417,6866711.8033527
530,2,651971.4953661,6861285.9668983
531,6,651427.5908189,6859243.0547756
532,2,652049.4164580,6861283.0228674
533,2,650612.9713178,6859137.6404996
534,5,652161.7886614,6861195.5149223
535,13,652113.8282984,6860015.1036160
536,63,652317.7959478,6858895.9399357
537,1,652107.8306461,6861397.6295835
538,1,651120.0215660,6859153.1086736
539,1,652050.0905311,6861482.7797421
540,3,648347.6203482,6859121.1549773
541,2,651398.4072166,6859467.1065783
542,3,648347.6203482,6859121.1549773
543,3,650697.3639502,6859249.9855166
544,14,652302.3696231,6861388.6949184
545,2,648382.5924923,6859140.0260907
546,5,650740.3712346,6859333.5630738
547,2,651032.6771693,6860009.0732662
548,31,652192.2519907,6860454.9746960
549,1,651464.5318888,6860240.2569868
550,1,649023.8456085,6861074.9134664
551,1,656893.1920157,6860681.7950370
552,1,651915.5136897,6860383.7756251
553,6,650736.2558578,6861099.9573655
554,1,650745.8669850,6861281.7661801
555,1,652964.6729426,6859209.6840920
556,62,650890.6618444,6859077.3826403
557,2,650432.8002295,6858981.8243029
558,2,648193.5340562,6863871.6144193
559,2,650963.1137809,6861407.2115752
560,12,650989.5923888,6861171.0992322
561,2,646845.4627299,6861365.4069861
562,4,651045.7651104,6861644.5616821
563,8,651140.9207568,6861534.5391681
564,7,647259.1290472,6860237.7003912
565,1,648268.8557615,6863405.2049665
566,1,648211.7850611,6863260.6754856
567,4,652243.8326097,6862617.5782217
568,3,650683.9391525,6861241.2713104
569,11,656191.9214353,6862712.6175536
570,4,650929.5345565,6861078.4503407
571,1,652397.3046662,6865488.3041015
572,1,652508.2905888,6865896.1337215
573,9,650817.7740834,6859478.6655880
574,8,652616.6709589,6858888.1532836
575,4,652395.4211638,6865918.9573835
576,1,652220.6951988,6862460.3309252
577,2,652466.0569540,6865483.0676063
578,10,651819.0354211,6862554.7922028
579,5,652249.1249512,6865661.3799651
580,1,652212.7786105,6865452.8583732
581,1,651941.6807022,6866154.9749082
582,5,650793.4103236,6861983.5400490
583,3,650960.5908516,6861511.9924211
584,1,651934.7838384,6866349.1834893
585,1,650872.2030285,6861372.3573681
586,1,651441.8436215,6860384.5190733
587,1,650692.3932236,6858708.3199069
588,1,651609.4483633,6866584.9766995
589,4,652382.4898235,6865854.8553436
590,1,651787.1811101,6866232.7699529
591,4,652358.3172264,6865529.5098726
592,30,651731.7651661,6865112.5792149
593,1,652247.5568965,6865384.4590913
594,1,651113.1211268,6857642.5577776
595,1,655366.7456866,6864912.9229724
596,1,649817.8896105,6866458.4549793
597,1,647451.5837677,6860223.8250700
598,1,653333.4640940,6859343.9156212
599,1,653333.4640940,6859343.9156212
600,19,647555.6228099,6860736.0273729
601,6,652806.7037518,6859321.2248803
602,2,649252.8544948,6865336.3221450
603,6,652834.6397925,6859270.3775538
604,3,653087.4554057,6859292.0746266
605,2,650238.6538869,6864174.1007394
606,11,652565.3335757,6862855.0035273
607,4,653673.2733476,6859540.1079437
608,1,652410.5131132,6862691.4697161
609,2,652355.7617536,6862535.9877934
610,1,653131.5585564,6859515.4961391
611,2,653208.9744022,6859452.1931269
612,2,651088.9647036,6858913.8034168
613,1,653445.6440739,6859671.9389360
614,1,653138.1370114,6859662.0031808
615,2,652288.2377412,6857989.3767187
616,2,656232.0993293,6864260.6504679
617,1,652934.1583168,6859894.7621658
618,7,654074.5653706,6859681.1463316
619,3,653917.9342866,6859735.9556749
620,6,653445.9169518,6859594.4962516
621,10,652233.5519151,6863023.0900421
622,8,654525.2385965,6859166.0699192
623,3,651240.7792801,6859202.3509586
624,1,654734.6745711,6858939.8902365
625,1,652848.6205867,6859715.7527304
626,8,652263.8500608,6862751.1372132
627,2,651906.3320127,6862859.4929266
628,3,653777.3023767,6859055.7440016
629,12,651615.7617128,6862705.0823116
630,3,653930.4214337,6859140.9894728
631,1,652114.0384512,6862724.9514304
632,15,653023.9521135,6859402.9379379
633,2,652575.4463281,6859351.1681010
634,2,652534.5781198,6859236.7343365
635,1,654322.6348213,6859097.3810216
636,3,652710.1859346,6859905.4697790
637,1,654100.5600148,6858705.4950654
638,3,654096.9416295,6858664.9242778
639,4,651709.6446107,6862543.0756486
640,4,654019.5332027,6859043.3690424
641,1,651620.0587599,6862579.1633248
642,1,653998.3764420,6859800.8584454
643,1,653979.0756912,6859905.1754138
644,1,645364.4954692,6860375.5783632
645,1,653921.9912377,6859895.3934838
646,2,652306.1247693,6859933.2725954
647,4,652085.4076041,6862320.7424373
648,2,652255.6521277,6859807.5185974
649,3,652430.5462089,6859922.9428110
650,1,653445.0159810,6858185.8634291
651,1,653762.3621625,6858119.7111555
652,8,652521.4019804,6860368.5273431
653,7,652495.1498590,6860135.2039562
654,1,648622.2760821,6860459.1974642
655,1,656914.7987532,6860805.1697878
656,1,656749.6712635,6862622.3915406
657,1,653288.8965197,6859556.4694597
658,3,652426.0852191,6859557.9979913
659,1,653296.7544933,6859515.1545053
660,2,656752.5313188,6862027.5487365
661,1,652418.5837678,6862949.4541647
662,3,651854.6697641,6860196.7487359
663,3,648691.5416920,6862099.5107544
664,1,652937.9809219,6861921.0038500
665,3,648907.2411392,6862039.4073885
666,1,652895.3967504,6861435.7563431
667,8,648839.8543039,6860575.6389756
668,1,656716.1359463,6860851.2195242
669,2,651081.0202497,6862855.9405845
670,2,653221.6806588,6858445.5868635
671,1,650995.8871675,6862909.0811158
672,2,651676.2743346,6859140.2260031
673,3,652386.5114392,6860212.1631254
674,1,651797.1170209,6858610.2661165
675,1,651506.2337692,6858577.3401462
676,3,652465.1776304,6860011.9855591
677,1,653906.1482346,6858191.2308565
678,7,652631.1290587,6860043.4490101
679,26,652336.9995343,6862302.9441156
680,10,652607.6193740,6862327.8267236
681,3,652869.0743999,6860227.4227977
682,1,651836.4166769,6858410.9805782
683,1,651838.7646917,6862302.4468579
684,5,652860.4631970,6859976.3928543
685,8,651937.4587303,6862268.0208253
686,3,651721.1750615,6862392.0654757
687,6,652910.5925290,6860131.7524384
688,1,648619.0981342,6862279.8301751
689,1,649198.9640771,6862600.3011521
690,1,646020.4379439,6862236.8458773
691,3,652108.5609426,6862385.7524722
692,1,649292.7526586,6862599.9212735
693,1,646543.3218967,6860972.1002637
694,9,652160.9121109,6862388.0602072
695,2,652055.2967709,6862228.8547165
696,4,653156.2201895,6860333.1354082
697,21,650661.3604257,6859580.8493705
698,6,650476.5055755,6859705.6350713
699,6,653021.9984950,6860394.5862372
700,3,651979.0928846,6862423.4728839
701,2,648558.4138841,6861373.3491711
702,1,648555.9739466,6861650.4999792
703,1,653042.7484708,6860084.1567356
704,1,652053.3332503,6859239.0652362
705,1,652342.0668568,6860111.2015816
706,2,655934.0055993,6859633.1053368
707,1,653954.8711374,6859670.8978024
708,1,655239.8841946,6864188.1524875
709,2,648786.2157395,6861271.6467909
710,1,653995.5321400,6859614.3305670
711,1,648384.8572536,6865292.0418809
712,14,647871.7783074,6861293.6554176
713,1,647896.1785290,6860899.0457517
714,1,655239.8841946,6864188.1524875
715,1,651880.6795205,6857749.7028864
716,5,647699.7512567,6860105.8582618
717,1,654247.7109598,6859202.8768677
718,1,647828.8928448,6860469.5680929
719,1,651942.5845356,6858003.8328283
720,2,652031.8768548,6858030.8290161
721,2,654371.5359546,6859024.5865909
722,3,647681.3710628,6860569.3482355
723,15,647741.2897460,6861088.7834597
724,1,651996.9425337,6858324.2094205
725,1,648907.8516502,6858676.7899456
726,2,647834.9478810,6861485.5306190
727,1,651996.9425337,6858324.2094205
728,2,655358.2785788,6863813.0438601
729,12,652113.5206546,6858463.1855698
730,2,655455.2312231,6863847.0211891
731,1,656436.0085812,6862965.6152664
732,2,647988.6860426,6861182.6371252
733,1,654437.7502140,6863970.7433256
734,3,656698.4733050,6864483.4564804
