id,numpoints,X,Y
734,3,653495.5410035,6859101.0893911
735,4,652352.8560043,6865527.6315471
736,4,655958.8275720,6859849.3176346
737,4,653526.3027499,6862003.5026088
738,3,653680.0986091,6863271.7072685
739,4,648374.0402490,6861394.8003948
740,11,646948.5625448,6863017.6364887
741,6,652462.6474019,6860123.4227372
742,3,646082.3827798,6861213.0017231
743,6,653528.4311237,6862241.1253112
744,4,652925.8957844,6860235.2625146
745,3,653366.2556178,6861651.9472958
746,3,653202.5030054,6861606.1664145
747,3,653253.9280478,6861675.7593198
748,3,653663.2311701,6858470.7012204
749,4,648341.8976467,6859015.6260632
750,6,652528.2265415,6860379.4504192
751,6,653835.3781356,6858460.4846471
752,3,653723.3562413,6862726.6234402
753,5,656706.2901251,6864464.3515304
754,6,653883.1613259,6858704.5788080
755,4,646448.3299391,6861910.4901942
756,4,646585.4939745,6862456.2726950
757,3,646595.0372462,6861410.3454531
758,3,652483.0806138,6860014.4233427
759,7,646391.9539794,6861321.4860346
760,7,654055.7492863,6859663.8765662
761,6,646310.4151376,6861131.8871707
762,4,647814.5932822,6864125.6882853
763,5,650016.9743403,6862016.6276500
764,5,653759.1514386,6858665.0416381
765,5,654186.1885267,6865008.7367861
766,8,646344.3525539,6860951.3551506
767,3,651399.7347953,6866545.0043199
768,4,652325.1745647,6860397.5453798
769,3,654846.0284444,6863296.5196762
770,3,655058.0912084,6863335.9480087
771,3,655886.7577558,6860163.7644973
772,5,653213.2298928,6862532.7587016
773,4,651859.2542947,6865678.9427285
774,4,656727.3823304,6862556.1584389
775,3,650019.5819884,6859396.0016286
776,5,650884.5229377,6862108.6194907
777,6,650259.0080478,6865659.9679841
778,4,650096.2120298,6859878.6624436
779,4,649666.3889327,6859584.9013607
780,5,649764.7306085,6864052.2155647
781,3,649775.3455369,6863913.7675321
782,6,647081.2918621,6862265.6906352
783,4,645581.1325919,6860975.9334278
784,3,650979.5877991,6864167.7173353
785,19,650843.6506418,6864032.6986376
786,4,649950.9161687,6859417.2442263
787,3,651137.1350317,6861565.6718357
788,3,654477.6428198,6866180.9694803
789,3,652357.4466420,6864834.5427109
790,5,651126.4751428,6864178.8781406
791,4,655931.6276698,6860461.2539982
792,4,649839.5928273,6859671.4905982
793,3,652432.0407742,6860584.7701424
794,6,654608.3347532,6863912.4123852
795,5,652410.7895799,6861332.6660022
796,3,654908.8258605,6860261.4336851
797,3,647394.5828505,6863203.3446374
798,8,649902.0451875,6866309.8957858
799,4,649261.2235339,6862497.0207693
800,4,655173.0477866,6864402.9771198
801,8,656220.1086597,6860313.8640835
802,7,653943.2222396,6866171.9172458
803,3,652356.4121137,6861203.2295774
804,4,649866.8240310,6859555.4810423
805,6,650014.0847187,6859675.1674433
806,3,649931.2492420,6859612.0257862
807,3,649895.5955209,6859700.2670196
808,4,648462.1727866,6863570.5228573
809,5,652062.0838759,6864463.7407712
810,4,651309.2422159,6864485.9972195
811,4,650510.7173344,6865103.9527796
812,8,649909.8112213,6865109.7310981
813,6,646591.0037394,6861841.3156623
814,3,646731.9683860,6862171.3440771
815,8,652217.4892730,6864855.9186554
816,16,649816.9307675,6866016.4106291
817,7,652208.2633777,6864965.8677480
818,4,648636.9862226,6864437.6187440
819,3,650436.2652618,6859128.7041106
820,4,649890.8862389,6861154.8705243
821,5,648561.3628990,6864273.1853483
822,6,652025.3479865,6858950.0533324
823,5,652132.4657328,6858889.1385014
824,8,652528.3788550,6860783.6829782
825,6,652676.3225162,6860793.7404095
826,3,648309.7195256,6859420.7208374
827,4,652062.7076532,6859550.4241247
828,5,652861.2732083,6859977.4955809
829,3,651993.2410872,6858729.4298534
830,3,648658.0331497,6863403.9963246
831,4,652895.0035122,6864510.1751413
832,6,655454.2752884,6863865.1046415
833,5,654585.7866597,6863239.5168173
834,5,655481.0533707,6863696.7935204
835,6,645858.3366244,6860991.2466686
836,6,652803.9917856,6859325.5074268
837,4,652714.9632143,6860709.9085006
838,3,648688.6136749,6862104.3135568
839,5,652222.1939689,6860444.0041357
840,7,648780.4945164,6862465.3440021
841,6,652608.2967446,6860669.5450878
842,7,649169.4885867,6861876.7032489
843,6,648674.9059893,6860742.2384333
844,4,652649.4714717,6862937.0618689
845,3,652784.8573005,6864860.6883445
846,4,652614.7333631,6862888.1335188
847,3,648752.1548691,6862137.3909352
848,8,652016.3434885,6864954.1260762
849,4,650162.4255268,6864539.6416983
850,3,652178.1557455,6858342.4308870
851,3,652270.6071109,6858767.1978580
852,3,652214.1664375,6858729.9965289
853,4,648775.4021762,6862545.0488532
854,7,648960.4270198,6861931.9365968
855,3,645596.1467544,6860473.7175212
856,4,648842.6294422,6861949.0027298
857,6,648831.1554136,6862101.6221476
858,3,648905.0829908,6862038.4938965
859,4,648885.3096844,6862203.5724307
860,4,652781.2293217,6862960.4701616
861,5,656685.9474788,6861615.0873399
862,3,651436.3917780,6866252.2646587
863,3,652130.5020506,6864084.4305231
864,7,648755.0048645,6860586.3779998
865,5,648708.5859923,6860519.1529796
866,20,648884.5984601,6860718.4087991
867,6,656148.1569606,6859571.2194958
868,3,656296.2000224,6859578.7691348
869,3,647530.7393664,6860599.6093420
870,3,651633.8627835,6864969.8520917
871,7,650963.3400182,6859136.3978164
872,3,648990.5076938,6859171.1148523
873,6,653422.9118439,6859588.3026766
874,3,648386.4145589,6859323.7639734
875,3,650953.1716160,6860244.0537208
876,8,646294.7560416,6861050.5982696
877,3,648550.8511697,6859789.0514453
878,4,648845.1735753,6860917.3410068
879,3,651176.9794372,6858644.2597673
880,7,650822.9514099,6859149.7217138
881,6,650957.6012637,6859301.2050870
882,3,646489.4697263,6861218.8115315
883,9,655591.7973600,6863917.9670405
884,3,656067.9663672,6860104.8096295
885,3,652272.1238544,6865865.6099091
886,8,650893.2292194,6863958.5013995
887,3,646430.6082752,6861802.2848217
888,4,652757.1485081,6863943.3367448
889,3,650778.5141795,6861746.5531767
890,4,646388.8444396,6861041.6253729
891,3,652511.1155008,6865829.9582819
892,3,652152.3917988,6864488.5782405
893,3,652017.3229319,6864382.0112676
894,3,652216.7831973,6864451.2422542
895,7,650828.6305332,6863894.0371292
896,6,654796.6210047,6866260.7223768
897,3,651937.9563216,6864706.5903999
898,5,652747.0949844,6862143.4974514
899,5,650680.1540149,6860877.2806493
900,3,652264.4762650,6861402.9721749
901,7,646726.0555754,6862890.3871618
902,13,655316.7139059,6864181.5317192
903,5,646689.4638910,6862825.8563537
904,3,650746.3269796,6864474.4833606
905,3,650733.0937404,6864279.9904445
906,3,651782.5043042,6863902.5047411
907,4,651780.4040678,6863781.3228953
908,3,647754.8626065,6860920.6387259
909,3,653281.6819501,6865777.9111585
910,3,646043.7647343,6860406.3008433
911,6,646078.2745658,6861592.9552992
912,4,651283.8493410,6865317.7282417
913,3,651217.6549136,6866544.1177541
914,5,649702.0247397,6864301.5919024
915,6,651226.8866414,6866580.9327026
916,3,652530.2886751,6859697.9900112
917,19,651071.0762306,6858773.6405865
918,10,651045.2665697,6858671.1997260
919,5,652305.2602712,6858878.9913022
920,4,651686.7456144,6861610.9814919
921,5,649758.6414492,6859067.8851981
922,5,649683.1925337,6859677.9205668
923,3,651000.8346489,6864079.2057329
924,4,646303.8410062,6861240.0641369
925,5,650927.2046093,6864068.4676332
926,3,646206.9957192,6861220.7913780
927,4,650421.9089555,6861000.5057369
928,10,650060.1064276,6864382.4076550
929,4,651201.9070984,6866510.0194158
930,3,651544.5533199,6860220.4409642
931,6,653118.9163303,6866172.7146823
932,4,652018.6523123,6859445.3242461
933,6,647704.3515749,6861026.7075799
934,9,652531.4255016,6860917.8654347
935,7,649851.7643884,6864983.2795699
936,4,652516.6470398,6860638.6742836
937,6,649680.1706309,6864997.1931385
938,3,652376.0249044,6860674.8875112
939,6,649741.4843206,6865058.2220879
940,8,652387.1060087,6865658.2634773
941,4,652795.8019731,6864567.4608291
942,4,652529.4607289,6865533.0140146
943,5,652540.4479454,6864495.4726438
944,3,654713.4620732,6863623.5316182
945,5,650518.5135045,6865689.4064326
946,7,649773.6030315,6864885.8966136
947,7,649064.5751245,6862017.4955791
948,3,645856.5095977,6860147.6619384
949,5,645863.7250877,6860255.9620031
950,3,654161.0514566,6864535.1901194
951,5,648476.3647866,6861595.7760103
952,8,653904.2648709,6866083.8414251
953,13,653031.4975422,6859394.6961751
954,3,652411.9117102,6863080.8754056
955,4,651542.5255182,6863710.5168526
956,7,652324.2065970,6864435.3821404
957,3,654266.4344462,6865602.5113174
958,3,651574.3517493,6865754.2728311
959,3,654201.2157569,6865167.8673594
960,3,653902.8382348,6859248.8148047
961,3,651909.4983372,6863337.5480155
962,3,656345.9777061,6860381.0181622
963,5,646539.0825829,6860911.4305230
964,3,651076.7480118,6866531.5290669
965,4,656086.8175508,6860937.7515213
966,4,650653.9515880,6864233.8652328
967,3,651214.5662537,6865581.8346727
968,7,649178.6202915,6862094.6825964
969,4,649117.8156405,6862131.4140845
970,4,654802.8778673,6861687.6492683
971,9,646002.1624218,6861508.5902815
972,3,650800.8023755,6859076.9261924
973,3,656533.7266939,6862004.5154843
974,3,656864.8046488,6860437.0617452
975,3,649079.3113378,6861977.4107016
976,5,656376.4580392,6859643.9894155
977,3,651322.3362259,6863239.6883346
978,3,648182.0896721,6859076.7640248
979,3,651325.0715409,6863594.1479355
980,9,654485.3487868,6863722.7346277
981,5,656206.8751301,6860158.1306744
982,4,654516.7155024,6861298.9011072
983,3,651621.7473981,6863662.2141523
984,3,656675.0798680,6860900.2272978
985,4,647809.3093685,6861256.2618326
986,6,649122.6272376,6859501.3548633
987,4,648992.1092166,6859743.1882069
988,4,648154.5655776,6861342.5097833
989,3,651929.8940336,6858007.9306716
990,4,655882.9924893,6863869.6768719
991,3,651940.3732098,6858249.1352956
992,10,650196.8773966,6866060.4758766
993,5,654944.8387107,6863152.9565247
994,3,654999.9905123,6863208.4280255
995,6,646639.9623366,6860914.2291859
996,4,650244.4075876,6858529.0524254
997,4,654175.9333675,6858647.9117849
998,5,655072.3027499,6864861.7630784
999,9,652158.0651166,6858840.9150407
1000,7,655222.8693274,6864791.7068183
1001,9,652228.6146094,6858951.3757231
1002,3,652421.0983547,6859014.4824434
1003,3,651815.4540442,6858358.9308817
1004,3,650740.0989118,6861993.3284396
1005,3,652996.5902081,6858126.9869193
1006,8,650526.5891058,6862153.0962547
1007,3,656643.2000471,6861356.1409358
1008,3,647305.7426343,6860302.5161640
1009,4,647451.6400571,6861346.7005218
1010,6,651871.4853405,6858260.7487206
1011,4,653820.3006443,6863001.5451254
1012,3,652376.3345045,6862302.8863099
1013,6,650390.3395685,6858864.5633746
1014,4,656832.6312313,6861290.9045646
1015,3,652112.1599575,6866227.1556005
1016,3,652225.7857146,6866169.0718988
1017,9,655733.3388259,6863013.8834541
1018,4,656791.0918424,6862721.2708910
1019,3,649106.6772535,6859306.0595118
1020,15,648974.1003081,6860527.8253355
1021,3,650851.6282054,6862208.8499285
1022,4,648829.5413694,6859522.8965201
1023,4,649052.9624695,6860248.0292514
1024,5,653958.4170840,6858814.0822609
1025,12,648944.4710936,6860364.5023172
1026,3,648746.1329448,6860291.7518630
1027,7,648763.5052585,6860430.9510828
1028,6,649781.1558468,6859301.8392458
1029,4,649653.8126951,6864179.8058976
1030,15,648999.0423347,6860686.9788379
1031,4,645768.8073620,6861406.5240360
1032,5,645933.6854262,6861446.6076678
1033,11,647411.6948511,6862448.9079035
1034,5,649910.6187411,6863785.8133386
1035,3,654680.9524915,6862865.3885087
1036,4,653924.5833752,6859140.9602019
1037,7,654222.5606582,6858729.6488785
1038,3,649891.2338211,6859868.6647403
1039,4,649806.7396225,6859799.2865688
1040,3,649695.2604844,6864348.2600332
1041,6,649802.6488938,6859630.3841756
1042,6,651255.0318644,6863359.2562052
1043,8,650808.3139138,6859441.6345308
1044,3,653783.1282073,6859053.2793843
1045,6,651221.1312593,6863253.7280791
1046,3,653474.3618969,6858894.7944271
1047,4,649692.9183756,6864384.3357885
1048,4,649592.3465884,6860138.2968359
1049,3,649305.9022536,6862032.8300428
1050,4,649310.3433873,6861941.0336427
1051,3,654741.1873704,6864186.6022682
1052,6,650146.6145367,6862159.4838518
1053,5,652373.3833028,6863620.0470223
1054,4,649575.9002672,6863998.0406666
1055,3,647247.2001671,6861889.7251084
1056,4,649591.0353148,6866041.9433957
1057,7,649828.5507315,6866304.3198775
1058,3,648427.4085269,6860277.2528206
1059,5,649754.8338900,6866266.5656825
1060,7,649870.6102291,6866216.8673689
1061,12,652559.5093944,6864153.3861014
1062,5,655589.9011712,6863560.5748888
1063,8,649738.6386260,6859569.4894670
1064,8,649886.1353830,6859296.6353614
1065,6,651442.8008482,6861650.1978003
1066,5,653012.9247762,6859639.0744270
1067,4,651788.4403209,6857997.1404901
1068,4,650004.7580412,6866148.4561108
1069,5,655554.5528574,6864595.9812735
1070,5,649965.6645043,6865723.8564147
1071,3,655523.0645496,6864591.4080511
1072,3,649918.5659293,6865664.5866100
1073,4,650979.6142501,6860066.3279212
1074,3,648535.4616406,6859867.7642390
1075,3,654748.1219617,6863545.4372506
1076,4,649950.3563083,6864071.6389292
1077,4,651104.4561476,6864068.5953098
1078,7,649901.3926638,6866134.3193792
1079,3,648393.4784023,6861717.7508287
1080,6,650313.1385549,6866064.9418188
1081,8,650413.3263655,6865785.4591555
1082,11,650323.6371907,6865852.3894477
1083,5,650590.9280239,6864834.7526849
1084,3,650994.7059150,6861199.9702526
1085,3,653564.4814541,6862367.1560007
1086,3,650731.3765655,6859331.7698643
1087,3,654310.6735537,6864428.7490495
1088,3,654275.1881686,6864533.4516074
1089,5,656897.0445478,6861075.8581281
1090,3,650097.2727947,6859742.7575809
1091,5,654009.2168177,6858698.5519326
1092,4,650797.5672227,6858942.4723656
1093,3,648057.5311997,6861912.5573145
1094,4,645830.4127203,6860006.6166033
1095,5,647941.9433573,6861792.5876287
1096,3,656819.4933995,6861912.8651431
1097,6,648258.7037842,6859014.9483197
1098,3,656298.3688077,6863917.3012237
1099,3,647843.8849240,6864015.3311136
1100,4,654294.3638401,6862469.4418939
1101,3,654262.5597173,6861483.5120746
1102,6,654292.1434175,6864351.3273359
1103,4,652372.8012070,6863387.1943042
1104,5,654524.4620756,6861229.1495069
1105,6,656468.6357038,6863889.8711852
1106,3,653135.1332305,6861800.2390696
1107,4,655677.8515554,6863615.8561657
1108,4,652305.8544819,6863437.3890948
1109,3,656101.4995974,6860004.7948110
1110,4,652360.2518305,6863480.9049100
1111,5,647441.0235351,6860874.8403905
1112,8,647621.2061017,6860853.8034995
1113,5,648034.8857158,6860040.7211147
1114,3,654865.1306186,6864461.9595268
1115,7,655769.0913924,6863965.0207250
1116,4,652357.7293644,6863420.7369119
1117,3,650651.3936299,6862301.5569152
1118,4,648402.7849426,6865446.5662826
1119,3,648566.0792795,6865545.9193860
1120,9,652303.5614067,6864186.3546741
1121,3,652260.1694157,6863932.8934271
1122,4,645997.1622369,6861757.3798792
1123,6,652389.8377322,6864350.3875639
1124,4,648632.3287436,6861246.2051112
1125,8,652616.9264807,6863949.6640302
1126,3,652580.6898507,6864316.7727708
1127,3,652338.4843025,6866138.7969646
1128,4,650032.8448441,6864149.9788182
1129,4,656053.0630567,6864000.3977034
1130,3,655527.1375297,6860566.8273949
1131,4,652313.0288970,6866040.0353165
1132,5,652421.2688681,6865997.6286024
1133,6,653619.2147558,6861862.8486960
1134,3,652260.2325023,6866333.6349785
1135,4,654846.5409021,6860436.7191556
1136,4,646870.9332524,6862356.2903163
1137,3,652489.3627108,6858683.3217015
1138,3,651151.6424298,6866484.8758481
1139,3,656889.8839035,6860673.9621000
1140,3,652150.3278771,6866405.3270224
1141,3,655274.0659096,6860293.3796594
1142,3,655279.6323665,6860403.4672490
1143,3,652573.2864238,6859130.7993949
1144,3,646244.6697134,6862490.1029873
1145,5,652612.5521801,6858507.9642910
1146,4,655123.0081339,6864161.9403524
1147,3,652445.2752272,6858534.2336897
1148,4,652523.1573997,6858572.5662724
1149,3,655705.6093211,6864714.6836060
1150,3,650298.7058289,6864725.1596736
1151,5,645754.0846807,6860312.3732818
1152,3,652859.6745343,6859131.5741427
1153,7,651025.3229272,6858284.9937825
1154,5,651153.9780180,6858402.1242867
1155,4,648098.7786307,6861283.0438603
1156,3,645880.8200638,6859936.1688040
1157,6,652276.4482737,6858482.9963655
1158,5,655838.9253904,6863610.2707159
1159,13,645994.9075692,6860970.8481233
1160,5,652410.0652303,6858659.4134532
1161,4,649264.5312878,6862315.4834422
1162,8,649129.4015776,6862482.2402767
1163,6,652836.0893166,6859270.3249255
1164,4,650883.5036259,6863447.5572437
1165,18,648991.3189454,6862466.1446089
1166,4,655808.7846726,6863676.3593155
1167,4,652527.9805718,6859936.4857146
1168,4,652183.4908652,6858900.2256956
1169,6,649030.7172343,6862099.3927984
1170,3,647429.7597963,6862310.2207399
1171,4,649094.8079007,6862598.6984696
1172,3,647463.3641982,6860725.7669107
1173,11,656208.2000058,6863788.8198501
1174,4,656690.3894312,6860722.2972315
1175,4,647420.4987807,6862625.7997029
1176,3,656699.9137297,6862822.8529260
1177,4,646747.3988237,6861821.4370895
1178,3,656693.5686843,6861741.0990277
1179,7,646224.3522377,6861827.3936382
1180,3,656949.3918922,6861044.0956968
1181,4,647421.5699725,6862880.6503002
1182,12,649971.4226892,6860931.2141598
1183,4,655954.7823206,6864358.4971869
1184,3,656585.4870268,6861236.9435287
1185,3,646149.1854034,6862521.4995887
1186,4,652398.4960400,6862370.5537403
1187,8,656143.9222736,6861583.4883624
1188,3,656184.0930335,6861449.6156349
1189,3,652651.9617282,6860035.6596384
1190,8,647921.4873825,6861428.1604387
1191,3,654551.6647096,6861255.2875343
1192,5,652995.3482444,6859195.1089077
1193,3,647984.2590348,6861356.4014978
1194,3,648034.7110029,6861391.7361232
1195,3,648071.4725766,6861692.3592581
1196,6,648041.9461594,6859882.7490937
1197,3,656222.5456540,6861696.0427096
1198,4,655994.2713415,6861817.1979290
1199,5,648459.9399925,6863362.8452538
1200,4,655793.1689169,6861684.7767771
1201,3,655858.2099291,6861538.9240694
1202,12,650196.7576276,6860634.1298766
1203,3,646728.9440685,6861367.9886290
1204,6,655892.5944186,6861731.7512226
1205,3,656001.0703649,6862079.2941081
1206,3,646229.9812597,6861999.0280322
1207,4,646902.4611469,6861921.0062882
1208,6,646801.4509993,6861744.0553493
1209,3,649996.2331389,6861780.0366741
1210,9,646711.1277983,6861667.0925051
1211,6,647912.5220982,6861308.6616245
1212,5,650004.9859614,6860627.7330725
1213,5,648027.4220681,6861125.0799139
1214,9,654474.1742848,6863421.8528026
1215,15,655745.4009318,6863718.3580905
1216,10,655946.0011436,6861610.7948789
1217,3,654651.6563642,6863727.4011252
1218,3,656001.5791538,6861509.6431084
1219,3,646673.2529917,6862396.6495430
1220,4,648190.6259903,6859688.8584595
1221,3,649476.3212621,6864180.7625759
1222,3,646768.7378462,6862531.1038721
1223,4,649620.0859583,6859374.4802684
1224,6,647262.3486880,6862312.7778305
1225,3,650754.4007328,6863746.6501536
1226,5,648077.2961753,6861207.3223466
1227,6,654740.6024450,6863328.9595245
1228,3,656804.3716915,6860691.0101292
1229,6,650831.3818192,6863680.8334751
1230,8,654664.8926513,6863393.9136384
1231,6,647377.6635115,6862206.1158617
1232,7,650512.4182894,6861085.7095928
1233,4,647435.7560311,6862126.5643469
1234,7,654622.9454313,6861174.4993989
1235,5,654636.1113391,6863502.3462025
1236,9,655216.0999361,6863667.9613029
1237,3,656037.8890070,6861206.9843573
1238,9,650274.4834335,6861138.4087791
1239,9,650271.3370076,6861897.2073105
1240,4,650958.9830860,6859084.9521029
1241,11,655120.4436255,6863132.6983385
1242,3,656093.8940270,6862053.4499653
1243,8,650964.6641675,6858902.0167041
1244,8,655105.1579408,6863241.3241330
1245,6,648925.5406278,6862608.6749845
1246,4,646510.8711640,6862001.7660923
1247,4,647947.7394030,6861034.0541319
1248,11,647786.6500289,6861129.5373298
1249,8,650922.8256945,6858687.2252095
1250,9,647772.3916147,6863176.6318976
1251,3,654656.7329537,6863600.9553150
1252,4,650484.7828496,6860151.3415278
1253,4,650863.2382291,6858584.8708195
1254,3,653318.8040302,6864785.5706736
1255,4,651705.9281690,6859077.4547697
1256,6,649889.7418413,6864879.4904613
