id,numpoints,X,Y
123,2,625052.2906031,6858373.3273397
124,1,600550.2570992,6877969.7418197
125,1,631044.7388147,6853830.3392593
126,12,630180.9797190,6854006.4027140
127,2,598834.5952199,6876669.7195507
128,1,622245.1613885,6853410.3561555
129,1,626450.2011769,6853669.2011448
130,1,615856.3351103,6839450.4309930
131,1,620963.6129694,6868664.2178754
132,2,626368.5039124,6848053.8454096
133,2,631074.4345485,6852445.4108725
134,3,631445.4383725,6852378.2817292
135,1,619110.2213578,6861910.7838228
136,1,625016.1442860,6858157.2093269
137,1,631826.0345972,6865886.7159196
138,1,634862.1755527,6878861.6213117
139,1,609821.4963264,6863097.5530374
140,1,605864.8733933,6876440.8988294
141,1,611514.8566784,6872573.8321299
142,1,619310.9005460,6828316.1860226
143,1,620698.4721607,6879107.2859858
144,1,631697.3353891,6860231.7507286
145,2,638105.6820384,6865220.0488858
146,2,637885.9315113,6865322.6733725
147,1,638247.1326651,6856335.3612491
148,1,627415.3287387,6853435.7383369
149,1,618821.4882692,6853298.6619680
150,1,637676.3493274,6865306.5458170
151,1,637523.6154253,6865390.4707797
152,1,600609.3779532,6877979.7359962
153,1,637734.6523131,6865326.5940028
154,2,637433.9909051,6865163.7412918
155,1,613221.3462166,6872961.2157189
156,1,610607.0785708,6875685.5501804
157,1,610445.1612586,6875435.4748516
158,2,616474.5064865,6865254.3429076
159,1,619190.9710629,6862336.2718334
160,1,618374.7578250,6861592.5336977
161,1,607659.3260664,6877610.7386826
162,2,607483.5623743,6877522.3138622
163,1,604100.4950094,6871811.6223916
164,1,619264.2418463,6862190.2731143
165,5,635330.8611227,6879451.7322664
166,2,629808.3062031,6859881.7807365
167,1,607432.8853605,6877335.9933858
168,1,630998.4449557,6846371.7269362
169,1,635349.0391674,6879067.3815888
170,1,635400.1087461,6878845.3448169
171,1,629779.6650351,6859946.7841873
172,2,630931.3441133,6846263.1974467
173,2,633147.4052047,6877377.6199242
174,1,620301.3327211,6879686.3968815
175,5,612085.7651780,6873973.6636146
176,4,637922.3520264,6864989.9912116
177,1,607118.0057509,6877557.9045645
178,2,638042.0549491,6865100.8929689
179,2,638085.1667526,6864902.0815255
180,1,629647.9847861,6870412.6635943
181,1,622494.5835053,6879364.1293221
182,1,637904.5464124,6865076.8479891
183,1,615178.7197672,6881867.8365760
184,1,620983.2940540,6868871.3812475
185,1,637919.9618474,6865143.7650102
186,1,637821.0751335,6865117.7090968
187,1,633073.0974638,6877223.0391017
188,1,631531.3772341,6860629.5458552
189,1,627681.6410226,6875204.7197209
190,1,635092.3562556,6878487.6898902
191,1,607650.8123080,6877117.2427745
192,1,635899.3133455,6878785.1825036
193,2,632879.0179105,6878393.6076194
194,2,624124.1498191,6858100.6109635
195,1,612093.9097584,6873693.4837691
196,1,623672.4448136,6858668.4252165
197,1,623883.1247095,6858853.3007880
198,1,635796.3114014,6878753.0643502
199,1,622892.2301547,6858430.3900065
200,3,630986.6907573,6846116.1636157
201,1,630267.6426988,6854358.8507812
202,1,638192.3363052,6866362.8254239
203,2,619190.5070342,6861992.6668758
204,1,638007.4859173,6866127.4120653
205,1,635142.4333186,6866955.9232299
206,1,633856.9111938,6878941.3489281
207,1,607711.5283598,6877656.5788505
208,1,629347.2890658,6869738.3422774
209,1,631290.7486926,6860420.8156284
210,1,633531.4848298,6879557.1103126
211,1,637790.8499167,6866100.1382623
212,2,607156.1226531,6877889.9219302
213,1,620841.3671099,6873185.8377634
214,1,615758.5525374,6877442.3647849
215,1,619267.7126047,6874372.1392779
216,1,632963.1432477,6878271.8481577
217,1,634440.9213761,6878826.6822637
218,1,615992.5305155,6877388.2327752
219,1,633545.9764325,6878522.1800625
220,1,620673.3749787,6873176.6887824
221,3,625207.8028270,6852911.9563533
222,1,627608.2139494,6875502.3064191
223,1,624935.4751433,6853003.7291008
224,1,633833.1757593,6879120.4442498
225,1,627354.8568084,6876067.4715383
226,1,635249.4464129,6878561.1622912
227,1,626514.0024183,6853561.3419683
228,1,625042.4088527,6852644.4090113
229,1,615927.9692704,6877442.8887830
230,1,604512.9014116,6871999.1334887
231,1,627673.8016729,6875582.8642198
232,1,615697.5435502,6877422.0012042
233,3,627853.2631038,6875793.1448736
234,1,612845.7254615,6863019.2486864
235,1,633849.8171516,6878639.4881010
236,1,612943.2166196,6863156.5194811
237,1,607668.7367096,6877460.7233551
238,1,600574.3364974,6877989.1744861
239,1,605657.8523084,6876771.8165882
240,1,635824.9462361,6879116.3454664
241,2,635844.6110120,6865920.0021107
242,1,638300.9698435,6856210.5839261
243,1,633807.6683417,6878786.5789458
244,1,629384.8901424,6869436.0779940
245,3,627825.9495288,6875391.4674896
246,1,627545.0532148,6845288.3549755
247,1,619364.3011634,6862362.5395193
248,1,627909.5298208,6875300.4902834
249,1,597545.2122765,6882346.2345567
250,2,623724.7452242,6858314.1106583
251,1,635243.8924690,6878835.4135221
252,1,626812.8388086,6857941.3899234
253,2,605985.4108125,6876280.7809906
254,1,614147.3566626,6880548.4189236
255,1,617418.8520324,6862075.6751998
256,1,629766.6728387,6856236.7684092
257,1,622111.6871275,6851975.6763571
258,1,614220.2864035,6880528.6222093
259,1,613520.9649227,6854532.1338436
260,1,603258.3727345,6855689.5688852
261,1,627151.6564254,6856748.9717313
262,3,622366.5833132,6851799.9236012
263,1,629310.3311493,6856120.0551135
264,1,630370.2375276,6870058.7842782
265,2,636396.8727204,6855888.4926988
266,1,618079.9474719,6846599.8276639
267,1,621798.8049943,6879286.7032375
268,1,620807.1435727,6878971.5965596
269,1,620460.8568313,6879727.3128836
270,1,613376.0353848,6854720.3510336
271,4,623727.4198294,6858001.7699449
272,1,620996.4614570,6879061.4792450
273,2,623739.8486431,6858201.6926173
274,2,622616.2266548,6858191.0293829
275,2,631876.6915370,6865406.4677204
276,2,631865.8497945,6865497.5996677
277,2,631827.9085771,6865405.4894989
278,1,592598.5309708,6872478.2249435
279,2,623551.0309711,6858892.2238559
280,1,631795.3413188,6865412.3195109
281,2,631933.0314749,6865463.4486770
282,3,625303.9619285,6852903.7239212
283,1,638254.7016275,6856672.8396996
284,1,630938.0234903,6852375.0694327
285,1,631683.9847452,6865372.9863215
286,2,631949.4035311,6865445.3940444
287,1,634564.1506895,6864264.3291603
288,1,630976.2907440,6852233.0967833
289,1,620881.4029083,6879380.8670383
290,1,607720.3428712,6877311.5604164
291,1,638893.9821192,6853932.0700994
292,1,620908.9368532,6858273.8794833
293,3,592569.0435264,6872763.4926475
294,1,627566.8954631,6844878.0101444
295,2,624781.4685203,6852731.2486395
296,1,607893.4765682,6877787.3015530
297,1,633260.1235675,6877284.1856880
298,1,626099.8627374,6853723.4894137
299,1,592698.2827864,6872887.1095248
300,1,631458.5778882,6860498.8309930
301,1,632979.4640679,6864642.1248133
302,1,633988.3685360,6879327.8056841
303,1,635478.7403774,6866130.2926758
304,1,627212.3738131,6853355.0276346
305,1,636539.7893144,6871648.2111394
306,1,620412.6873359,6879811.3973245
307,1,627263.2960147,6853621.6342413
308,1,625223.2550809,6831812.5167959
309,1,635164.0619000,6878752.7488266
310,1,633902.0837622,6879246.0961301
311,1,638719.3993582,6853943.3989624
312,1,607544.6586964,6877586.2672485
313,1,628236.5500957,6871595.7539771
314,1,597316.9063833,6882736.6956197
315,2,635153.6471625,6879006.3736225
316,1,621171.5820916,6830665.9761308
317,1,631309.7917300,6871714.7289751
318,2,597405.1092779,6882624.3368378
319,1,635705.2793294,6866062.7061578
320,1,629399.2268750,6876390.8286847
321,1,640988.8362912,6868456.7926856
322,1,635540.1426037,6879007.1537371
323,1,622181.2795726,6879276.1220773
324,1,626734.3941362,6853750.3853442
325,1,620874.7158842,6879198.0334399
326,4,624945.2730061,6852701.6198122
327,1,619437.7007795,6828325.6657959
328,1,626693.7187608,6853443.1145990
329,1,617676.5841391,6874715.7623727
330,2,619717.4590770,6828756.3869289
331,1,634034.5455389,6878477.0410730
332,6,617425.3049167,6874456.9226435
333,1,626967.4947132,6853480.6895449
334,1,626787.2968202,6853379.6533910
335,1,637313.4004858,6858123.9636467
336,1,610274.2305066,6875026.1575294
337,2,610349.6541775,6875242.6302122
338,1,634986.2783667,6878871.7586547
339,1,617770.3266905,6851140.5694068
340,2,610644.9313745,6875452.1515764
341,1,629246.9541671,6856113.6612375
342,1,634030.8886256,6878202.1835292
343,1,630259.6677348,6869956.6085895
344,2,630214.0712424,6870853.8807752
345,1,625642.4718269,6861942.5908431
346,1,617750.2506679,6874704.9135064
347,1,631501.7133395,6871881.6742298
348,1,617628.4945111,6874862.7538712
349,1,626530.4999046,6848000.1967404
350,2,637147.7835584,6870608.7437613
351,1,634531.9310204,6867099.8984201
352,1,637218.4720473,6870719.7110121
353,2,637435.6800465,6870675.7876356
354,1,637283.9527714,6870426.2650926
355,1,606221.4820097,6875497.0343200
356,1,617821.2505828,6846810.1139402
357,1,636913.7141486,6870362.6589313
358,2,637102.9575019,6870275.2380687
359,1,627253.9341629,6856579.8302624
360,1,618027.5730819,6846678.9752827
361,1,631359.8097166,6872892.2967800
362,5,610570.0549863,6875152.1313848
363,2,634990.5890802,6867054.2627256
364,1,621963.2620974,6852317.4876285
365,1,619622.7456720,6858581.1207481
366,9,621802.5569357,6851957.8016362
367,1,635176.1677955,6866307.7554748
368,1,635102.6206866,6867430.5059037
369,1,620458.9085624,6879517.4689440
370,2,635754.8318499,6878841.4812634
371,1,618046.9917711,6846806.9992433
372,1,634456.9190439,6866877.7646075
373,1,624852.7820388,6858514.8042261
374,1,610064.5975711,6875026.0816748
375,1,621618.0093456,6851868.9901475
376,1,624839.3323168,6864332.8760820
377,1,638224.2611720,6866879.9391136
378,1,606204.7635342,6875336.5160453
379,1,617899.2922174,6846819.0501924
380,1,638261.2382192,6866905.2893238
381,1,618107.0097895,6847075.0235915
382,1,635528.2993616,6865553.0065552
383,2,627070.8149688,6853394.4986777
384,1,621089.5894209,6879029.1454336
385,1,617908.7017257,6846864.7319987
386,1,634417.0724613,6867423.0133684
387,1,626186.2070928,6853743.9406779
388,2,624855.2540289,6858273.3664948
389,1,634530.2193705,6867222.7680000
390,5,620193.6124485,6878973.4748282
391,1,626583.5128916,6847967.5953816
392,1,618010.5597176,6846818.8743970
393,1,610092.9323905,6875031.4102400
394,1,620619.7138386,6878926.3095312
395,1,620946.6445105,6858337.3318733
396,1,623320.2479671,6849782.8297151
397,1,634269.7200814,6867359.1377109
398,1,625455.8740416,6876276.1606993
399,1,635582.3813759,6878879.8159811
400,1,633061.8312912,6864603.4333182
401,1,635837.9875626,6878873.3985267
402,4,621236.5921013,6858181.2204788
403,3,621919.6048699,6851708.0946873
404,2,629633.4918909,6856335.6842530
405,1,603773.3364704,6875483.3049246
406,4,597179.3936711,6855405.2297905
407,1,629700.6654098,6856288.6874193
408,3,622110.7542950,6851517.4387474
409,2,629406.8135541,6856113.5129857
410,2,621672.0388472,6851832.6296091
411,1,625616.0976872,6853460.2159404
412,1,603721.7571097,6875420.9668927
413,6,614011.9215995,6880548.0764145
414,1,602881.5809642,6855661.5721804
415,1,631417.1765254,6855243.8698416
416,4,631383.7385018,6855427.4207364
417,1,622398.6421668,6851585.2718380
418,1,624439.1400522,6852625.8601606
419,1,631648.4584400,6855222.3546908
420,1,622145.6158783,6852143.4742919
421,1,626129.7195383,6859615.4695427
422,1,626748.9283007,6857926.0070304
423,1,602405.1793175,6850033.0585654
424,1,631570.4837463,6855436.5743666
425,1,626314.1271414,6859160.1046179
426,1,626899.6989618,6857995.7831732
427,1,629862.8561519,6859638.4719584
428,1,627190.3327877,6857842.9768813
429,1,631476.7561929,6855449.8040314
430,1,631214.4264359,6855490.2053713
431,1,625908.0760320,6861956.0098399
432,2,631490.8439531,6855239.2334953
433,1,635066.8830750,6878843.4688391
434,1,606159.9150768,6875418.1436116
435,1,638091.2910241,6866152.4711777
436,1,620301.8582697,6858462.3217781
437,1,625939.4594007,6859453.5998663
438,1,606299.4098878,6875177.6796683
439,1,627089.5481993,6857828.3015160
440,2,629638.6114131,6857028.5708807
441,1,629502.5578484,6857336.2019656
442,1,606323.7496839,6875051.0741533
443,1,631299.8183464,6877821.7400362
444,1,636870.8289945,6870220.8405114
445,1,606407.8286751,6875284.6142920
446,8,623943.4918541,6858015.1321452
447,3,638556.4434911,6852953.6413697
448,2,622997.2477639,6858064.0572162
449,1,620145.1492048,6879113.9138052
450,1,639415.5941763,6870806.8219165
451,1,622150.9044579,6879346.3088172
452,1,620634.0348535,6873079.1650157
453,3,634481.0054498,6864124.3603977
454,1,634662.2418122,6864126.9069184
455,1,606332.6841705,6875558.9857707
456,1,634551.0905950,6864227.5641117
457,1,632908.3161936,6864740.3815337
458,2,634536.3088080,6864151.0617810
459,1,621165.0086686,6858129.1323266
460,1,624457.8721110,6855185.4450606
461,1,620450.3387117,6879817.1287078
462,1,634831.2097872,6864653.8894568
463,2,634824.4955121,6864468.7180886
464,3,622068.9895714,6851840.8585980
465,1,634868.9060022,6864469.7189988
466,2,622057.9901231,6851592.5524472
467,1,623266.8826814,6850305.4643021
468,1,623257.0982732,6850520.2922118
469,1,634736.5384387,6864349.3913058
470,1,613435.2344678,6873094.4068019
471,2,636212.8567135,6860160.7717290
472,1,625980.3136267,6862083.4838160
473,2,639294.4778902,6871348.0454352
474,2,624168.5068275,6858188.4171674
475,1,619705.0123952,6878376.3716977
476,1,637833.4109734,6865002.5728602
477,1,636572.3600823,6867320.6890133
478,1,638963.3291454,6870380.4383573
479,1,620758.1869006,6879008.6812382
480,1,605560.5507256,6877277.6182725
481,2,615694.3746865,6839832.3885401
482,1,636828.9479792,6872284.2902825
483,1,622685.3433450,6857902.3606338
484,2,620943.3248623,6879146.6716341
485,1,617822.9959397,6846759.9406114
486,1,623429.8600337,6850532.0339019
487,1,631618.3641879,6860289.2234825
488,1,635768.7898253,6865966.0641502
489,1,605812.9211601,6876942.0997227
490,1,631303.1561422,6877531.0862689
491,1,640226.4593676,6871543.3592753
492,1,622620.3924488,6858138.3841363
493,1,602892.1613572,6856283.4338290
494,1,623353.0672557,6850596.2297050
495,1,640036.8170658,6871274.6072005
496,3,631583.2113025,6860179.4898635
497,1,624237.6559388,6852434.1559191
498,1,621182.3888764,6858367.5448938
499,1,631355.1244238,6855255.8970752
500,1,631036.7444953,6846301.2185021
501,1,636742.8400615,6867170.1944043
502,1,636382.4586630,6859950.2640983
503,2,631347.4135145,6855370.5961877
504,1,632304.1050900,6846676.6348643
505,2,636687.7736236,6867016.6937239
506,1,615034.1578763,6875249.5181506
507,1,636700.2460844,6867103.7787759
508,1,637063.7069405,6870572.4186172
509,1,605730.9510137,6877396.1731603
510,1,623305.6609164,6850472.4616308
511,2,631003.3428914,6853742.1227142
512,1,636636.9567492,6867160.5105853
513,1,631552.4237675,6855170.7591678
514,1,636768.6940688,6867460.8547007
515,1,636864.8274550,6867274.8582359
516,1,634647.8093532,6864681.8549207
517,2,622476.4295746,6853507.6087561
518,1,622910.7769732,6858575.8887658
519,1,638538.8990862,6852227.3743800
520,1,636687.5273495,6866889.0314562
521,1,636593.3749751,6860198.5462551
522,1,617668.4324214,6877883.4384234
523,1,621009.1810452,6858457.8351212
524,1,635588.4108329,6860068.4628695
525,1,622164.9719242,6853231.9324767
526,1,636275.4460099,6860890.3329370
527,1,632350.1066545,6846655.6903626
528,1,629242.3888691,6876390.5110009
529,1,632123.8402946,6846719.5185884
530,1,622034.9181404,6852222.4374554
531,14,613285.6592341,6873461.1376596
532,1,614618.1702464,6875049.6145506
533,1,636539.3158604,6860352.3665974
534,2,631663.9313443,6855157.3641884
535,1,632971.5881578,6864803.3330366
536,1,623234.3266156,6850619.6156192
537,1,624162.2744127,6855398.9433865
538,1,612909.2499108,6876326.9632047
539,6,606038.8397909,6877278.0075037
540,1,624113.8198041,6855222.6520133
541,1,623580.9607636,6858452.4623227
542,1,638717.7182774,6871123.6097574
543,1,622480.6107676,6857686.2936962
544,1,626904.7217805,6876327.6876764
545,1,635496.8968007,6867442.0263719
546,1,602850.4145796,6855572.1516925
547,1,606264.2412640,6875469.8839846
548,14,627178.8080362,6875760.6751561
549,1,601885.1927787,6869448.9136945
550,1,634626.9062997,6867816.9475536
551,1,606376.3931324,6875665.9982671
552,1,638648.9846574,6870988.8452638
553,1,612868.3729292,6876455.4435666
554,1,601704.6338624,6869453.2692439
555,1,614845.0826751,6875017.9304287
556,1,639310.7202534,6871055.5888021
557,1,606129.6090422,6875327.0618290
558,1,610110.0976377,6862808.7754209
559,1,638997.3081551,6869966.9149416
560,1,636965.0972333,6870121.9083862
561,1,606282.6127624,6875361.2749008
562,4,622288.3531681,6851623.1339850
563,2,615926.0544933,6877744.1475340
564,1,610152.1534308,6862905.6339115
565,1,612980.1734192,6876553.9451467
566,1,606411.5632861,6875391.2379075
567,1,633238.5092624,6867232.4499264
568,1,636986.7772111,6871752.6737389
569,1,632617.1351992,6865564.5296577
570,1,627603.4897865,6875994.8971710
571,1,635262.1390767,6866967.9005899
572,1,606287.8657323,6875421.1346494
573,1,635107.9689357,6867114.7689786
574,1,612915.2661217,6875964.4341266
575,4,637344.6063244,6872342.3178939
576,2,629428.3534656,6856403.8734479
577,1,631325.2773962,6877563.0507907
578,8,627719.2106346,6856366.4996964
579,2,627919.2317594,6875769.8489756
580,1,627837.4397263,6856355.4544688
581,2,629116.0358794,6856451.8810227
582,1,636337.3152039,6860176.7422448
583,2,629445.8535791,6856466.5685857
584,1,631539.9386890,6873301.5402374
585,2,638912.8500306,6871044.5628471
586,4,629169.7412656,6856235.8678897
587,1,621885.4400528,6851779.5613674
588,1,607521.1873983,6877441.1629900
589,2,638598.3155913,6871532.5675877
590,1,629133.3990507,6856067.4395584
591,1,621885.7030253,6852134.5924582
592,2,638796.8498224,6870240.1639530
593,1,627935.2083117,6856200.1234020
594,2,636253.6230736,6859914.1178466
595,1,615462.6720951,6840325.8657636
596,2,636673.0864374,6867935.0508544
597,1,636500.4991125,6860227.7637208
598,1,618012.0012963,6846871.6644613
599,1,631580.7552208,6872102.3076172
600,1,639264.9786003,6870607.0343958
601,1,620913.2507343,6858112.8791175
602,5,635758.8516858,6860445.6318155
603,1,636571.8013661,6860787.3025389
604,1,638762.7849307,6871568.1767555
605,2,624319.4884623,6855335.2686525
606,1,635896.7355499,6859906.2205724
607,4,639165.5961419,6870924.7639548
608,1,638138.3410093,6861480.6638273
609,1,638878.1867858,6870390.8648003
610,1,621132.6472560,6858285.9071617
611,1,622092.1820263,6879285.0660907
612,1,636820.2346148,6871835.0025768
613,2,638064.3833331,6871092.4912107
614,1,638612.0150095,6871333.1767983
615,16,614063.4535537,6880501.6461683
616,2,615802.3589084,6839875.9064100
617,1,637309.0355974,6865358.4458096
618,1,622437.4568934,6858224.0264417
619,1,598111.1497277,6880891.4578349
620,1,635551.1277439,6860347.7718153
621,1,638465.7156448,6871407.1783707
622,3,636585.7935025,6867214.6296112
623,1,627311.3920457,6876482.1879405
624,2,637913.0446218,6861558.2353423
625,3,636421.3031392,6860576.4429917
626,1,639058.0821932,6871329.8932748
627,1,632862.3569966,6878158.8765074
628,1,627381.1008979,6876495.1524725
629,1,615651.7693869,6839412.6971854
630,1,615473.5476311,6839911.4781805
631,1,635603.7729330,6866020.4521836
632,2,635675.5243927,6865892.8974932
633,1,615492.4674084,6839948.5265046
634,1,637535.9998650,6861344.4432393
635,1,623868.1602699,6855296.2477462
636,1,636854.4843848,6871693.7364899
637,1,629100.5647005,6856410.6248550
638,1,629347.5548190,6856282.8644109
639,1,615628.3414912,6839929.7280468
640,1,636805.9901418,6860527.8480522
641,1,627850.7866060,6856173.1151385
642,1,622246.6061711,6853480.6468738
643,15,612016.0886579,6834733.3847749
644,1,624479.1616856,6852615.4837567
645,1,614401.6166328,6839521.6017811
646,2,635582.4774157,6865850.9327645
647,1,628990.1099060,6855987.6081184
648,1,637841.3871172,6861491.0324755
649,1,623969.7958498,6855485.2347093
650,1,620501.5479323,6868473.7221609
651,1,629248.3048556,6875544.2724043
652,1,628083.8887576,6862385.3052071
653,1,617593.0924784,6878129.4499509
654,1,622722.7613527,6853417.7029557
655,1,627761.5006216,6875695.7435398
656,1,636044.1279402,6866107.3630423
657,1,638555.2696246,6871056.1606182
658,1,628281.3360612,6862138.0106690
659,2,629440.2329136,6856521.2345157
660,1,639605.0411451,6856086.1991206
661,1,624274.3932288,6873043.8267239
662,1,640028.1531351,6870428.5907644
663,10,616495.3103487,6857775.4086838
664,1,638338.3811454,6856760.8123482
665,1,635933.8268478,6860525.5541694
666,1,628225.4935432,6862792.5732078
667,1,624393.2005234,6855485.6613098
668,2,628002.7008744,6875663.4157338
669,2,624244.5013673,6852545.7601653
670,1,638670.5431204,6871485.9560624
671,1,639244.8208452,6870364.7341226
672,1,624398.1106080,6852359.7307654
673,1,628945.7758338,6867932.5044446
674,1,637779.9169335,6870801.6463742
675,1,627455.8461507,6875486.5915969
676,2,631627.1524379,6872943.7941719
677,1,638436.2088318,6871194.6432793
678,1,632904.3620238,6878340.9463624
679,1,624516.4923576,6864255.4533150
680,1,603524.5374686,6878937.3806200
681,1,631831.5668985,6872309.9269704
682,1,602934.4658157,6855385.0300772
683,1,638482.9015096,6871280.5546906
684,1,628139.1281958,6856129.2627587
685,1,617543.8377437,6841319.0002603
686,1,638447.7093440,6870535.9088571
687,1,629563.0345464,6856205.8551021
688,2,615865.6378399,6839683.0563867
689,2,615590.6485554,6840028.9736873
690,2,620370.9964361,6868655.1595969
691,1,620647.5724102,6868685.4280991
692,1,637746.8714959,6865174.8960803
693,4,629254.2865130,6856247.8973853
694,1,615772.8484034,6839631.0676366
695,3,629402.6756625,6856327.1704841
696,1,629924.7392954,6852814.2140784
697,2,628697.7123328,6855958.8006092
698,1,629367.0043711,6856044.9606705
699,2,615548.1958551,6840119.1528959
700,1,616051.6678503,6840540.0017851
701,2,620719.4667403,6879064.5400705
702,1,638438.8901001,6865969.4379022
703,1,605595.9153232,6877191.6097752
704,1,636494.8564299,6860000.1878985
705,1,629555.2859622,6856083.2086774
706,2,638854.6407505,6870182.1552240
707,1,631913.1313577,6872421.7301861
708,1,603742.5541994,6878945.3425571
709,1,639054.0825121,6870193.4918155
710,1,631169.8408787,6873026.7290651
711,1,638956.8245979,6867316.8998091
712,1,629574.9762524,6856549.5091572
713,1,631372.8962093,6872700.7967550
714,7,619326.6567519,6874440.7224024
715,3,627849.8404593,6876050.3665648
716,2,603518.8900125,6879086.4430491
717,1,603799.4645487,6878742.4081787
718,2,630434.9154390,6854176.3235800
719,1,628968.6745040,6855862.7377250
720,1,627971.4739194,6856124.5280089
721,1,634728.6282760,6878517.7820609
722,1,638495.5760116,6856395.0552046
723,1,638615.9880639,6856297.2349434
724,3,629759.4854553,6870488.6880703
725,1,623305.1426385,6849511.8576676
726,1,632571.1146006,6864965.9658604
727,1,632563.0923260,6865023.2618343
728,1,636550.9352278,6860544.7111594
729,1,628902.8006052,6869736.6895008
730,1,623034.7701323,6849749.7136426
731,3,619659.7115450,6828649.3149556
732,1,638752.7950021,6856302.5241537
733,1,629274.3273549,6869816.5163095
734,1,619547.9111383,6874734.7281378
