id,numpoints,X,Y
734,6,652523.7451286,6863352.2936475
735,1,651710.6668134,6860519.1127286
736,9,652303.1104538,6864188.0075835
737,1,652101.9568035,6864205.3017383
738,3,652136.2441934,6864070.6685566
739,1,652036.9001949,6864213.4322560
740,10,652554.7716454,6864142.1736822
741,1,652480.3480470,6860286.4902836
742,1,648569.4262973,6860432.2537927
743,1,652391.8832637,6860269.7716383
744,4,652406.3859380,6864515.2591535
745,3,652386.3609269,6860212.1895523
746,1,652377.0804024,6864439.6367829
747,6,652392.2591759,6864349.8230087
748,2,652165.4547789,6864341.1106467
749,1,651948.1369068,6864236.1229575
750,3,652338.6563389,6864549.8200396
751,3,652217.6544183,6864454.9761879
752,2,652468.0436577,6864522.1743804
753,2,654491.4761718,6859212.5192150
754,3,652951.2150459,6864679.3205616
755,4,652793.9801136,6864566.6653615
756,2,651676.3092445,6859140.6458353
757,1,654031.3481060,6864043.4677227
758,1,654777.8252530,6863957.6242480
759,2,651926.3888317,6864582.2516308
760,2,652323.9606184,6864286.2944723
761,4,651680.5319958,6859527.4708512
762,2,652452.1730415,6864274.4481472
763,2,651618.9127234,6859182.6456983
764,7,652701.1200322,6864551.4623015
765,2,652516.5113451,6864595.3013288
766,1,651745.1817068,6859082.9481532
767,1,652267.9334206,6864573.1813441
768,1,651774.1657640,6859149.4061296
769,1,650272.9370756,6858373.8727514
770,2,652081.6126544,6864552.5150737
771,1,652154.9773192,6859123.2335125
772,1,652364.8592405,6859203.3550391
773,1,653960.1757775,6864714.5967771
774,1,651622.0358355,6858312.9766290
775,2,654293.3781259,6864970.8255756
776,1,650252.0446897,6858312.2559026
777,3,654151.3664459,6864495.7306630
778,6,654023.7695695,6864570.7026393
779,1,652153.3862553,6859543.3305479
780,2,652113.4492793,6859650.1807161
781,4,652017.6574755,6859445.4918536
782,3,652021.5464481,6858950.3702126
783,3,652059.6396485,6859531.2468467
784,1,651739.3495103,6858191.5370911
785,1,654121.8605589,6864910.6169473
786,1,656519.2498992,6862168.7271962
787,4,654243.9355030,6864817.8453890
788,1,654172.8462554,6864713.7167203
789,4,653614.0623510,6858594.5199310
790,1,653927.9761468,6864120.1671665
791,1,653942.7248763,6864871.7257301
792,1,651621.9943817,6858550.3582582
793,1,651732.6579343,6858817.2530617
794,12,652212.7838193,6858911.7997728
795,1,651834.1310771,6858925.5228283
796,2,654048.8137894,6864714.0066012
797,3,654272.7391156,6864535.1448378
798,2,651797.8437505,6857967.1824545
799,1,656830.4172347,6864164.2275391
800,2,654142.9162639,6864647.8807100
801,2,653739.5789700,6861899.4773732
802,1,651986.1427677,6858402.1513672
803,3,653708.0742182,6861859.8722063
804,13,653723.5112320,6862426.8498809
805,2,653863.9281677,6862915.6210913
806,1,651941.4372164,6857991.3806975
807,2,651918.7238422,6858314.8954401
808,2,653685.5038842,6862010.5692306
809,4,653608.3834479,6862032.5875473
810,11,653745.2806427,6862629.2055985
811,1,651962.0335887,6858283.9779235
812,1,653373.1575649,6862749.6359141
813,1,653510.2475802,6862608.6949988
814,3,653612.9291196,6862452.4335999
815,1,651838.0759181,6859576.0745360
816,1,654012.9596729,6865065.3765619
817,3,653778.2141237,6862208.4183372
818,3,653695.1211305,6863060.8531423
819,1,651473.8860958,6859755.2904958
820,5,654309.7090493,6865072.7727884
821,1,654087.4433843,6862406.2776844
822,2,654178.7550491,6865170.6944879
823,2,651762.5885950,6858048.4820036
824,1,653756.5506427,6863126.8998372
825,5,651944.7705601,6859421.0681056
826,4,653883.1185457,6862979.0944160
827,4,653958.1285430,6862751.6823334
828,3,652412.6731537,6858183.6785603
829,2,653740.1172345,6862964.9053899
830,2,653779.7674324,6862752.2319356
831,1,653636.3655503,6862799.1897434
832,1,653524.0058245,6862886.8344901
833,1,653475.8668182,6863030.5220889
834,2,653643.3898943,6863055.4202361
835,1,653364.1276829,6863066.0005321
836,1,653524.0696288,6863032.5607747
837,1,653587.2400046,6863050.4977661
838,1,654158.1809548,6858308.4197505
839,4,654657.4470410,6863398.8657516
840,4,653567.3826900,6858447.4196605
841,1,653417.7802649,6863518.0330609
842,1,654292.5069087,6863583.2241989
843,2,654323.5352780,6863638.0220393
844,2,653599.9065730,6862907.4764439
845,2,651808.9325612,6858311.4177357
846,2,651869.4233648,6858202.3371785
847,1,653366.6774280,6862843.7114737
848,2,651356.5633100,6866856.8934502
849,3,653320.7055251,6862610.9057256
850,3,651940.1941100,6858250.5871244
851,1,654880.3242847,6863164.1706471
852,2,653582.7600805,6862637.4888706
853,4,653471.9593747,6862660.2811232
854,3,654656.7375948,6863600.3302082
855,3,653357.9346853,6862580.9889809
856,1,654915.6697137,6863328.8136212
857,2,654405.8100917,6863372.2603467
858,1,654228.6350638,6863305.6448115
859,2,653521.9239754,6863123.9306040
860,4,654130.4906872,6863195.7067546
861,2,655042.3608650,6863306.7314347
862,1,654890.7589916,6863384.5156791
863,1,654730.7024885,6863319.2368074
864,5,653959.1115390,6858813.2586966
865,1,653852.5017435,6863710.2405537
866,3,654466.1284795,6858831.4359630
867,1,653243.2274294,6863912.8983724
868,1,653189.7103535,6863763.9141904
869,1,653522.5006641,6863695.9503282
870,3,653823.7369409,6858542.0151237
871,1,653229.9263948,6862792.9912612
872,1,653303.7950035,6862761.4466817
873,1,653870.8637806,6858272.7263688
874,1,653580.1088958,6863623.1072235
875,4,654006.4180155,6858317.0225021
876,2,654874.2743696,6859301.4536017
877,1,653910.3053490,6863590.3177650
878,7,654222.8512509,6858732.0123731
879,2,653387.4763465,6863610.8684676
880,1,653714.7777793,6863673.0975150
881,1,654150.0633595,6858473.1458365
882,1,653312.5230981,6862865.0621921
883,8,654037.4805968,6858471.5740978
884,2,648741.7124662,6865782.7382543
885,2,653270.6383041,6862623.3927553
886,1,652688.5458500,6858803.7553513
887,1,648880.9835485,6865794.3964922
888,7,652978.6156422,6863700.4497454
889,2,652545.9604358,6859080.1674666
890,1,653287.9847071,6863725.5532355
891,3,652406.6601998,6858276.0960581
892,6,650779.7923170,6864034.9957379
893,1,654223.4482135,6861244.1034924
894,1,654225.1810848,6861162.2973398
895,1,652415.3617530,6858897.9408046
896,2,654241.9815650,6861364.8146092
897,2,652418.4596844,6858447.1434065
898,3,652294.8767868,6859006.2015949
899,1,652046.0998775,6858574.6675275
900,5,652296.3852579,6858542.7176804
901,5,652086.8883569,6858384.1239645
902,2,651939.1684289,6858483.1643561
903,1,653919.8403566,6862115.1612048
904,2,652200.2684997,6858359.9258870
905,2,653935.7522003,6861996.6112739
906,1,654173.8144766,6861163.5397113
907,3,654131.4879685,6861095.7057447
908,1,654053.9132338,6861157.8240160
909,9,652160.6189571,6858843.4568549
910,4,654690.7468017,6866066.6497575
911,5,652306.8874422,6858880.7564788
912,1,653218.6373788,6857798.3528046
913,1,652626.1175510,6859544.6404033
914,2,652406.7193344,6858815.9966112
915,3,652417.8369634,6858594.3223533
916,1,654922.4189049,6866483.9249611
917,5,652133.5877684,6858887.5476739
918,2,651850.9294513,6858854.7562907
919,4,652369.9411896,6858794.7738631
920,6,653942.5930387,6866170.9337136
921,5,652410.0382218,6858659.5469509
922,4,652229.0559300,6858632.6184102
923,9,652183.0237836,6858694.3193553
924,1,654196.2342263,6862606.1694542
925,4,652100.2419822,6858747.3571908
926,4,654068.0010523,6862605.3027957
927,1,652035.3928875,6858771.3333572
928,1,654037.1749301,6862920.3804794
929,1,654057.0507570,6862506.0969773
930,8,654483.0764664,6863721.4384329
931,2,654368.2660874,6863724.1022001
932,1,652583.4826155,6858374.1624683
933,4,652646.9153804,6858453.6125371
934,2,652657.9392278,6858399.9556962
935,2,654161.5166836,6862359.4440738
936,1,652714.9258054,6858245.1097341
937,4,654218.2030401,6862383.0469995
938,5,652284.4513272,6858770.4723815
939,2,653921.3194733,6863072.4324323
940,3,652734.1569961,6858410.0328841
941,4,653985.3031711,6861899.0181926
942,2,654843.5774685,6863551.6691269
943,1,652564.0889771,6858472.5795732
944,11,654571.0365795,6863537.0063847
945,5,652628.0344918,6858375.3274992
946,1,647483.7281474,6861964.4856552
947,1,652614.2015706,6858248.0705264
948,7,654099.2116785,6862736.9966304
949,1,652645.4332229,6858284.1014277
950,2,646845.4308630,6861365.4047249
951,2,653951.8090007,6862977.3758097
952,5,652613.7684058,6858506.7557661
953,2,653954.6772522,6862885.2573729
954,2,654089.7330910,6863549.9884869
955,8,654697.2884671,6863521.0823913
956,5,654606.5835467,6863797.7479694
957,3,654228.0675674,6863911.0945289
958,1,654324.6249627,6863906.4190155
959,1,653122.7085654,6858040.3180307
960,4,654184.5620167,6863845.3895903
961,1,648193.7754137,6863871.8934001
962,2,652620.2830191,6858170.8672086
963,5,649760.5137800,6866000.9739025
964,1,652852.4011587,6858166.6678484
965,5,654977.3993748,6863836.4348344
966,1,652507.6915487,6858173.1952832
967,8,654475.7801835,6863418.3898328
968,5,654593.7393676,6863459.2022508
969,1,653511.8304636,6862107.4266008
970,1,654335.4545465,6863812.4009712
971,1,653654.4444792,6865587.9734945
972,12,654097.0543360,6863713.5969921
973,1,653350.7862241,6857889.4081131
974,7,654525.5662820,6863605.0245427
975,1,653236.6323695,6858333.3001269
976,5,654211.8380130,6863607.1780709
977,4,654308.6123275,6864295.7197715
978,3,652993.3900497,6858166.3014962
979,1,654122.0935774,6864243.3817679
980,1,654327.3635494,6864319.6269225
981,3,654292.8602796,6864278.6597344
982,3,654172.0306092,6864402.7622639
983,1,652837.1223934,6858253.1187327
984,1,652981.1359395,6858412.0965152
985,1,653027.9310705,6858278.6078679
986,2,653907.1610111,6864455.7016413
987,5,653123.1119137,6858503.5315437
988,1,654957.9296182,6863467.5848372
989,4,654238.7250801,6863448.0049198
990,1,653986.7022837,6863484.5724206
991,1,652897.1052729,6857983.9135643
992,2,654072.5943901,6864419.3183072
993,1,652814.1385737,6858373.8076161
994,6,654292.7258667,6864350.5890093
995,1,654252.8981097,6864440.8027928
996,1,652778.2673719,6858246.2994122
997,1,651111.2756343,6863593.5444470
998,1,654071.6474331,6864371.6951966
999,1,655571.5558760,6860462.1868517
1000,2,651156.3292258,6864268.5515373
1001,1,651710.0116579,6858922.9533730
1002,1,651206.1040733,6863083.8919524
1003,1,651705.6086298,6858597.5730317
1004,2,655890.1542693,6859793.4369990
1005,1,652353.5801656,6858871.3621590
1006,1,655799.9200517,6859899.8367901
1007,1,650571.1422160,6864043.3259375
1008,3,651686.6254501,6858836.4014002
1009,1,655824.5870871,6859723.1214613
1010,3,651322.5170521,6863239.7657339
1011,4,652236.0489361,6858580.1050307
1012,4,655814.6167262,6860197.5057945
1013,2,651196.3637381,6863184.8857067
1014,5,655689.1514951,6860291.6690986
1015,1,651146.8733744,6864958.7221608
1016,2,655879.8371697,6860060.5779043
1017,2,651247.2007723,6865434.5480788
1018,6,651120.3186403,6865400.2205834
1019,2,651157.4807724,6865277.0214513
1020,3,651349.7207892,6863328.3734505
1021,1,652232.6934056,6858440.8464498
1022,2,654388.4699743,6860740.0741577
1023,1,655088.2806765,6860534.9794350
1024,2,651278.1240766,6864590.2283142
1025,1,654836.3999555,6860558.4382836
1026,4,651304.0964601,6864487.4467861
1027,2,651327.5825851,6864354.7107153
1028,5,651221.7235377,6864388.7199783
1029,1,655539.3330352,6860730.9118886
1030,4,655930.5239772,6860461.2934248
1031,1,651253.2409441,6864700.5272164
1032,2,651343.5275380,6864676.9930670
1033,4,651001.6592742,6864031.0948233
1034,1,650998.1352402,6864364.6724358
1035,2,651897.6703166,6858296.4829259
1036,5,651126.9062010,6864175.0867772
1037,1,651886.9751614,6858269.1951385
1038,1,654272.5846486,6861616.5001718
1039,2,654514.1960463,6861617.2571058
1040,5,654673.6167364,6861632.0025055
1041,3,651000.8466033,6864079.2353253
1042,2,654954.4861485,6861301.9178608
1043,3,650980.5455620,6864163.7528503
1044,1,655022.9460101,6861152.2277390
1045,7,654347.8958289,6861512.9736062
1046,6,651872.4504088,6858260.7283797
1047,1,650390.4377061,6860313.8892479
1048,4,654801.9804269,6861688.2336709
1049,2,651987.1133774,6859552.1274090
1050,1,651382.3271884,6866842.0370481
1051,2,654587.6630667,6861663.9482674
1052,1,654423.7475425,6861796.5550757
1053,10,654748.7699752,6861835.5654773
1054,1,655473.3956249,6861104.3675185
1055,5,655335.0513505,6860790.0240236
1056,1,655750.5973285,6859991.5742346
1057,8,650892.9927806,6863965.5922338
1058,2,654970.3386497,6861882.0242396
1059,6,655177.8603967,6861101.4246342
1060,1,655346.8563171,6861272.9385614
1061,1,650777.1169511,6864390.4251262
1062,1,655285.0828727,6861249.7739185
1063,1,650895.5425972,6864315.0217622
1064,1,650922.7493073,6864343.0698933
1065,1,653607.2309514,6859190.8191717
1066,2,655148.9581592,6860937.7559633
1067,13,650881.4282165,6864033.4982165
1068,1,654970.7058228,6860817.7042227
1069,3,650431.0332284,6864883.1657060
1070,1,655910.1507253,6860864.8206804
1071,1,655798.9413043,6860977.9747237
1072,3,654192.6724523,6861768.8263730
1073,2,655151.6507782,6861790.0418577
1074,1,654950.9773943,6861556.1291628
1075,3,655034.8080182,6861976.9054087
1076,2,650199.0716834,6864541.5423261
1077,1,655171.0560587,6860424.7712185
1078,12,650197.2200407,6860630.1959025
1079,1,655384.8713906,6861078.6232345
1080,1,647454.9765286,6860349.5335791
1081,3,650306.5191690,6865578.5155808
1082,1,650230.3841815,6864427.1123224
1083,1,654929.8417237,6861689.3700915
1084,3,650402.4729106,6864745.9656604
1085,1,655759.8404943,6861939.4069680
1086,1,655056.2825811,6861934.1136474
1087,2,654845.7447314,6861973.9613000
1088,1,655683.5760389,6861905.7584700
1089,1,650129.4819380,6864608.7156495
1090,10,650061.8782881,6864385.0017478
1091,1,654578.0077565,6858724.0274744
1092,1,655294.3384931,6861480.0272458
1093,2,650154.1812366,6864355.2364012
1094,2,650023.2859958,6865238.2514731
1095,1,651609.1654915,6860371.7876995
1096,1,655462.0226505,6861415.1892112
1097,5,650120.7009987,6865217.0159755
1098,2,655361.5890431,6861435.3845748
1099,2,650152.6704001,6865018.2666627
1100,3,652536.5689382,6859703.0332832
1101,3,650183.9501581,6866300.6102074
1102,2,651997.7557491,6859960.9200140
1103,2,655555.2337088,6861622.3349236
1104,2,652561.9573847,6860535.7202442
1105,2,655717.4325340,6861473.7662448
1106,1,650092.4644386,6866458.8243692
1107,1,655311.7397869,6861594.1130037
1108,1,654719.6934424,6862250.5544162
1109,1,654659.9543015,6862269.7104497
1110,2,654510.8102027,6862357.9009529
1111,2,650111.5210090,6864007.6067203
1112,2,655088.2782886,6861473.0051562
1113,5,650091.3271670,6865351.6033120
1114,3,653897.4420435,6859246.9176921
1115,1,655346.1670694,6861539.0924787
1116,1,654672.0488445,6862497.9167258
1117,4,649982.5634217,6866368.7271747
1118,1,652661.2443491,6859414.1072476
1119,1,655440.9908352,6861832.9377026
1120,5,655892.9800233,6861733.3471564
1121,1,653451.4612056,6859574.0375859
1122,2,655910.5673543,6861408.8835266
1123,1,655930.5713274,6861846.2316971
1124,1,651104.2424947,6865535.2951360
1125,1,655846.1941736,6861800.9480883
1126,2,650470.1754359,6860495.9927638
1127,2,650024.9564335,6865455.2500336
1128,7,654057.1025478,6859666.5887807
1129,2,650045.2944859,6865299.9545526
1130,4,655794.1924198,6861685.4226065
1131,1,655657.8275184,6861317.1375013
1132,2,655776.3195236,6861311.1074962
1133,2,655820.8268675,6861169.2550527
1134,1,651947.2899465,6863236.1729252
1135,1,654691.4318540,6858968.4900518
1136,6,652030.2979657,6865668.0493285
1137,2,650935.1541797,6861438.1880291
1138,1,654875.8909480,6861393.0581016
1139,4,652383.2469736,6865855.2666731
1140,3,654703.9525810,6861472.6157076
1141,3,646206.5099632,6861053.9860880
1142,1,654984.6765405,6859301.7173180
1143,2,646571.9411796,6862740.1648379
1144,2,651784.2856903,6865078.5074236
1145,2,654172.8241452,6861553.1409298
1146,1,651955.6020549,6865110.8324806
1147,4,654490.1058576,6861503.0133451
1148,1,651986.9922633,6865544.8034314
1149,6,654574.4236205,6861411.8461499
1150,1,652020.7008871,6865630.9929524
1151,4,654812.1015234,6861503.7307231
1152,1,654771.7524846,6861116.8124559
1153,1,652140.8129100,6865674.4956960
1154,1,654715.1303107,6860858.0456131
1155,1,651960.3410453,6865722.4549094
1156,1,655034.7992910,6859258.1621005
1157,1,651917.5280116,6862996.7825629
1158,1,652035.8395564,6865390.5275474
1159,5,652063.2885078,6865432.3510787
1160,1,646392.4667219,6861938.8783003
1161,1,655064.9135361,6859338.1401679
1162,1,652144.5261029,6865721.8186305
1163,1,652128.3877003,6866073.0592428
1164,4,651753.7816289,6863215.0557749
1165,4,652191.8859617,6865995.5359274
1166,2,651876.3803272,6863050.2355315
1167,5,650885.5394116,6862108.8290057
1168,3,651719.3534295,6863926.6683170
1169,2,651892.0100115,6863843.4212271
1170,1,651769.6730418,6863306.5710220
1171,4,649556.7634164,6859431.2033284
1172,7,654681.4577666,6861270.0397377
1173,6,651440.3031030,6861657.3355591
1174,8,649740.4035398,6859569.1627027
1175,5,655052.8540811,6860185.7819650
1176,2,651388.4741524,6861810.2493206
1177,5,651545.7474296,6861638.5975043
1178,10,654705.5380368,6861370.2040017
1179,6,651272.5065217,6861711.7289883
1180,1,651468.7692138,6860465.2620776
1181,1,651489.1182007,6861732.4284463
1182,10,646286.4800247,6861054.6870413
1183,8,650835.8585529,6861214.0863913
1184,6,650865.0996934,6861050.2688471
1185,6,650622.2692684,6861162.6432567
1186,1,654381.9403266,6861270.0218382
1187,1,652246.4390468,6865075.0744145
1188,1,654246.0264874,6861004.5062800
1189,3,654532.6939834,6861489.2360908
1190,5,654338.4977162,6861305.9941071
1191,1,651384.2351274,6861686.2341082
1192,2,654120.7660670,6861366.8773518
1193,1,645644.1810193,6860276.1976514
1194,6,654536.4503437,6861189.3565408
1195,2,651495.5452415,6861885.3496122
1196,1,645644.1810193,6860276.1976514
1197,1,652390.4509709,6862122.7688679
1198,2,650685.1049675,6861611.2912280
1199,1,654456.9298480,6861095.8538643
1200,3,651406.8162665,6861553.2494550
1201,2,651065.6983484,6863314.0343425
1202,5,654515.5532136,6861293.2165807
1203,6,653695.7915175,6858411.1559943
1204,1,649858.4001176,6859069.0434115
1205,1,651017.7352671,6863491.1662706
1206,2,648895.5586840,6863217.9702356
1207,1,651128.6003805,6863368.6541954
1208,1,651059.6276524,6863260.1709830
1209,1,648831.2699680,6863421.1278001
1210,1,651015.4957813,6863159.0844337
1211,1,650943.6849609,6860083.3764123
1212,1,651105.5312434,6860301.3697759
1213,1,649643.3471962,6866202.0632293
1214,1,649301.4173106,6859911.5294441
1215,1,650687.1544618,6860689.7949156
1216,1,650914.5391881,6860435.2319226
1217,1,655701.1345215,6860041.2341961
1218,2,651226.4316689,6865255.5778291
1219,3,650948.7580189,6860232.0210122
1220,1,651177.6884043,6860343.5539065
1221,2,655813.9009219,6860549.1691481
1222,1,654530.8403845,6860643.9779221
1223,1,651316.3167113,6863449.8109698
1224,1,651227.1192857,6863459.8321462
1225,1,655241.6050860,6860541.3212514
1226,1,649884.8433156,6865871.1481337
1227,4,655305.6023301,6860403.3717844
1228,4,654973.7206616,6860543.0286842
1229,1,651171.2539175,6863483.4428100
1230,1,648437.7133849,6864980.8212062
1231,3,654919.3629438,6860372.8442363
1232,1,651147.6971372,6866588.1363347
1233,1,655097.3824441,6860610.7511691
1234,1,648572.1786799,6863206.2423910
1235,2,655278.6947261,6860287.1199744
1236,2,648354.2900570,6864737.8236254
1237,7,655250.0959900,6860219.6782204
1238,6,651241.2720761,6865577.8837458
1239,4,655278.4762280,6860144.4657946
1240,4,651285.2069037,6865318.6857748
1241,2,655892.4487156,6859533.0246594
1242,1,655351.3723022,6860679.9389239
1243,1,655406.2589791,6860132.8829975
1244,1,655324.4731090,6859985.3628605
1245,3,651545.9810165,6860219.5314103
1246,3,652403.6439875,6863058.2209863
1247,2,651099.8935557,6862076.6003125
1248,1,649686.8486535,6866172.6073087
1249,2,652245.0791765,6863127.8557409
1250,3,652221.8092413,6863050.2105311
1251,2,652645.8761541,6863681.0701778
1252,1,651500.0539532,6860120.4279790
1253,1,651464.4047576,6860240.5787996
1254,6,652319.8226122,6866058.7311172
1255,4,652357.7424932,6865529.5647119
1256,1,656412.9594164,6862987.6711338
1257,7,652659.6002678,6863719.1551078
1258,4,650914.2330801,6862179.5207593
1259,1,656055.7756252,6863721.2547188
1260,2,650944.5672903,6862248.8507726
1261,1,652921.0022395,6863610.2510959
1262,12,650945.6990451,6861658.1154350
1263,2,652645.8761541,6863681.0701778
1264,1,652578.9263857,6865178.4581842
1265,1,652650.1861616,6863689.8269689
1266,1,651303.5535250,6861615.4603347
1267,2,652952.2492406,6863821.1934761
1268,1,656195.9962237,6862106.1504947
1269,17,652849.1540862,6863865.7935722
1270,1,654745.3462865,6860642.3666372
1271,4,650929.4856171,6861290.6048514
1272,1,654683.1278797,6860666.6956285
1273,2,654657.3630384,6860765.4334206
1274,4,651322.1020369,6861687.2093728
1275,1,650872.2443483,6861372.1193573
1276,1,652427.6870877,6866750.2696267
1277,5,650982.3078071,6861068.1899655
1278,1,652361.7748336,6866214.4564853
1279,3,650960.4124790,6861511.4796736
1280,1,652352.0831631,6866148.8007337
1281,1,650887.6793338,6861977.5923422
1282,1,652397.0153685,6865487.8658353
1283,2,653340.2625845,6861527.5447131
1284,1,652507.2119078,6865896.8178629
1285,4,652515.2700539,6865757.3416699
1286,2,653990.0044773,6861456.7863873
1287,1,652505.6715542,6865438.8542341
1288,1,653150.9393528,6862558.5847738
1289,6,653565.1449788,6859449.6335157
1290,1,652204.7187728,6865876.7243895
1291,1,652457.5770304,6863052.5387350
1292,6,653404.0720618,6861624.0303955
1293,4,652530.6307687,6865532.4281317
1294,2,652465.7813095,6865483.1773515
1295,1,652454.7156239,6865371.7722723
1296,3,652267.6556466,6865863.9985336
1297,3,653946.6911428,6861633.1410257
1298,1,653812.1363167,6861765.2197844
1299,1,652248.4308651,6865384.6938401
1300,2,655991.1239367,6863864.5650158
1301,5,652746.1154411,6863598.3901590
1302,1,656880.6756894,6861331.6466844
1303,2,652996.5067980,6863485.3921267
1304,3,652270.3296795,6865961.8456944
1305,2,652250.5099331,6865616.9498283
1306,3,652247.4298864,6865712.7459731
1307,4,652526.1912862,6865677.3701368
1308,4,652395.3900636,6865918.9693444
1309,3,656237.9357997,6863775.4354673
1310,10,653339.0936118,6862513.6843626
1311,2,652501.6142087,6865829.3514587
1312,5,653212.3722180,6862533.0586260
1313,8,652390.3253929,6865656.6774305
1314,5,653260.5433167,6862459.5706746
1315,5,653352.3116043,6862431.7773206
1316,8,653491.7135825,6862291.0154652
1317,2,653598.8221764,6862538.5590452
1318,2,651814.1174712,6865829.1868261
1319,15,653472.6241701,6862475.3195379
1320,5,653475.0688059,6862556.8820219
1321,8,652216.9060070,6864857.9525766
1322,1,652213.2056862,6865452.9380446
1323,8,652015.6568307,6864952.3373245
1324,2,651736.3596456,6865855.6607518
1325,1,652015.7623171,6864866.6077725
1326,3,652357.3144904,6864834.1354579
1327,1,652928.5140622,6864885.5089882
1328,5,651958.1559260,6865810.5119110
1329,1,652479.8693836,6864808.6916761
1330,3,652154.0078972,6865938.1248484
1331,2,652002.7928043,6865945.3373513
1332,5,653282.9834851,6866008.7276817
1333,2,651748.4873221,6865755.0844038
1334,5,653246.8396249,6866060.9474559
1335,2,652272.4334660,6862235.5242099
1336,3,655998.4177788,6861506.2072177
1337,3,651949.0722992,6865401.8855542
1338,3,653315.8310547,6864787.6465712
1339,1,653235.4831184,6864773.6252359
1340,4,655158.8526091,6864238.6152855
1341,1,652161.9129607,6862844.8374542
1342,2,646068.0846684,6861303.7561728
1343,1,651838.5211507,6862302.4351335
1344,1,653105.5612734,6864970.6585408
1345,6,651922.3690649,6863744.2456110
1346,2,651821.5988003,6862369.0097761
1347,4,651908.6127387,6863628.0449965
1348,3,652103.3767228,6866228.7953621
1349,3,651249.7686955,6861938.7879621
1350,2,651887.0853936,6865019.6634745
1351,1,652494.5347347,6862016.5899324
1352,2,651925.0386408,6865046.4099501
1353,1,651941.9889720,6865008.8789476
1354,1,651846.7284477,6863944.5029237
1355,2,646718.6537811,6861527.2636070
1356,2,652155.5540435,6865617.7875197
1357,5,652064.3833386,6865585.8603438
1358,2,652088.8489127,6866170.3476127
1359,1,652148.2228539,6865528.0920722
1360,1,646133.1855627,6860426.9794291
1361,1,646115.1129272,6861268.2796102
1362,4,652186.6635926,6866407.7047071
1363,1,651778.1733156,6863512.1029365
1364,1,651813.9553143,6863356.9630963
1365,1,651776.8262726,6863422.7335680
1366,3,652229.7774222,6866171.9937056
1367,2,651974.1460559,6865630.1469954
1368,1,651308.0633822,6858474.9891035
1369,2,652071.9786428,6865904.7238820
1370,1,652123.1195185,6865832.0608884
1371,6,653232.6521621,6866134.5106492
1372,1,653400.3208580,6866076.5204737
1373,1,652159.4861322,6866576.2236810
1374,2,651883.6872010,6865092.1758634
1375,3,652056.7873279,6866545.0918869
1376,1,652060.8409147,6866327.7614964
1377,4,651857.3558252,6865678.5002370
1378,1,655807.9300520,6862771.3005116
1379,2,655833.5708208,6863714.5445997
1380,4,652149.3751489,6866307.9980922
1381,2,653654.4072912,6864927.9249860
1382,1,652288.5274477,6861135.8748947
1383,2,652238.4709184,6861190.4205130
1384,1,652271.2874107,6860815.2296464
1385,2,653489.8810271,6864648.7895262
1386,4,652522.8641303,6858571.5377229
1387,4,655140.3262094,6863665.6696831
1388,4,655613.4757343,6863037.2920613
1389,4,651947.4084860,6866471.0428058
1390,1,652114.7216917,6860541.1207626
1391,6,652678.5621795,6860794.5078506
1392,2,652029.5710748,6866076.7007749
1393,1,652847.1736255,6860722.2825183
1394,4,652713.1417707,6860711.7732064
1395,3,651997.6850976,6866296.4129389
1396,1,652009.6888255,6866188.5037502
1397,1,652104.0970355,6861002.7676851
1398,6,652665.6629042,6864240.3079857
1399,9,652533.3433595,6860910.5360634
1400,1,652439.9110844,6860990.2645520
1401,1,652709.7507869,6864188.5756924
1402,1,652581.9902458,6864223.3761349
1403,1,652581.9902458,6864223.3761349
1404,5,652161.7986056,6861195.5280931
1405,1,652199.2500869,6861405.3936807
1406,4,652149.4675178,6861098.2809793
1407,1,655039.9048991,6865013.0274399
1408,2,652067.6100588,6861320.7516657
1409,1,652123.7995741,6861400.8456527
1410,5,654880.0932669,6864457.3369146
1411,1,653459.6755926,6866233.8231683
1412,1,653362.0807234,6866228.4860173
1413,2,651971.4732062,6861285.9419757
1414,2,652049.4061099,6861283.0165510
1415,5,654543.1990102,6865015.1501563
1416,1,652506.1376302,6858948.5852086
1417,1,652531.2356467,6859026.1259809
1418,1,652452.7727420,6858961.4145916
1419,2,652536.1431023,6859236.4118461
1420,6,652101.6561144,6860063.6516660
1421,2,655282.3230302,6863938.3753430
1422,5,652125.1889132,6859811.5838964
1423,2,655412.9234474,6864696.6447824
1424,1,652455.2584333,6858759.7600250
1425,1,652532.4227838,6858784.2193975
1426,6,652377.4065516,6860743.5889584
1427,2,655265.7614154,6864689.2396207
1428,1,652038.7630335,6861477.1795290
1429,3,652558.4249016,6859118.3352440
1430,3,652419.4752803,6859012.9791579
1431,5,652407.8565058,6861328.3389165
1432,2,648350.2171587,6859047.8027620
1433,8,652299.8466677,6861369.9033373
1434,4,655588.2862298,6863564.2918943
1435,3,652438.9342327,6866029.0424073
1436,1,652453.8784308,6866053.4062520
1437,1,656171.1799354,6859777.5368254
1438,1,652370.7645417,6866303.2869675
1439,1,652484.1849908,6866299.1863732
1440,1,651230.0883964,6861729.1307455
1441,3,655523.1854681,6864588.9852893
1442,7,651141.5244372,6861652.6997715
1443,1,655629.0004027,6864747.2845137
1444,1,651178.4635396,6861523.2367809
1445,2,653291.9699631,6857839.8707490
