id,numpoints,X,Y
65,1,649453.8344157,6863793.2177359
66,1,654497.2269935,6862952.1982227
67,2,652455.5352138,6863193.4827913
68,1,654450.6412654,6862853.0504927
69,2,652398.3567527,6863332.3090239
70,4,652372.8012070,6863387.1943042
71,1,645618.1220990,6859969.5589767
72,1,650293.9591462,6858804.8439990
73,1,652465.1290450,6863424.0212491
74,1,652438.0925710,6863373.1018065
75,4,652305.8544819,6863437.3890948
76,1,655942.1009207,6862885.6017513
77,6,656468.6357038,6863889.8711852
78,1,656129.1238635,6861950.4890288
79,4,652360.2518305,6863480.9049100
80,2,652460.5931865,6863465.1296732
81,1,652221.7673646,6863244.7706021
82,1,652263.9615409,6863340.5114050
83,1,649528.4635091,6863616.9586080
84,2,652541.5922367,6863378.0554967
85,1,652388.4550164,6863467.4074124
86,4,652357.7293644,6863420.7369119
87,2,652370.6046016,6863298.3926201
88,1,652421.9336185,6863247.3253639
89,2,652234.3059617,6863659.3103974
90,7,655769.0913924,6863965.0207250
91,9,652303.5614067,6864186.3546741
92,3,652260.1694157,6863932.8934271
93,1,656010.7091616,6862651.7185045
94,1,656659.7155644,6864537.3312786
95,1,652292.2012551,6862284.1426447
96,1,653292.7197180,6863726.1545982
97,6,652389.8377322,6864350.3875639
98,1,652351.1065914,6864100.3523404
99,2,654660.6970777,6860765.7377404
100,8,652616.9264807,6863949.6640302
101,1,656184.8382496,6863948.2279726
102,3,652580.6898507,6864316.7727708
103,2,652451.7751633,6864273.2530133
104,2,646443.0482081,6861600.9932723
105,2,656313.2031870,6863774.8312900
106,1,652358.5440843,6866217.9499365
107,4,645997.1622369,6861757.3798792
108,3,652338.4843025,6866138.7969646
109,1,652243.4145067,6866262.3827586
110,1,652583.2839676,6864394.3145534
111,4,652313.0288970,6866040.0353165
112,5,652421.2688681,6865997.6286024
113,2,652451.2658509,6866070.3843028
114,4,656053.0630567,6864000.3977034
115,3,655527.1375297,6860566.8273949
116,3,652260.2325023,6866333.6349785
117,2,652422.4861471,6866300.5039026
118,3,652489.3627108,6858683.3217015
119,1,646068.9370032,6861935.0326412
120,2,652129.8282233,6866383.5635405
121,3,652150.3278771,6866405.3270224
122,1,652532.8257450,6866254.3875793
123,4,646870.9332524,6862356.2903163
124,3,651151.6424298,6866484.8758481
125,2,646801.7514951,6862071.5260871
126,2,649305.3961498,6865599.0497761
127,3,652573.2864238,6859130.7993949
128,3,655274.0659096,6860293.3796594
129,5,652612.5521801,6858507.9642910
130,3,655279.6323665,6860403.4672490
131,3,652445.2752272,6858534.2336897
132,1,652563.0720881,6858473.2626116
133,4,652523.1573997,6858572.5662724
134,2,652347.6523772,6858482.4650044
135,2,652416.3943158,6858448.2244068
136,3,650298.7058289,6864725.1596736
137,1,655878.5645941,6862874.0521318
138,1,656065.4922381,6864419.2317975
139,2,653183.2030959,6858614.0010639
140,3,646244.6697134,6862490.1029873
141,3,652859.6745343,6859131.5741427
142,7,651025.3229272,6858284.9937825
143,5,651153.9780180,6858402.1242867
144,2,652408.2521284,6858812.8661356
145,1,652572.2150673,6858758.4433841
146,2,650118.6871890,6864009.0639366
147,6,652276.4482737,6858482.9963655
148,2,656143.3517970,6861805.5781645
149,1,654750.8357946,6861117.7052759
150,2,645802.7841751,6859849.6812312
151,1,650444.8708586,6859300.6098620
152,3,645880.8200638,6859936.1688040
153,5,655838.9253904,6863610.2707159
154,1,652439.1836113,6859611.7036730
155,1,652388.1380544,6859766.1241976
156,2,650217.6232837,6864142.6448419
157,2,654729.4147851,6866365.6752266
158,1,649613.9415533,6860519.2018700
159,4,650883.5036259,6863447.5572437
160,1,647481.2780990,6860999.3179686
161,1,647325.1841910,6860906.4382648
162,2,645826.4805106,6861326.9264844
163,1,647375.3091828,6861258.0278979
164,4,655808.7846726,6863676.3593155
165,2,655834.8489253,6863714.6025727
166,2,650717.1241089,6863345.1330578
167,3,647429.7597963,6862310.2207399
168,1,648303.4000450,6861777.7235670
169,3,647463.3641982,6860725.7669107
170,1,655934.6033459,6862584.7834288
171,4,652527.9805718,6859936.4857146
172,4,647420.4987807,6862625.7997029
173,1,655384.0441955,6860404.5669171
174,4,646747.3988237,6861821.4370895
175,1,655241.7492383,6860545.0479120
176,2,646895.6828747,6861743.5346578
177,11,656208.2000058,6863788.8198501
178,2,646765.9839692,6863065.3889957
179,4,647421.5699725,6862880.6503002
180,3,656949.3918922,6861044.0956968
181,12,649971.4226892,6860931.2141598
182,2,645983.2979567,6861295.4488504
183,7,646224.3522377,6861827.3936382
184,4,655954.7823206,6864358.4971869
185,1,647988.7371795,6860203.2069326
186,1,646136.3223312,6860419.4814515
187,1,648187.8790483,6861428.1514112
188,8,647921.4873825,6861428.1604387
189,3,647984.2590348,6861356.4014978
190,3,648034.7110029,6861391.7361232
191,3,648071.4725766,6861692.3592581
192,3,646149.1854034,6862521.4995887
193,6,648041.9461594,6859882.7490937
194,1,646410.0609650,6862102.3792387
195,1,655442.5266936,6861800.1929881
196,2,650152.8240647,6864711.5332552
197,5,648459.9399925,6863362.8452538
198,2,646055.0804122,6862306.4608978
199,2,655404.7101347,6860249.7726507
200,2,646900.7139045,6861535.6821718
201,2,648544.6100517,6863625.2723242
202,1,648635.1471626,6862503.2647096
203,2,647680.6877932,6861543.0506670
204,1,646993.8381487,6861516.7000798
205,1,650852.6609768,6859013.2331543
206,2,648508.2175006,6863160.8232407
207,3,649996.2331389,6861780.0366741
208,6,647912.5220982,6861308.6616245
209,3,646229.9812597,6861999.0280322
210,1,646610.9883485,6861256.3377122
211,5,648027.4220681,6861125.0799139
212,3,646728.9440685,6861367.9886290
213,2,652163.7646425,6864341.4551605
214,2,652580.9755558,6859351.5331091
215,4,646902.4611469,6861921.0062882
216,2,652459.3069019,6859413.4610709
217,2,646619.7953437,6861570.8609274
218,4,649620.0859583,6859374.4802684
219,6,646801.4509993,6861744.0553493
220,9,646711.1277983,6861667.0925051
221,1,647904.8717276,6860324.8851614
222,3,649476.3212621,6864180.7625759
223,5,648077.2961753,6861207.3223466
224,1,648868.3879367,6863281.6697251
225,1,646566.3004229,6861162.4395517
226,1,646166.1062114,6862271.6743085
227,2,647530.6286935,6862416.3173068
228,1,648517.1720897,6863442.9512930
229,3,646673.2529917,6862396.6495430
230,2,648431.6829170,6863518.2845661
231,2,646654.0794634,6862520.8981526
232,3,656804.3716915,6860691.0101292
233,2,648200.1835979,6862769.8228976
234,3,646768.7378462,6862531.1038721
235,2,656839.3162869,6861848.2658976
236,9,650274.4834335,6861138.4087791
237,2,646845.2122781,6862063.8576250
238,9,650271.3370076,6861897.2073105
239,1,656784.2604716,6861972.2058729
240,1,648921.3123471,6863919.2809296
241,2,648834.1541187,6863244.3880848
242,6,647262.3486880,6862312.7778305
243,6,648925.5406278,6862608.6749845
244,2,647533.8857898,6862204.2224582
245,1,648830.7715615,6863424.1829715
246,6,647377.6635115,6862206.1158617
247,4,647435.7560311,6862126.5643469
248,4,647947.7394030,6861034.0541319
249,1,647352.8763780,6861980.4713458
250,4,650958.9830860,6859084.9521029
251,11,647786.6500289,6861129.5373298
252,1,647850.6893066,6860453.0412929
253,1,656742.6222783,6861490.3765027
254,9,647772.3916147,6863176.6318976
255,8,650922.8256945,6858687.2252095
256,2,648021.7860439,6863210.0011428
257,1,647586.7664549,6862522.5971991
258,4,646510.8711640,6862001.7660923
259,1,648907.8369333,6859256.2209689
260,1,648767.3407804,6863245.3009983
261,1,648628.2239234,6864788.1513960
262,3,653318.8040302,6864785.5706736
263,1,652660.2714337,6865206.3964651
264,2,648878.1512589,6864647.4873380
265,1,651504.7274923,6858579.0644648
266,3,648819.3679109,6864510.9808696
267,11,648928.4361939,6862669.2071371
268,1,653238.3036603,6864773.1639649
269,10,648892.5720789,6862446.9324310
270,1,648490.2104122,6863972.7837556
271,6,654681.1496870,6865207.2409129
272,2,648733.4644901,6865569.3981986
273,3,648899.2813366,6865797.7743697
274,1,648576.4458027,6863905.7178894
275,1,648800.7968383,6865320.2994923
276,2,648872.8870843,6865340.7938256
277,9,646161.7598201,6860938.2784398
278,1,649076.5341376,6858938.4086495
279,2,648898.5119076,6865065.6618077
280,1,648808.8156549,6864959.1464651
281,1,648785.9290245,6865816.4376891
282,1,650818.2453889,6858512.3106523
283,2,650794.2927928,6858469.0672148
284,1,649291.3557965,6865043.4178304
285,4,653678.4865008,6859535.7881163
286,1,649391.3560581,6860361.5337761
287,1,655110.5078137,6860721.2327381
288,11,650136.3050937,6866075.4070493
289,4,647894.7713724,6860009.7706776
290,3,647615.3990031,6860715.6319989
291,16,653733.1132721,6865542.6791318
292,1,647815.3654421,6865218.8998127
293,3,647653.2505206,6864878.0172281
294,8,647702.3222912,6864863.3610292
295,3,648617.1075440,6859190.2419827
296,3,655579.9878063,6862178.6452857
297,9,646035.4615457,6860221.2721545
298,8,645930.7825779,6860121.2575597
299,2,647887.6870906,6864379.4420152
300,1,647972.6909053,6864487.6481095
301,1,647814.0633612,6864989.0272823
302,1,648687.1533640,6861602.9929880
303,8,648006.0781145,6864772.4484127
304,3,648573.9686316,6865757.8109435
305,4,648019.2368282,6865366.6919048
306,2,655947.1826039,6862208.2726621
307,2,656810.5844831,6861492.3474229
308,2,647860.4415600,6865031.1510821
309,9,656869.0240511,6861506.4150695
310,1,647961.2015353,6865165.7507708
311,4,655271.3587551,6863154.4592386
312,3,654884.5678298,6862335.9697810
313,1,649410.7435172,6858672.5081328
314,4,651649.9611478,6862680.1193778
315,1,651621.3687504,6862576.8314899
316,2,647812.9123642,6864898.0353333
317,1,651687.2654171,6863321.8033890
318,1,647861.3158059,6864798.2636784
319,1,656367.0521372,6860055.4494512
320,3,652801.4230973,6858968.1366981
321,1,656323.2677382,6860185.0187931
322,4,651485.4209189,6865808.3746533
323,2,651592.9348949,6865820.6766998
324,2,648191.5990101,6861853.1549799
325,3,656527.4543271,6860102.1241234
326,4,645681.6053716,6860350.3513411
327,8,645738.5477373,6860330.8793813
328,2,652068.3112072,6861326.7365039
329,3,652709.8335725,6859906.0564638
330,3,652224.0508371,6864646.1889519
331,5,652184.5642524,6864766.8026396
332,1,646803.7827079,6861527.0506050
333,1,646829.9107118,6861594.3684552
334,1,649282.8023587,6863031.9359706
335,2,649885.5702242,6859760.3398122
336,2,649796.5166683,6859716.8080004
337,2,650303.5060795,6860220.8065278
338,5,648372.2697098,6859135.0378218
339,1,645429.5415289,6860788.4504980
340,2,656118.1881350,6861107.3873676
341,1,656224.9853020,6864370.3559821
342,1,647630.2553734,6861249.4479350
343,1,650369.7924031,6859388.7872972
344,5,647533.7803788,6861286.0543506
345,1,645365.1278439,6860377.3843193
346,3,647893.9988743,6859903.1758912
347,2,652003.4406502,6865944.8126955
348,1,653281.2450791,6861984.2581179
349,4,645752.4760996,6860455.4774202
350,2,645881.4710200,6861231.8841654
351,1,653883.6938072,6859501.7003094
352,3,654751.0137768,6862709.3721969
353,4,646921.1423954,6862024.5079109
354,1,649781.4501520,6864355.1764640
355,2,645338.6739293,6860183.7521849
356,2,645866.4026660,6860049.1501471
357,1,651936.2783067,6862453.2094260
358,10,651014.9044814,6863941.1716707
359,4,654809.9040219,6861501.4717534
360,2,653002.5931118,6865702.7638397
361,1,650784.5819390,6858773.1463855
362,2,656762.3428561,6860082.9158816
363,3,647272.8460337,6861038.1451289
364,1,656738.9430067,6860219.2848179
365,4,653737.9752202,6865236.5650654
366,2,648771.5047529,6865702.4925976
367,1,653185.7314984,6865853.1177555
368,3,648726.0247633,6865763.7914785
369,2,648781.7750002,6865106.9816763
370,5,646438.9336623,6860799.3111659
371,12,648650.3367976,6865663.9376220
372,1,648609.1966832,6865729.4771083
373,2,652858.6306378,6858051.9378097
374,4,648645.9655148,6861560.5655535
375,1,652928.0447558,6864037.2384748
376,2,653656.6036921,6864928.6353347
377,2,648311.6087570,6864191.1271635
378,2,648290.1366222,6864465.9803054
379,5,648182.5599918,6864685.6572033
380,7,648267.0995603,6864749.4183946
381,3,648214.5165671,6864588.2510379
382,3,652568.2467386,6858149.2621652
383,4,652586.2718207,6861284.3967867
384,5,648298.4766216,6865301.0173548
385,6,648327.3044404,6864264.4816691
386,1,648403.5780322,6864386.1909400
387,2,652846.8966622,6860105.8257133
388,2,648350.7117855,6864601.8385234
389,2,652604.2819674,6859782.5254793
390,1,652678.6505851,6865245.4549816
391,2,648350.1440738,6864742.5963714
392,1,649224.5708933,6859479.1261342
393,1,649425.3330247,6860049.7897758
394,5,649185.8343385,6860635.9290725
395,1,652389.1515833,6858101.8725193
396,3,649211.2139501,6860496.6644977
397,2,649302.7464196,6864342.5590610
398,6,649142.0975727,6860457.1162582
399,3,652117.9385857,6858051.5266690
400,2,649164.6468990,6859393.2517133
401,2,649302.8471358,6859647.1378566
402,3,649143.8279824,6860224.4842195
403,1,653102.6456730,6865081.2736159
404,2,649211.3538218,6860260.6176123
405,1,647598.1446508,6864614.9690494
406,3,649169.9120325,6865418.0696509
407,10,653506.6992073,6861801.3660548
408,3,647701.3166333,6861319.3295487
409,3,653321.2188811,6862612.4664064
410,3,653449.7260653,6862350.6965895
411,20,649052.8867382,6860414.7261893
412,2,653413.4742321,6862234.2949042
413,1,649158.7442905,6861078.0967400
414,3,653437.6227658,6862147.9924649
415,2,648965.4993485,6858968.0666022
416,5,653299.2939713,6862303.5418262
417,2,647594.7838697,6864975.0349275
418,2,648772.6561288,6858986.3067155
419,5,653354.7304928,6862430.3307884
420,5,645486.4249138,6860227.9780303
421,7,653332.6663533,6862390.6749661
422,6,647458.0188147,6861185.7181354
423,1,653534.3435030,6862061.1906438
424,2,647526.2835634,6860770.4558557
425,1,653349.8126491,6861855.6724902
426,2,653543.0486525,6862118.5189261
427,2,648179.7232368,6863535.4777151
428,1,647631.6810934,6860068.3229987
429,19,645629.7831930,6860184.1520596
430,1,653110.2197311,6864970.1986813
431,1,647702.0153815,6860300.0593969
432,1,647712.7683696,6861693.1728538
433,2,653179.1854160,6862391.5338181
434,1,653249.2588287,6862161.6650102
435,5,653260.3127919,6862461.0575692
436,2,648543.3806124,6860332.1767648
437,1,648135.4742623,6863558.1316759
438,2,648134.1595709,6864765.7074524
439,3,645568.9560780,6860007.7302161
440,1,648042.6042005,6864535.6209756
441,1,653058.7704870,6860093.6084272
442,4,648104.9326245,6864627.9832345
443,3,652370.7050972,6863517.5751277
444,1,648095.2415799,6864814.3202992
445,4,648056.3116537,6864707.9697222
446,1,651612.3293367,6865380.7807502
447,1,653659.7895196,6865055.3702699
448,2,648020.9411204,6864379.8168364
449,1,653954.2291092,6859669.6611781
450,5,649666.3048307,6859346.5258230
451,2,649679.5070210,6863619.0652292
452,5,651033.4840915,6865221.8280465
453,1,649701.9397615,6864880.8598614
454,3,649588.2044597,6861578.8682163
455,16,650850.3879694,6864132.3619476
456,1,650703.2983002,6864144.6042969
457,3,653650.4180096,6865331.5781368
458,1,649606.4371110,6863709.2026530
459,2,651809.9477636,6865826.7377484
460,1,654606.7813384,6865074.2431682
461,5,654545.5343672,6865018.0754436
462,2,651818.6012775,6862363.5659071
463,1,652042.7271212,6866502.1705458
464,3,651777.6358482,6862421.2075594
465,4,651806.5232441,6862507.8400890
466,1,653255.2807675,6861465.6694464
467,8,649644.4000313,6864458.2406376
468,1,648518.3892003,6865603.2092757
469,2,649521.8615060,6864427.2894859
470,1,648588.5140432,6860149.8875910
471,1,652694.2430375,6858698.4541798
472,1,652687.6279431,6858801.8685893
473,1,652190.4470654,6858246.7764759
474,1,648681.9838551,6861388.7744047
475,4,648552.9078488,6861495.8713879
476,1,648655.1235922,6861337.8469243
477,2,652028.0448232,6866072.5436816
478,1,652010.1512183,6866189.2859129
479,1,648563.7668165,6859930.1183152
480,1,652037.8893492,6866263.4384218
481,5,652024.3787128,6865055.2585591
482,1,652198.9379288,6862769.6080092
483,8,646121.1428565,6861149.6844132
484,1,648537.7529332,6863294.6452424
485,1,648572.2677430,6863209.8916988
486,3,648571.6358458,6865389.7191927
487,2,648683.3511932,6865297.7881894
488,1,652031.4488927,6862350.2673751
489,1,648618.4131048,6862278.9527700
490,2,652062.4182320,6866334.7741864
491,1,652211.3112463,6866740.6197844
492,3,651953.1021141,6858290.7854657
493,2,651898.2076658,6858298.6289308
494,1,648492.9295569,6865067.7658805
495,1,650690.2782906,6865151.7955094
496,1,648386.2235756,6865290.3418130
497,3,650857.9212157,6860935.2505927
498,1,648430.8592941,6865802.3953223
499,3,650912.6476221,6860941.6399735
500,4,648437.8247842,6865358.0184151
501,17,650061.2016190,6860976.6764851
502,5,650022.6047113,6863975.5666743
503,1,648311.4486266,6864970.9320864
504,4,650156.2583186,6864266.0604916
505,3,650030.9265302,6864749.3322146
506,1,648395.9232229,6865095.4342050
507,1,648435.6628064,6864985.1357177
508,9,649887.1551394,6864494.9426746
509,2,648220.9410492,6865095.0894017
510,4,648169.4643054,6865219.3696127
511,1,648328.9766560,6865629.0129357
512,1,649697.3224673,6860686.6386480
513,3,648269.0386966,6865229.5442308
514,4,648155.5061753,6864923.6937138
515,2,649466.3420427,6863683.3375258
516,2,648135.7179820,6865021.1129907
517,1,650131.3945034,6863697.5950818
518,3,649930.4421336,6864656.9597479
519,5,649944.5003265,6864739.8103606
520,2,654758.6649182,6865236.3726756
521,2,648022.4870859,6860247.8427082
522,2,648197.8292810,6865379.6943410
523,1,648175.6931381,6864878.8492599
524,11,649734.9409770,6864227.2974824
525,10,649906.4668977,6864213.2719212
526,5,649539.1619131,6864539.5914875
527,4,654183.5426807,6863845.7025657
528,5,649733.2328413,6864498.8213204
529,2,648043.6099387,6865157.7048654
530,3,648100.4867372,6865190.8946642
531,1,645383.2001758,6860297.7419488
532,2,649849.7160973,6862316.5481046
533,2,650633.3218399,6863172.0251766
534,1,650055.9824033,6858449.8249120
535,1,650472.5895944,6863153.6466120
536,3,650033.6685867,6859844.7621158
537,2,649950.7739319,6859801.5046560
538,2,647835.2119812,6861489.2219324
539,2,653527.8104846,6865152.6498742
540,3,650594.3159880,6863415.3184522
541,1,652931.3816529,6860025.5573790
542,1,653278.2602534,6865014.8484824
543,6,652955.8052006,6863748.1393987
544,7,648130.1419904,6864476.3795287
545,6,648212.2569579,6864366.3677111
546,1,648231.0665793,6864197.0929922
547,3,653177.5083314,6862192.8715150
548,1,650930.7452089,6861182.7642264
549,8,650835.4510825,6861209.4514089
550,1,650749.2635975,6861279.7062175
551,3,650794.8219501,6861413.2359244
552,1,652704.0340121,6862424.2685260
553,3,648924.2449432,6861089.5485497
554,1,650699.8322089,6861460.0259607
555,3,650224.4064078,6860900.2162781
556,2,650655.3865538,6861036.1251631
557,3,655329.7527459,6864978.1866568
558,6,650734.1899162,6861103.9245901
559,3,647542.0582655,6861059.1276867
560,2,650652.6116468,6860971.2522138
561,2,649301.2107457,6859913.6882677
562,5,653242.5557518,6866053.7646710
563,3,648867.0191357,6859048.5934040
564,5,653286.3973671,6866010.4963989
565,2,653488.6430917,6864649.3965246
566,2,648001.3515739,6859734.7806773
567,1,648291.3765844,6859992.9209891
568,10,649051.7453663,6863408.6226118
569,2,650977.3722130,6860890.0386763
570,5,648975.0336346,6864848.0692259
571,3,651035.3878175,6866359.3970430
572,2,650876.8909365,6866332.0551435
573,3,648930.5533278,6864023.3117926
574,5,648851.8695965,6860300.8768244
575,8,648982.2066349,6863918.4940377
576,10,648985.9914912,6863514.4417783
577,6,653237.5696353,6866132.6077251
578,3,649197.3038481,6863644.2317454
579,1,653116.3793651,6865920.7098054
580,2,649154.9148377,6863518.4671656
581,2,648689.8876609,6864068.9814618
582,2,648988.7022271,6864544.8364514
583,2,649040.2025856,6863698.3684156
584,1,648430.5983359,6859110.4337497
585,1,652949.7248590,6860798.9130925
586,1,653000.3659640,6861838.4303589
587,4,654524.9634338,6861867.9297127
588,1,648894.0292266,6863730.1309758
589,2,653178.0330166,6861987.2231882
590,2,652853.0842915,6861801.6531177
591,2,648894.3526309,6863219.0209129
592,1,648942.6208459,6863167.9463068
593,3,652961.7009263,6863001.1053797
594,1,648859.7556819,6864412.2953900
595,1,650270.3249100,6860496.9323411
596,6,648923.7529478,6863336.1565332
597,2,648830.2702023,6863611.8227763
598,1,652817.1688376,6861432.6521558
599,2,647299.3500360,6859890.1882321
600,3,648916.2679308,6863577.1642243
601,4,647452.5803888,6860034.2480156
602,1,652941.6662838,6861868.3967122
603,1,651490.7292842,6861913.9121813
604,1,652979.0537365,6863069.3999527
605,5,650050.7842564,6864947.3431208
606,3,652820.3157853,6863300.1602781
607,5,648991.4762815,6862247.0208376
608,1,653026.8319962,6862577.5407157
609,3,647249.4104432,6863502.7939549
610,3,647197.7429620,6859936.0968366
611,2,652516.9948678,6862268.7999554
612,1,647143.1320178,6863334.7025676
613,1,647336.5737916,6863929.2077839
614,1,651542.8292906,6861467.8144621
615,3,647318.3032889,6860749.2225258
616,2,651429.1523979,6861551.8915063
617,6,652100.3704047,6860068.9726270
618,1,656883.9229952,6860840.9289062
619,1,647184.2551085,6863249.7618250
620,1,647349.7940949,6861873.3813783
621,1,646312.8451333,6861550.8171633
622,1,646299.7014811,6861687.8732373
623,6,647289.7339319,6862583.3285467
624,1,655096.2744800,6861427.1151418
625,4,647342.6233391,6862367.5126679
626,1,654611.5665677,6862228.7049935
627,2,647368.7230711,6862293.6591147
628,2,648318.9213278,6863132.3626408
629,5,652160.3499766,6861194.4992562
630,3,652071.2247861,6861154.6228846
631,2,647253.5912899,6860641.2045117
632,1,651894.3459066,6865539.1736967
633,7,647583.2809095,6862971.3338192
634,1,653752.4462727,6858990.8593178
635,2,652334.2561441,6861344.8123767
636,3,653842.4443535,6858941.5674301
637,1,652338.6631115,6862268.2823928
638,1,652387.4839135,6862207.6852391
639,9,647553.5419509,6863306.2457215
640,1,652743.8243232,6865722.7393965
641,2,648846.7511661,6865627.4021061
642,1,655199.0066922,6863884.1425839
643,9,655320.6084276,6863760.5853194
644,1,652283.5268282,6860997.0756170
645,5,647457.1280751,6862738.0070105
646,1,652361.4583585,6861100.5218088
647,6,654804.1933131,6863536.0384596
648,4,647548.9272511,6864249.9806939
649,8,654990.6801914,6863849.1154734
650,1,651621.8646502,6858554.6719997
651,1,651810.0873226,6861570.8742781
652,1,647597.4408225,6861370.1066832
653,6,647530.8942190,6863121.5732065
654,1,652748.1718784,6862899.5481300
655,1,652847.0338208,6862865.4248521
656,2,648885.7253391,6859775.2813893
657,2,648720.9120671,6859734.7195607
658,1,652942.3033739,6864577.8267802
659,4,655635.4616433,6861527.5560383
660,4,648946.0845972,6859478.2205122
661,2,652867.4250878,6862943.6981737
662,1,652849.9759466,6863069.8403541
663,1,652884.4773372,6863140.8940790
664,3,647792.8153433,6863550.0229959
665,6,647744.4951090,6863083.6809621
666,1,653149.2669284,6858167.1122337
667,2,647721.8389414,6862944.5754579
668,2,653008.2505461,6859458.8330338
669,1,647755.4277697,6863721.0628546
670,1,647700.7098558,6864169.2927677
671,5,653119.5686962,6858505.2564614
672,1,647685.1195479,6864032.0886089
673,2,651571.3710053,6861654.5054005
674,1,647796.6385058,6863418.8441846
675,5,647673.4813208,6863322.6213045
676,3,649792.0344848,6866415.0208887
677,5,649811.6295110,6865111.4357230
678,1,649761.9728368,6865320.7127440
679,3,649383.6171404,6861295.6168766
680,4,649861.6517963,6864052.8947622
681,4,652689.1032005,6859828.4416786
682,1,649535.0355433,6859150.9883826
683,4,649626.6783538,6859218.5240356
684,1,647158.5827635,6860711.3709934
685,2,649476.1537846,6864785.9953957
686,3,651350.9335416,6863327.4004676
687,2,647208.2957581,6860673.3293143
688,3,649033.4454406,6864278.3758333
689,2,650243.4297217,6859158.0693226
690,1,649264.7515626,6858721.5318588
691,1,649476.9800295,6865601.5800646
692,1,649366.5614540,6862503.2969974
693,2,649457.2020735,6865419.9257990
694,7,652518.0802375,6861143.8261662
695,1,652441.1203721,6860990.2056073
696,2,649564.6217048,6864864.4428103
697,2,653059.3577669,6862242.8980933
698,2,651023.6407273,6865771.9453516
699,1,646243.6411345,6860782.4623451
700,1,652514.7135584,6861338.5056324
701,2,649499.3259906,6859046.9815039
702,2,649243.7680735,6861520.1120860
703,1,652593.7308360,6862828.6525347
704,1,652451.5525806,6862812.5817954
705,3,649613.5171476,6864941.0995235
706,1,650923.0467538,6865750.8975227
707,7,649518.6398798,6864986.4439937
708,9,651053.7787157,6858512.0818711
709,1,652553.8701786,6862125.6890211
710,1,652469.0908412,6862018.9125855
711,1,649223.6804044,6860991.9218895
712,1,649181.6449803,6860953.1387604
713,3,653521.7692852,6861615.0204590
714,1,649209.0617485,6861182.6420626
715,5,653441.4195215,6861612.8028709
716,1,649225.7867310,6860079.2896456
717,1,653138.9052431,6865208.9425835
718,1,652516.9951668,6863051.3841093
719,1,649854.3364680,6862479.4549013
720,2,653400.1504461,6862597.7610857
721,1,649156.1806706,6858693.3131903
722,5,653480.1357610,6862556.2969311
723,15,653477.3300180,6862475.1512647
724,4,653477.8861804,6862665.9131449
725,3,649114.3189574,6864031.4274726
726,4,649186.4196230,6863210.4763949
727,5,645964.3454848,6860549.3837592
728,3,648563.0851240,6859620.9606541
729,1,650621.1461274,6860582.7036698
730,1,648072.9444967,6863789.3030129
731,4,647953.8755262,6863670.3691101
732,1,650715.5672822,6860566.6734315
733,1,650869.8866043,6861376.4406737
734,2,648607.4076978,6863491.2452750
735,1,650913.1533073,6860432.7353066
736,1,648600.3477077,6863577.3326522
737,4,647775.3564317,6860197.0752723
738,3,650901.3739193,6861608.8908253
739,3,649218.7455197,6864158.0004699
740,2,649297.1438917,6864225.4778263
741,4,650929.8872016,6861291.2629238
742,4,649214.7777000,6863779.1286288
743,4,650996.7938814,6861294.7395313
744,1,649329.6522686,6863833.9428621
745,4,650928.3253577,6861057.9104611
746,1,649333.9136684,6864405.8027035
747,5,650984.2267114,6861067.7080426
748,1,649202.6995074,6863854.7648968
749,1,650687.9383883,6860690.5645829
750,1,649716.7646898,6866112.4114956
751,7,650557.6771886,6860744.5398100
752,3,649315.7704915,6863733.5650919
753,2,649360.9528438,6863657.8227419
754,2,647691.3815256,6859887.2518603
755,1,647498.1787537,6859826.0096793
756,1,649222.7824945,6862666.9175737
757,3,649348.3092056,6861623.3333223
758,2,649250.1356795,6861724.6335393
759,1,650865.2917904,6860783.0941479
760,5,650296.8894018,6860765.2513201
761,3,650685.3468387,6861235.6777396
762,7,649200.5558371,6863400.8763986
763,3,650902.1503227,6861539.4280969
764,2,649253.5088904,6863584.2691890
765,1,649139.8398113,6864708.1880319
766,2,650545.1528304,6861348.5757875
767,2,649305.2709254,6860558.5070773
768,3,650786.3180764,6861564.1239254
769,2,649207.6696357,6859072.3869752
770,4,650865.4006588,6861693.2671409
771,1,649402.2193856,6859235.2540237
772,1,649312.0152693,6859159.2982604
773,2,653109.4372575,6866045.2794677
774,1,649391.3369592,6864294.3245865
775,1,649289.0028538,6864047.2577550
776,4,651562.2804018,6866288.2364474
777,1,651466.5055023,6866167.3980960
778,1,655740.3230154,6864224.5066134
779,1,651701.7657632,6866158.1983845
780,1,655734.6255933,6864151.2002366
781,2,650145.9493178,6864981.1092162
782,2,656255.4997014,6864059.3801944
783,3,656369.7046493,6864157.6881553
784,2,651347.9228162,6865495.4183727
785,2,651245.7503981,6865436.4512030
786,6,653628.5206785,6859171.7245563
787,1,651912.5817624,6860380.0705686
788,2,651157.7455279,6865277.4389491
789,1,655742.7026188,6863616.4672198
790,6,651120.2541304,6865401.0334776
791,1,651372.4594120,6866652.5763081
792,8,650042.9982258,6866135.8567437
793,1,649409.8321610,6861688.3212581
794,4,650805.1178876,6862320.8086509
795,3,651846.9336687,6866531.2320311
796,1,655816.6941547,6863408.6444388
797,2,650134.3004229,6863564.0717821
798,9,649588.4798180,6859464.8074651
799,7,649696.1874971,6859455.7649160
800,2,650413.5525385,6865095.7946777
