id,labels,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle,X,Y
"0","0","29","0","0","29",3267.91003246544597,272.39109936051545,656232.5195764,6863945.0286918
"0","0","30","0","0","30",3459.71723392262902,269.92580973527180,656044.5248210,6863906.9764324
"0","0","31","0","0","31",3581.30746627446524,256.42757078564068,655925.2893007,6863930.7897758
"0","0","32","0","0","32",3704.26238812115798,255.50991826004116,655828.9825958,6863854.3507060
"0","0","33","0","0","33",3799.99517345623008,255.24244645498149,655734.5514532,6863870.0836490
"0","0","34","0","0","34",3848.50944562889799,240.36169251229268,655696.8350036,6863839.5696517
"0","0","35","0","0","35",3948.04237232674996,298.35451203050008,655603.4856679,6863805.0340899
"0","0","36","0","0","36",4033.32646675758406,357.91543005851020,655584.3176065,6863888.1362089
"0","0","37","0","0","37",4135.49515756318488,24.16233691333572,655599.9820768,6863989.0969228
"0","0","38","0","0","38",4238.61219199352308,345.00611487206709,655665.5799615,6864068.6584733
"0","0","39","0","0","39",4374.72005949015966,296.01913124296897,655538.0972583,6864116.3398321
"0","0","40","0","0","40",4535.14291927314844,308.86335266302558,655401.3601697,6864200.2353776
"0","0","41","0","0","41",4665.06868427674453,329.62728592450293,655311.4253355,6864294.0033359
"0","0","42","0","0","42",4710.97700958434871,27.44092804687896,655298.0484221,6864337.9195347
"0","0","43","0","0","43",4786.90140819682529,42.33818772933245,655370.1838430,6864361.6048752
"0","0","44","0","0","44",4895.75013697416216,323.17654121331350,655394.3986550,6864467.7259788
"0","0","45","0","0","45",5052.11906871621795,252.88218837827733,655238.3212738,6864477.2702916
"0","0","46","0","0","46",5202.33398314727947,253.81218635420893,655119.5237854,6864385.3372874
"0","0","47","0","0","47",5286.69602278572074,297.45472672707274,655035.5305348,6864393.2168553
"0","0","48","0","0","48",5412.61702252615851,350.41867432769351,654953.8351638,6864489.0394233
"0","0","49","0","0","49",5480.43714277474191,320.54958509080421,654978.4568299,6864552.2323206
"0","0","50","0","0","50",5649.75779695350593,209.96266531155612,654811.8059444,6864522.2829250
"0","0","51","0","0","51",5773.44385890146623,149.74910627436913,654853.8789550,6864405.9725485
"0","0","52","0","0","52",5957.34482612141528,184.20943459561349,654973.5939645,6864266.3735433
"0","0","53","0","0","53",5983.06533404653874,206.73274699200778,654954.1724249,6864249.5109121
"0","0","54","0","0","54",6125.51960334621799,180.86545572849090,654943.1655348,6864107.4825093
"0","0","55","0","0","55",6129.52873488687510,149.79371340195141,654943.3544277,6864103.4778301
"0","0","56","0","0","56",6306.35857484436019,148.36652425510704,655092.8418026,6864009.0198127
"0","0","57","0","0","57",6397.59479675912735,210.83003422224027,655101.6734325,6863918.2120460
"0","0","58","0","0","58",6534.32824118749249,226.75154531599699,654975.6100638,6863865.2586521
"0","0","59","0","0","59",6739.79543548593119,241.43884654930059,654884.6116789,6863681.0412212
"0","0","60","0","0","60",6861.37854766357123,295.95179834262836,654763.8317865,6863694.9936676
"0","0","61","0","0","61",6957.21406489731635,334.22303866596275,654696.4382607,6863763.1299946
"0","0","62","0","0","62",7007.32693793090948,355.30033980661284,654690.4456958,6863812.8832780
"0","0","63","0","0","63",7080.70474244706384,321.20050306383587,654687.2048533,6863886.1894792
"0","0","64","0","0","64",7263.88588033900760,277.58007918033485,654510.2096348,6863933.3914061
"0","0","65","0","0","65",7406.77178988922060,261.09361863491858,654367.3248544,6863933.9594328
"0","0","66","0","0","66",7556.81816727708338,263.24926331918186,654224.6551092,6863887.4916032
"0","0","67","0","0","67",7627.04598269541293,276.81449556006265,654154.6475556,6863893.0493448
"0","0","68","0","0","68",7707.02402309673107,309.75450474660101,654075.6739119,6863905.6846349
"0","0","69","0","0","69",7813.42945122269521,283.58006442183790,654040.0134290,6864005.9365431
"0","0","70","0","0","70",7871.67825522476414,211.94823690388299,653997.5929277,6863966.0188247
"0","0","71","0","0","71",8027.12718035949911,194.53891034076065,653951.7409677,6863817.4861142
"0","0","72","0","0","72",8120.84618315279022,174.74562696133350,653932.3798750,6863725.7887883
"0","0","73","0","0","73",8305.87650103796659,141.83126611968103,654002.9824144,6863554.7580894
"0","0","74","0","0","74",8439.46191357847965,135.03039853609837,654110.9267675,6863476.0619708
"0","0","75","0","0","75",8563.93572318902807,161.56116223438667,654184.1484065,6863375.4025407
"0","0","76","0","0","76",8703.18906229348067,211.61378410626983,654186.2015583,6863236.1643383
"0","0","77","0","0","77",8819.30429467253634,181.07665532940590,654081.7736702,6863185.3946289
"0","0","78","0","0","78",8904.67083505912342,100.15646954758766,654157.0911587,6863145.2110235
"0","0","79","0","0","79",9166.76196824188810,115.68547026895104,654416.7772062,6863180.6358573
"0","0","80","0","0","80",9261.90333217330590,104.17278836244566,654465.5807209,6863098.9652010
"0","0","81","0","0","81",9335.43723636834511,41.09240110730565,654528.7477539,6863136.6104000
"0","0","82","0","0","82",9507.94579483337293,61.27800011639819,654596.0917099,6863295.4310357
"0","0","83","0","0","83",9632.69357670399768,110.29137011729394,654719.1005689,6863274.6745985
"0","0","84","0","0","84",9749.48818259945438,117.46006058435981,654819.2079311,6863214.5123513
"0","0","85","0","0","85",9892.72299380623735,129.09805041630835,654950.1455126,6863156.4472076
"0","0","86","0","0","86",9936.10916231973169,162.41242302856443,654975.4748804,6863121.2224614
"0","0","87","0","0","87",10063.98469829645364,155.26891170153476,654974.2608691,6862993.3526883
"0","0","88","0","0","88",10197.75398853467414,104.76233662014027,655076.7432945,6862907.3784160
"1","1","0","0","0","0",0.00000000000000,80.42452528075933,654001.8845764,6858303.6855244
"1","1","1","0","0","1",5.49385667026726,73.68878179268803,654006.8230246,6858306.0926370
"1","1","2","0","0","2",134.30445594579069,42.34667082856875,654134.7704372,6858320.9798824
"1","1","3","0","0","3",268.63983282778236,16.46493252354351,654137.8887381,6858455.2790621
"1","1","4","0","0","4",386.73762378832129,14.19916852993078,654199.7698769,6858555.8664017
"1","1","5","0","0","5",454.70288064172411,343.30837389471384,654195.9742807,6858623.7255912
"1","1","6","0","0","6",568.81126048762326,1.64797987140254,654138.6067516,6858722.3647768
"1","1","7","0","0","7",620.13459212427279,52.65462136749277,654166.9174112,6858765.1735484
"1","1","8","0","0","8",689.08325524801216,80.26110335741922,654232.4285226,6858786.6726746
"1","1","9","0","0","9",718.02232042718947,101.78899431083383,654261.3600329,6858787.3338890
"1","1","10","0","0","10",830.91556076628683,85.81310966697330,654363.7697659,6858739.8246235
"1","1","11","0","0","11",958.53330659618348,87.62908551873777,654470.4812769,6858809.8170694
"1","1","12","0","0","12",1073.85014392146718,131.84676998419468,654571.8052643,6858754.7587136
"1","1","13","0","0","13",1190.29991139880212,76.24016530130633,654638.3075066,6858659.1658262
"1","1","14","0","0","14",1374.75291388694086,349.79124666656924,654661.7640115,6858842.1212921
"1","1","15","0","0","15",1433.53160398221098,10.89311069351325,654634.4198852,6858894.1523709
"1","1","16","0","0","16",1521.77310956798942,78.00377100389295,654701.5289495,6858951.4492888
"1","1","17","0","0","17",1535.44697177131934,52.95693889885477,654714.6398644,6858947.5661950
"1","1","18","0","0","18",1547.68010392964379,340.43006213757292,654714.5151844,6858959.7986918
"1","1","19","0","0","19",1721.24341647418692,324.83792678747312,654606.3369928,6859095.5252637
"1","1","20","0","0","20",1802.07156491630190,325.07704522849025,654563.7822182,6859164.2441165
"1","1","21","0","0","21",1901.42243123083654,287.07349599053271,654502.5096437,6859242.4506780
"1","1","22","0","0","22",2048.96243664094027,247.10969907369710,654362.0130671,6859197.4088624
"1","1","23","0","0","23",2206.94206010588596,230.89896962357625,654222.5321538,6859123.2291059
"1","1","24","0","0","24",2327.58399447742659,187.51933025311874,654145.3028992,6859030.5462135
"1","1","25","0","0","25",2469.04825902554057,156.90519421577858,654204.5608979,6858902.0914443
"1","1","26","0","0","26",2568.73967899648551,205.09266374254568,654240.9765898,6858809.2890919
"1","1","27","0","0","27",2680.28773873678301,260.77812974415508,654135.1249248,6858774.0982598
"1","1","28","0","0","28",2768.09538059193710,291.79885336356710,654047.3173222,6858774.0152939
"1","1","29","0","0","29",2820.56327355179747,321.43910173839237,654009.3543055,6858810.2325434
"1","1","30","0","0","30",2853.98170613190086,346.43486089890706,653992.2558438,6858838.9455064
"1","1","31","0","0","31",2951.64847697365258,320.04487137839413,653998.4621579,6858936.4148851
"1","1","32","0","0","32",3005.97706227156414,249.50719448745215,653944.4770727,6858942.5145377
"1","1","33","0","0","33",3219.56766352153363,210.85222780161041,653799.9905388,6858785.2104168
"1","1","34","0","0","34",3355.95723762218176,203.02519419401699,653755.2794521,6858656.3576534
"1","1","35","0","0","35",3440.16427637589368,159.47930599798059,653717.1629947,6858581.2712961
"1","1","36","0","0","36",3631.15972741830410,140.45485188833771,653894.1950559,6858509.5850935
"1","1","37","0","0","37",3687.79943863162362,179.80746379184902,653905.1333631,6858454.0116257
"1","1","38","0","0","38",3727.24026214687501,186.02123641325281,653897.7767723,6858415.2629595
"1","1","39","0","0","39",3777.50430019145051,214.33697285104796,653896.6429252,6858365.0117117
"1","1","40","0","0","40",3831.69185047711471,251.70965703398335,653846.6231994,6858344.1714226
"1","1","41","0","0","41",3892.86905169120701,176.43632968217821,653787.2534337,6858329.4106344
"1","1","42","0","0","42",4109.03636812365858,80.42452528075933,654001.8845764,6858303.6855244
"2","2","0","0","0","0",0.00000000000000,70.84182385637962,645862.4626414,6859844.1192195
"2","2","1","0","0","1",113.07949324698124,13.01029584486396,645876.7231905,6859956.2959040
"2","2","2","0","0","2",192.57427067909558,31.05510827281130,645902.3096883,6860031.5604425
"2","2","3","0","0","3",289.26016157404274,28.78420961133858,645968.6610466,6860101.8858203
"2","2","4","0","0","4",372.00705460404589,33.26989292826329,645989.0069086,6860182.0923924
"2","2","5","0","0","5",458.62013710782264,94.31493805560609,646057.5426724,6860235.0515760
"2","2","6","0","0","6",538.19898946583851,174.92016798769663,646112.4982226,6860177.4956794
"2","2","7","0","0","7",553.97340761317366,133.31078939066370,646103.7879820,6860164.3441024
"2","2","8","0","0","8",589.65001573844302,52.60994951790466,646132.3199689,6860185.7624612
"2","2","9","0","0","9",707.21630129123116,48.50296728800463,646225.1081557,6860257.9579173
"2","2","10","0","0","10",757.60581055061971,41.48660852294846,646260.6712286,6860293.6562435
"2","2","11","0","0","11",814.68829874249059,35.54702707002422,646295.8790293,6860338.5875380
"2","2","12","0","0","12",918.55747837094918,33.13081671469444,646352.4686202,6860425.6876223
"2","2","13","0","0","13",928.46977871837896,33.14794266874939,646357.9034012,6860433.9771852
"2","2","14","0","0","14",1032.51116671218483,32.99083086440594,646414.6389593,6860521.1877743
"2","2","15","0","0","15",1132.21058027086997,31.82741705853702,646468.8447249,6860604.8639839
"2","2","16","0","0","16",1241.81454649953434,31.71289046185944,646524.8343495,6860699.0881387
"2","2","17","0","0","17",1255.87139062197252,32.62610255706674,646532.4297171,6860710.9162940
"2","2","18","0","0","18",1270.82159233236234,12.08993594416409,646540.4725617,6860723.5187216
"2","2","19","0","0","19",1336.32411119962990,33.31785023261250,646530.9421340,6860788.3242070
"2","2","20","0","0","20",1407.77135272157193,33.55807840859671,646599.9554403,6860806.8139847
"2","2","21","0","0","21",1520.62463013546812,13.15586528245871,646584.4724461,6860918.6001158
"2","2","22","0","0","22",1549.34996782301528,64.87284849550410,646600.6173785,6860942.3590338
"2","2","23","0","0","23",1631.93510257937191,64.25123990620773,646682.8155981,6860934.3742242
"2","2","24","0","0","24",1667.10828134545386,28.88343279576905,646701.9486590,6860963.8882630
"2","2","25","0","0","25",1738.83814602721804,357.50532941236168,646732.0503795,6861028.9963263
"2","2","26","0","0","26",1920.35317367274592,359.10591296448405,646641.8364121,6861186.5055176
"2","2","27","0","0","27",2047.07509016874519,52.11402050443775,646701.3559074,6861298.3798837
"2","2","28","0","0","28",2202.70844659367140,68.20505782778929,646852.5059472,6861335.4663649
"2","2","29","0","0","29",2344.51901044727947,36.46867130791178,646975.5593143,6861405.9511497
"2","2","30","0","0","30",2453.05661594830963,339.84134432283815,646999.4973206,6861511.8160809
"2","2","31","0","0","31",2550.08048079528453,314.10351882074195,646921.9508658,6861570.1271235
"2","2","32","0","0","32",2700.00842471881515,0.36737851294865,646828.1395071,6861687.0793247
"2","2","33","0","0","33",2759.19659135289157,63.53258594377465,646865.7631336,6861732.7707002
"2","2","34","0","0","34",2833.18505736919678,64.17363399682330,646939.6864894,6861735.8740173
"2","2","35","0","0","35",2923.62697002891446,357.20363836626120,646998.7246987,6861804.3884640
"2","2","36","0","0","36",3003.15893734123438,324.66223826819902,646941.1836464,6861859.2916617
"2","2","37","0","0","37",3117.49557140612296,20.58176358546838,646894.0749134,6861963.4724333
"2","2","38","0","0","38",3175.31534924117614,52.51627622023749,646946.6866557,6861987.4543280
"2","2","39","0","0","39",3270.19562160480336,59.01058369750366,647007.0856683,6862060.6269004
"2","2","40","0","0","40",3396.53624793108656,102.38311410782565,647130.8828415,6862085.8501790
"2","2","41","0","0","41",3440.29972767558456,53.84166785318771,647166.1610106,6862059.9524389
"2","2","42","0","0","42",3657.78850487194268,348.39326447548024,647096.7941968,6862266.0825273
"2","2","43","0","0","43",3706.13023862402360,345.92108451398207,647092.9051515,6862314.2675722
"2","2","44","0","0","44",3876.86849585455047,329.63729484396526,647024.7046973,6862470.7931309
"2","2","45","0","0","45",3957.12118322740889,306.71210378459568,646976.2041277,6862534.7320751
"2","2","46","0","0","46",4099.29340784263513,296.55897987150024,646843.1278426,6862584.7684998
"2","2","47","0","0","47",4238.47031923669601,321.96458316799482,646725.7626250,6862659.5723657
"2","2","48","0","0","48",4357.91608900252049,11.50947006304311,646687.6986062,6862772.7908377
"2","2","49","0","0","49",4445.68019673895651,67.72580851944269,646745.9692967,6862838.4190727
"2","2","50","0","0","50",4484.04083622332564,109.27373288541806,646784.2433638,6862835.8433310
"2","2","51","0","0","51",4549.57003516082841,125.92263110702663,646838.1194845,6862798.5413266
"2","2","52","0","0","52",4620.96189006994973,81.33321498324700,646895.0245014,6862755.4296577
"2","2","53","0","0","53",4747.73783309233204,7.58540731114329,646968.6771441,6862858.6160326
"2","2","54","0","0","54",4950.76134713128613,6.88091595014696,646898.0823098,6863048.9707452
"2","2","55","0","0","55",5095.05060399242211,2.68162593925435,646978.9965204,6863168.4373940
"2","2","56","0","0","56",5174.72062853258649,310.53262480829721,646940.6805803,6863238.2886756
"2","2","57","0","0","57",5317.80388998992930,301.35454782737253,646806.0661083,6863286.7836613
"2","2","58","0","0","58",5384.13253018190335,277.98583036927420,646757.4755590,6863331.9328255
"2","2","59","0","0","59",5442.74354115602182,234.73166698294094,646705.2183655,6863305.3916058
"2","2","60","0","0","60",5600.98011618900637,226.96759758410096,646590.6485246,6863196.2469072
"2","2","61","0","0","61",5773.86249704960846,210.78971766874329,646463.0924757,6863079.5516974
"2","2","62","0","0","62",5949.17214713619342,178.73844109998262,646420.5820595,6862909.4742505
"2","2","63","0","0","63",6126.45913980568639,163.87290469439063,646471.1019606,6862739.5377407
"2","2","64","0","0","64",6261.14509844710938,207.78783391448462,646507.5427585,6862609.8751952
"2","2","65","0","0","65",6347.79751923152708,242.61175731039671,646425.4776340,6862582.0551058
"2","2","66","0","0","66",6374.29299130414802,180.27343451024399,646404.0558963,6862566.4628259
"2","2","67","0","0","67",6484.02810735129151,120.83892025505446,646492.1569471,6862501.0411128
"2","2","68","0","0","68",6546.37974814674180,143.84242868105844,646548.6293450,6862474.6101579
"2","2","69","0","0","69",6652.80933728390119,160.29640087796298,646562.3301830,6862369.0661174
"2","2","70","0","0","70",6728.65211596353402,151.20645707162072,646602.5329711,6862304.7554425
"2","2","71","0","0","71",6816.19701135063315,188.79642109163134,646640.3270506,6862225.7888910
"2","2","72","0","0","72",6931.98535198855006,213.14066239316111,646561.1101199,6862141.3399850
"2","2","73","0","0","73",7082.16088422202483,218.35034891371512,646502.1610324,6862003.2179536
"2","2","74","0","0","74",7178.55563415078177,265.38260544556783,646424.5850807,6861945.9997787
"2","2","75","0","0","75",7240.29088599047827,327.88864169481565,646369.6653214,6861974.1966111
"2","2","76","0","0","76",7292.58216572945094,290.12523607237307,646368.3881609,6862026.4722918
"2","2","77","0","0","77",7306.75204103576834,209.13964590164721,646358.9711656,6862015.8843002
"2","2","78","0","0","78",7415.77282483111048,197.84595358777344,646327.7717901,6861911.4231578
"2","2","79","0","0","79",7503.96423731003688,191.81900071744533,646298.9683609,6861828.0679678
"2","2","80","0","0","80",7610.08588385774055,202.82337086598767,646290.5029651,6861722.2845053
"2","2","81","0","0","81",7780.10648700742058,260.29136345698714,646178.7996925,6861594.1073452
"2","2","82","0","0","82",7900.14105922770159,287.09260174470325,646074.3386502,6861653.2359268
"2","2","83","0","0","83",7946.34382086757796,249.26532171083062,646028.2895264,6861657.0006826
"2","2","84","0","0","84",8026.12887753018822,263.39611523806292,645973.0097742,6861599.4697843
"2","2","85","0","0","85",8113.90774005731782,332.62982428746153,645899.3383874,6861647.1945732
"2","2","86","0","0","86",8170.31092183379224,301.25545434378483,645901.6257791,6861703.5513541
"2","2","87","0","0","87",8300.15377706330764,214.17541439686511,645788.9676383,6861638.9966457
"2","2","88","0","0","88",8460.46942130690695,166.39439171770587,645766.2012835,6861480.3057547
"2","2","89","0","0","89",8578.95035215424650,170.58427577678475,645834.7935242,6861383.6991530
"2","2","90","0","0","90",8742.86900056041850,181.44765544428128,645788.1176603,6861226.5664478
"2","2","91","0","0","91",8930.04445712026063,143.27622549512051,645832.2848090,6861044.6766061
"2","2","92","0","0","92",9043.04871758225454,147.43108477028665,645929.9504961,6860987.8314090
"2","2","93","0","0","93",9187.91658541333891,212.41656662742076,645943.4299242,6860843.5920102
"2","2","94","0","0","94",9211.24445753272448,224.80029148976342,645921.4850395,6860835.6792577
"2","2","95","0","0","95",9385.53540554666142,193.57865451631650,645863.5104134,6860671.3129676
"2","2","96","0","0","96",9543.78643600194118,176.77512747243071,645842.2282841,6860514.4995128
"2","2","97","0","0","97",9607.93614746311687,181.01647854890876,645857.9413347,6860452.3039702
"2","2","98","0","0","98",9714.41712133420697,243.74566687714614,645828.2136600,6860350.0569010
"2","2","99","0","0","99",9781.28513890394788,291.24727139771869,645765.9047913,6860374.3249181
"2","2","100","0","0","100",9803.95701105038279,267.47884634347741,645744.7693633,6860382.5290311
"2","2","101","0","0","101",9859.95114632432706,303.57029734820287,645694.5527603,6860357.7573543
"2","2","102","0","0","102",9923.18784752283500,324.14434448971417,645698.3004104,6860420.8829078
"2","2","103","0","0","103",9985.08366088259572,258.89055131637133,645638.4833138,6860436.7890910
"2","2","104","0","0","104",10121.06981240903224,252.54833410189042,645530.0373022,6860354.7421778
"2","2","105","0","0","105",10228.05277383245812,244.58467172545488,645423.1336768,6860358.8615120
"2","2","106","0","0","106",10300.73933406888500,199.14220789131039,645379.4276660,6860300.7829388
"2","2","107","0","0","107",10429.84682202237855,166.28025279847159,645376.4495235,6860171.7098041
"2","2","108","0","0","108",10503.03552005691381,125.13681429042838,645411.6650774,6860107.5502352
"2","2","109","0","0","109",10598.62235158892690,121.05632462741129,645506.0659531,6860092.5396711
"2","2","110","0","0","110",10677.90893246035921,169.83551811695872,645553.6958291,6860029.1538934
"2","2","111","0","0","111",10724.88558545759588,159.34942176722689,645540.2804277,6859984.1335321
"2","2","112","0","0","112",10823.43988385129342,146.34312133906141,645623.7628465,6859931.7538083
"2","2","113","0","0","113",10874.80638659090619,123.94489725492367,645632.1694203,6859881.0798789
"2","2","114","0","0","114",10940.40641496102762,85.38982170072993,645696.1668082,6859895.4916123
"2","2","115","0","0","115",11062.04560020911231,113.95463205079130,645817.5829158,6859888.1281757
"2","2","116","0","0","116",11124.90240567767978,70.84182385637962,645862.4626414,6859844.1192195
"3","3","0","0","0","0",0.00000000000000,102.88513943145199,652016.6458136,6865292.2643756
"3","3","1","0","0","1",68.94910131525326,31.51286741419079,652066.3954987,6865340.0026977
"3","3","2","0","0","2",161.31825449616494,20.67281586886335,652093.1606832,6865428.4090627
"3","3","3","0","0","3",226.33164955165728,4.20042885492723,652120.1232091,6865487.5678637
"3","3","4","0","0","4",308.58914318827863,13.58259206240929,652097.3106319,6865566.5987537
"3","3","5","0","0","5",324.34856669415120,30.88957725196176,652108.1119612,6865578.0744112
"3","3","6","0","0","6",362.47319797655769,348.13672858395319,652120.2172733,6865614.2261598
"3","3","7","0","0","7",426.03630012430199,297.52043078299954,652077.4881593,6865661.2845361
"3","3","8","0","0","8",441.98752569574214,285.18015044988914,652061.6655342,6865663.3059549
"3","3","9","0","0","9",496.95304017701289,314.59543434409409,652011.0995172,6865684.8532449
"3","3","10","0","0","10",507.08480060666642,298.18782004951322,652006.9964901,6865694.1170312
"3","3","11","0","0","11",545.97768655301309,259.20951213345523,651968.6636833,6865687.5403681
"3","3","12","0","0","12",564.21637274715044,248.81388836589124,651950.8134065,6865683.7964007
"3","3","13","0","0","13",609.98486732254469,282.95496747221108,651911.3887083,6865660.5488573
"3","3","14","0","0","14",681.50917488785706,358.19433589862348,651871.8457127,6865720.1481699
"3","3","15","0","0","15",727.10941304933363,52.49727793051530,651894.6128635,6865759.6581505
"3","3","16","0","0","16",787.28043595140457,103.81430544321709,651952.7451109,6865775.1885661
"3","3","17","0","0","17",807.34555086073601,90.93601260162852,651967.5182462,6865761.6105210
"3","3","18","0","0","18",861.71640918585001,45.70180605971290,652008.7298668,6865797.0758923
"3","3","19","0","0","19",933.88474600449740,98.48330621783300,652057.1300937,6865850.6080030
"3","3","20","0","0","20",1014.41860529502208,180.82878106402958,652091.3576777,6865777.7096149
"3","3","21","0","0","21",1063.67638891273555,164.48770993867015,652069.1417192,6865733.7462161
"3","3","22","0","0","22",1126.32789186991522,72.15816869753650,652122.1764170,6865700.3915815
"3","3","23","0","0","23",1161.26854866648114,74.70476971298963,652135.3500101,6865732.7536881
"3","3","24","0","0","24",1260.42739734417250,136.09416265710988,652214.2703316,6865672.7198632
"3","3","25","0","0","25",1380.00734475864465,166.38754666397156,652282.9808002,6865574.8514039
"3","3","26","0","0","26",1392.00478994781474,168.30254604948371,652281.3428891,6865562.9662898
"3","3","27","0","0","27",1410.69717228198419,143.64806354217902,652291.0376339,6865546.9845164
"3","3","28","0","0","28",1488.27593606858727,185.96818734536015,652342.4046824,6865488.8476871
"3","3","29","0","0","29",1567.40875565344027,152.19311356588679,652278.8765255,6865441.6653131
"3","3","30","0","0","30",1731.76763299621871,62.11294880824688,652434.2692254,6865495.2092146
"3","3","31","0","0","31",1772.38406477175772,34.18667119554772,652466.8083717,6865519.5176182
"3","3","32","0","0","32",1808.59096300870442,25.48270048462230,652476.2617543,6865554.4686273
"3","3","33","0","0","33",1833.67953819436866,19.48930969184549,652490.9483210,6865574.8092607
"3","3","34","0","0","34",1913.71849990935857,49.20367541892831,652495.3439233,6865654.7274318
"3","3","35","0","0","35",1927.03735229865720,103.98553026664058,652508.6067067,6865653.5066100
"3","3","36","0","0","36",1988.43508648571151,142.85246960160660,652565.2435413,6865629.8011101
"3","3","37","0","0","37",2033.52006055509037,169.20348337661594,652570.7434379,6865585.0528584
"3","3","38","0","0","38",2103.53168464543296,201.18177150414812,652588.3747779,6865517.2976863
"3","3","39","0","0","39",2143.20048381780043,223.06207554870571,652555.1247277,6865495.6632741
"3","3","40","0","0","40",2235.87552958084507,216.67231565482510,652509.9482992,6865414.7450783
"3","3","41","0","0","41",2335.54279607826538,153.08755746221763,652440.5010360,6865343.2563264
"3","3","42","0","0","42",2387.66289932630571,70.43742183670773,652492.1145426,6865350.5055399
"3","3","43","0","0","43",2562.95555906489153,20.53235178885637,652642.1642026,6865441.1290252
"3","3","44","0","0","44",2720.57750077577748,33.69194653060334,652593.9664481,6865591.2011844
"3","3","45","0","0","45",2835.38388154939821,101.41916379037572,652708.3683461,6865600.8298296
"3","3","46","0","0","46",2933.72590658898571,59.78776047133474,652795.4801707,6865555.1933978
"3","3","47","0","0","47",2959.64349469475928,338.09222638746371,652796.3513304,6865581.0963408
"3","3","48","0","0","48",3142.18254107495250,310.97164471676001,652665.6165428,6865708.4891144
"3","3","49","0","0","49",3253.96471541768142,358.47631851258984,652577.1540399,6865776.8238791
"3","3","50","0","0","50",3322.67151798272016,354.55364836124812,652629.2176603,6865821.6569489
"3","3","51","0","0","51",3406.55954900774213,319.20895515932892,652556.4514471,6865863.3975762
"3","3","52","0","0","52",3490.92688129626140,338.31003656405892,652525.6378623,6865941.9365458
"3","3","53","0","0","53",3570.68446972359197,330.34708798220686,652495.8142141,6866015.9083169
"3","3","54","0","0","54",3608.83160441461860,319.13513254344269,652472.6722322,6866046.2340907
"3","3","55","0","0","55",3635.65385156238017,321.71266499932216,652453.9117026,6866065.4037404
"3","3","56","0","0","56",3735.64421161605469,288.58924558812367,652400.6400720,6866150.0217378
"3","3","57","0","0","57",3841.89973032205990,252.66955105232606,652301.1974258,6866112.5865222
"3","3","58","0","0","58",3903.17018717706515,212.89250327230866,652241.7552604,6866097.7306194
"3","3","59","0","0","59",4031.25564641503615,216.78592748808862,652264.3997446,6865971.6627322
"3","3","60","0","0","60",4092.09228121296155,261.30770760599898,652203.9241460,6865965.0447182
